row_id,dataset,molecule_index,component_split,heavy_atoms,molformer_tokens,within_limit
CHEMBL234_Ki:52,CHEMBL234_Ki,52,isolated,25,41,True
CHEMBL234_Ki:53,CHEMBL234_Ki,53,isolated,25,41,True
CHEMBL234_Ki:54,CHEMBL234_Ki,54,isolated,15,23,True
CHEMBL234_Ki:55,CHEMBL234_Ki,55,isolated,18,28,True
CHEMBL234_Ki:56,CHEMBL234_Ki,56,train,17,27,True
CHEMBL234_Ki:57,CHEMBL234_Ki,57,isolated,21,39,True
CHEMBL234_Ki:58,CHEMBL234_Ki,58,isolated,24,39,True
CHEMBL234_Ki:59,CHEMBL234_Ki,59,isolated,17,30,True
CHEMBL234_Ki:60,CHEMBL234_Ki,60,train,25,43,True
CHEMBL234_Ki:61,CHEMBL234_Ki,61,isolated,20,33,True
CHEMBL234_Ki:62,CHEMBL234_Ki,62,test,23,43,True
CHEMBL234_Ki:63,CHEMBL234_Ki,63,isolated,24,44,True
CHEMBL234_Ki:64,CHEMBL234_Ki,64,isolated,23,36,True
CHEMBL234_Ki:65,CHEMBL234_Ki,65,train,27,47,True
CHEMBL234_Ki:66,CHEMBL234_Ki,66,isolated,16,26,True
CHEMBL234_Ki:67,CHEMBL234_Ki,67,train,17,27,True
CHEMBL234_Ki:68,CHEMBL234_Ki,68,isolated,14,23,True
CHEMBL234_Ki:69,CHEMBL234_Ki,69,isolated,24,39,True
CHEMBL234_Ki:70,CHEMBL234_Ki,70,isolated,17,29,True
CHEMBL234_Ki:71,CHEMBL234_Ki,71,isolated,31,63,True
CHEMBL234_Ki:72,CHEMBL234_Ki,72,isolated,15,26,True
CHEMBL234_Ki:73,CHEMBL234_Ki,73,train,25,40,True
CHEMBL234_Ki:74,CHEMBL234_Ki,74,isolated,20,36,True
CHEMBL234_Ki:75,CHEMBL234_Ki,75,isolated,22,35,True
CHEMBL234_Ki:76,CHEMBL234_Ki,76,test,23,43,True
CHEMBL234_Ki:77,CHEMBL234_Ki,77,isolated,21,35,True
CHEMBL234_Ki:78,CHEMBL234_Ki,78,train,26,44,True
CHEMBL234_Ki:79,CHEMBL234_Ki,79,train,25,40,True
CHEMBL234_Ki:80,CHEMBL234_Ki,80,isolated,25,41,True
CHEMBL234_Ki:81,CHEMBL234_Ki,81,test,24,39,True
CHEMBL234_Ki:82,CHEMBL234_Ki,82,train,18,31,True
CHEMBL234_Ki:83,CHEMBL234_Ki,83,isolated,23,41,True
CHEMBL234_Ki:84,CHEMBL234_Ki,84,isolated,18,31,True
CHEMBL234_Ki:85,CHEMBL234_Ki,85,train,25,40,True
CHEMBL234_Ki:86,CHEMBL234_Ki,86,isolated,24,39,True
CHEMBL234_Ki:87,CHEMBL234_Ki,87,isolated,17,28,True
CHEMBL234_Ki:88,CHEMBL234_Ki,88,train,26,44,True
CHEMBL234_Ki:89,CHEMBL234_Ki,89,train,17,28,True
CHEMBL234_Ki:90,CHEMBL234_Ki,90,train,24,37,True
CHEMBL234_Ki:91,CHEMBL234_Ki,91,isolated,23,37,True
CHEMBL234_Ki:92,CHEMBL234_Ki,92,isolated,23,37,True
CHEMBL234_Ki:93,CHEMBL234_Ki,93,train,23,37,True
CHEMBL234_Ki:94,CHEMBL234_Ki,94,isolated,14,24,True
CHEMBL234_Ki:95,CHEMBL234_Ki,95,isolated,22,36,True
CHEMBL234_Ki:96,CHEMBL234_Ki,96,isolated,28,47,True
CHEMBL234_Ki:97,CHEMBL234_Ki,97,isolated,15,27,True
CHEMBL234_Ki:98,CHEMBL234_Ki,98,calibration,16,30,True
CHEMBL234_Ki:99,CHEMBL234_Ki,99,isolated,25,41,True
CHEMBL234_Ki:100,CHEMBL234_Ki,100,calibration,17,29,True
CHEMBL234_Ki:101,CHEMBL234_Ki,101,isolated,16,26,True
CHEMBL234_Ki:102,CHEMBL234_Ki,102,isolated,20,30,True
CHEMBL234_Ki:103,CHEMBL234_Ki,103,isolated,17,25,True
CHEMBL234_Ki:104,CHEMBL234_Ki,104,isolated,22,32,True
CHEMBL234_Ki:105,CHEMBL234_Ki,105,test,22,30,True
CHEMBL234_Ki:106,CHEMBL234_Ki,106,train,32,51,True
CHEMBL234_Ki:107,CHEMBL234_Ki,107,test,22,30,True
CHEMBL234_Ki:108,CHEMBL234_Ki,108,train,30,49,True
CHEMBL234_Ki:109,CHEMBL234_Ki,109,train,31,50,True
CHEMBL234_Ki:110,CHEMBL234_Ki,110,isolated,31,51,True
CHEMBL234_Ki:111,CHEMBL234_Ki,111,isolated,31,52,True
CHEMBL234_Ki:112,CHEMBL234_Ki,112,test,20,28,True
CHEMBL234_Ki:113,CHEMBL234_Ki,113,train,29,46,True
CHEMBL234_Ki:114,CHEMBL234_Ki,114,test,21,29,True
CHEMBL234_Ki:115,CHEMBL234_Ki,115,train,30,49,True
CHEMBL234_Ki:116,CHEMBL234_Ki,116,calibration,22,32,True
CHEMBL234_Ki:117,CHEMBL234_Ki,117,calibration,22,32,True
CHEMBL234_Ki:118,CHEMBL234_Ki,118,isolated,22,32,True
CHEMBL234_Ki:119,CHEMBL234_Ki,119,test,21,29,True
CHEMBL234_Ki:120,CHEMBL234_Ki,120,isolated,21,29,True
CHEMBL234_Ki:121,CHEMBL234_Ki,121,train,31,52,True
CHEMBL234_Ki:122,CHEMBL234_Ki,122,isolated,31,50,True
CHEMBL234_Ki:123,CHEMBL234_Ki,123,train,31,52,True
CHEMBL234_Ki:124,CHEMBL234_Ki,124,isolated,32,49,True
CHEMBL234_Ki:125,CHEMBL234_Ki,125,isolated,22,32,True
CHEMBL234_Ki:126,CHEMBL234_Ki,126,test,22,30,True
CHEMBL234_Ki:127,CHEMBL234_Ki,127,isolated,32,53,True
CHEMBL234_Ki:128,CHEMBL234_Ki,128,test,22,30,True
CHEMBL234_Ki:129,CHEMBL234_Ki,129,isolated,23,34,True
CHEMBL234_Ki:130,CHEMBL234_Ki,130,calibration,33,57,True
CHEMBL234_Ki:131,CHEMBL234_Ki,131,isolated,22,32,True
CHEMBL234_Ki:132,CHEMBL234_Ki,132,isolated,32,51,True
CHEMBL234_Ki:133,CHEMBL234_Ki,133,calibration,33,55,True
CHEMBL234_Ki:134,CHEMBL234_Ki,134,isolated,33,57,True
CHEMBL234_Ki:135,CHEMBL234_Ki,135,test,21,29,True
CHEMBL234_Ki:136,CHEMBL234_Ki,136,test,21,29,True
CHEMBL234_Ki:137,CHEMBL234_Ki,137,train,21,27,True
CHEMBL234_Ki:138,CHEMBL234_Ki,138,isolated,21,29,True
CHEMBL234_Ki:139,CHEMBL234_Ki,139,train,32,53,True
CHEMBL234_Ki:140,CHEMBL234_Ki,140,isolated,20,28,True
CHEMBL234_Ki:141,CHEMBL234_Ki,141,isolated,31,50,True
CHEMBL234_Ki:142,CHEMBL234_Ki,142,isolated,21,29,True
CHEMBL234_Ki:143,CHEMBL234_Ki,143,isolated,33,55,True
CHEMBL234_Ki:144,CHEMBL234_Ki,144,isolated,31,53,True
CHEMBL234_Ki:145,CHEMBL234_Ki,145,isolated,26,45,True
CHEMBL234_Ki:146,CHEMBL234_Ki,146,isolated,33,53,True
CHEMBL234_Ki:147,CHEMBL234_Ki,147,train,23,37,True
CHEMBL234_Ki:148,CHEMBL234_Ki,148,isolated,25,40,True
CHEMBL234_Ki:149,CHEMBL234_Ki,149,train,26,45,True
CHEMBL234_Ki:150,CHEMBL234_Ki,150,isolated,25,40,True
CHEMBL234_Ki:151,CHEMBL234_Ki,151,isolated,25,42,True
CHEMBL234_Ki:152,CHEMBL234_Ki,152,isolated,34,52,True
CHEMBL234_Ki:153,CHEMBL234_Ki,153,isolated,31,55,True
CHEMBL234_Ki:154,CHEMBL234_Ki,154,isolated,33,55,True
CHEMBL234_Ki:155,CHEMBL234_Ki,155,calibration,37,61,True
CHEMBL234_Ki:156,CHEMBL234_Ki,156,isolated,32,55,True
CHEMBL234_Ki:157,CHEMBL234_Ki,157,isolated,26,41,True
CHEMBL234_Ki:158,CHEMBL234_Ki,158,isolated,24,39,True
CHEMBL234_Ki:159,CHEMBL234_Ki,159,train,23,37,True
CHEMBL234_Ki:160,CHEMBL234_Ki,160,isolated,37,63,True
CHEMBL234_Ki:161,CHEMBL234_Ki,161,isolated,25,42,True
CHEMBL234_Ki:162,CHEMBL234_Ki,162,isolated,25,42,True
CHEMBL234_Ki:163,CHEMBL234_Ki,163,isolated,34,54,True
CHEMBL234_Ki:164,CHEMBL234_Ki,164,isolated,25,40,True
CHEMBL234_Ki:165,CHEMBL234_Ki,165,isolated,33,59,True
CHEMBL234_Ki:166,CHEMBL234_Ki,166,train,23,37,True
CHEMBL234_Ki:167,CHEMBL234_Ki,167,isolated,24,39,True
CHEMBL234_Ki:168,CHEMBL234_Ki,168,train,26,45,True
CHEMBL234_Ki:169,CHEMBL234_Ki,169,isolated,24,39,True
CHEMBL234_Ki:170,CHEMBL234_Ki,170,isolated,31,56,True
CHEMBL234_Ki:171,CHEMBL234_Ki,171,train,22,36,True
CHEMBL234_Ki:172,CHEMBL234_Ki,172,train,22,36,True
CHEMBL234_Ki:173,CHEMBL234_Ki,173,isolated,33,53,True
CHEMBL234_Ki:174,CHEMBL234_Ki,174,isolated,25,42,True
CHEMBL234_Ki:175,CHEMBL234_Ki,175,calibration,38,64,True
CHEMBL234_Ki:176,CHEMBL234_Ki,176,train,23,37,True
CHEMBL234_Ki:177,CHEMBL234_Ki,177,isolated,32,54,True
CHEMBL234_Ki:178,CHEMBL234_Ki,178,isolated,34,64,True
CHEMBL234_Ki:179,CHEMBL234_Ki,179,isolated,30,52,True
CHEMBL234_Ki:180,CHEMBL234_Ki,180,isolated,20,30,True
CHEMBL234_Ki:181,CHEMBL234_Ki,181,calibration,25,41,True
CHEMBL234_Ki:182,CHEMBL234_Ki,182,isolated,20,30,True
CHEMBL234_Ki:183,CHEMBL234_Ki,183,test,31,48,True
CHEMBL234_Ki:184,CHEMBL234_Ki,184,isolated,31,51,True
CHEMBL234_Ki:185,CHEMBL234_Ki,185,isolated,30,49,True
CHEMBL234_Ki:186,CHEMBL234_Ki,186,train,38,59,True
CHEMBL234_Ki:187,CHEMBL234_Ki,187,train,21,31,True
CHEMBL234_Ki:188,CHEMBL234_Ki,188,isolated,27,41,True
CHEMBL234_Ki:189,CHEMBL234_Ki,189,isolated,30,50,True
CHEMBL234_Ki:190,CHEMBL234_Ki,190,isolated,20,30,True
CHEMBL234_Ki:191,CHEMBL234_Ki,191,isolated,32,54,True
CHEMBL234_Ki:192,CHEMBL234_Ki,192,isolated,30,49,True
CHEMBL234_Ki:193,CHEMBL234_Ki,193,test,29,46,True
CHEMBL234_Ki:194,CHEMBL234_Ki,194,calibration,24,38,True
CHEMBL234_Ki:195,CHEMBL234_Ki,195,isolated,30,48,True
CHEMBL234_Ki:196,CHEMBL234_Ki,196,isolated,28,48,True
CHEMBL234_Ki:197,CHEMBL234_Ki,197,isolated,30,48,True
CHEMBL234_Ki:198,CHEMBL234_Ki,198,train,30,47,True
CHEMBL234_Ki:199,CHEMBL234_Ki,199,isolated,28,45,True
CHEMBL234_Ki:200,CHEMBL234_Ki,200,isolated,24,39,True
CHEMBL234_Ki:201,CHEMBL234_Ki,201,isolated,28,44,True
CHEMBL234_Ki:202,CHEMBL234_Ki,202,train,21,31,True
CHEMBL234_Ki:203,CHEMBL234_Ki,203,isolated,22,34,True
CHEMBL234_Ki:204,CHEMBL234_Ki,204,train,28,45,True
CHEMBL234_Ki:205,CHEMBL234_Ki,205,test,32,49,True
CHEMBL234_Ki:206,CHEMBL234_Ki,206,isolated,27,41,True
CHEMBL234_Ki:207,CHEMBL234_Ki,207,isolated,26,40,True
CHEMBL234_Ki:208,CHEMBL234_Ki,208,isolated,26,43,True
CHEMBL234_Ki:209,CHEMBL234_Ki,209,test,31,47,True
CHEMBL234_Ki:210,CHEMBL234_Ki,210,train,40,61,True
CHEMBL234_Ki:211,CHEMBL234_Ki,211,isolated,33,52,True
CHEMBL234_Ki:212,CHEMBL234_Ki,212,isolated,22,34,True
CHEMBL234_Ki:213,CHEMBL234_Ki,213,train,21,31,True
CHEMBL234_Ki:214,CHEMBL234_Ki,214,isolated,18,26,True
CHEMBL234_Ki:215,CHEMBL234_Ki,215,isolated,29,49,True
CHEMBL234_Ki:216,CHEMBL234_Ki,216,isolated,31,49,True
CHEMBL234_Ki:217,CHEMBL234_Ki,217,isolated,28,44,True
CHEMBL234_Ki:218,CHEMBL234_Ki,218,isolated,27,41,True
CHEMBL234_Ki:219,CHEMBL234_Ki,219,isolated,25,37,True
CHEMBL234_Ki:220,CHEMBL234_Ki,220,isolated,33,51,True
CHEMBL234_Ki:221,CHEMBL234_Ki,221,train,21,32,True
CHEMBL234_Ki:222,CHEMBL234_Ki,222,isolated,31,50,True
CHEMBL234_Ki:223,CHEMBL234_Ki,223,isolated,40,79,True
CHEMBL234_Ki:224,CHEMBL234_Ki,224,isolated,20,31,True
CHEMBL234_Ki:225,CHEMBL234_Ki,225,isolated,29,46,True
CHEMBL234_Ki:226,CHEMBL234_Ki,226,test,23,40,True
CHEMBL234_Ki:227,CHEMBL234_Ki,227,calibration,32,51,True
CHEMBL234_Ki:228,CHEMBL234_Ki,228,test,33,50,True
CHEMBL234_Ki:229,CHEMBL234_Ki,229,train,24,41,True
CHEMBL234_Ki:230,CHEMBL234_Ki,230,train,25,42,True
CHEMBL234_Ki:231,CHEMBL234_Ki,231,isolated,23,40,True
CHEMBL234_Ki:232,CHEMBL234_Ki,232,calibration,26,43,True
CHEMBL234_Ki:233,CHEMBL234_Ki,233,isolated,26,41,True
CHEMBL234_Ki:234,CHEMBL234_Ki,234,calibration,33,52,True
CHEMBL234_Ki:235,CHEMBL234_Ki,235,train,24,41,True
CHEMBL234_Ki:236,CHEMBL234_Ki,236,train,27,44,True
CHEMBL234_Ki:237,CHEMBL234_Ki,237,calibration,29,46,True
CHEMBL234_Ki:238,CHEMBL234_Ki,238,train,23,38,True
CHEMBL234_Ki:239,CHEMBL234_Ki,239,calibration,32,51,True
CHEMBL234_Ki:240,CHEMBL234_Ki,240,test,35,52,True
CHEMBL234_Ki:241,CHEMBL234_Ki,241,isolated,19,29,True
CHEMBL234_Ki:242,CHEMBL234_Ki,242,calibration,31,50,True
CHEMBL234_Ki:243,CHEMBL234_Ki,243,train,23,38,True
CHEMBL234_Ki:244,CHEMBL234_Ki,244,isolated,30,49,True
CHEMBL234_Ki:245,CHEMBL234_Ki,245,isolated,30,49,True
CHEMBL234_Ki:246,CHEMBL234_Ki,246,isolated,20,33,True
CHEMBL234_Ki:247,CHEMBL234_Ki,247,calibration,31,50,True
CHEMBL234_Ki:248,CHEMBL234_Ki,248,calibration,27,44,True
CHEMBL234_Ki:249,CHEMBL234_Ki,249,test,18,28,True
CHEMBL234_Ki:250,CHEMBL234_Ki,250,calibration,15,23,True
CHEMBL234_Ki:251,CHEMBL234_Ki,251,isolated,28,46,True
CHEMBL234_Ki:252,CHEMBL234_Ki,252,train,18,30,True
CHEMBL234_Ki:253,CHEMBL234_Ki,253,calibration,26,41,True
CHEMBL234_Ki:254,CHEMBL234_Ki,254,isolated,28,45,True
CHEMBL234_Ki:255,CHEMBL234_Ki,255,isolated,31,51,True
CHEMBL234_Ki:256,CHEMBL234_Ki,256,calibration,26,43,True
CHEMBL234_Ki:257,CHEMBL234_Ki,257,isolated,20,31,True
CHEMBL234_Ki:258,CHEMBL234_Ki,258,isolated,24,39,True
CHEMBL234_Ki:259,CHEMBL234_Ki,259,test,18,30,True
CHEMBL234_Ki:260,CHEMBL234_Ki,260,calibration,29,46,True
CHEMBL234_Ki:261,CHEMBL234_Ki,261,isolated,12,20,True
CHEMBL234_Ki:262,CHEMBL234_Ki,262,isolated,24,39,True
CHEMBL234_Ki:263,CHEMBL234_Ki,263,isolated,22,34,True
CHEMBL234_Ki:264,CHEMBL234_Ki,264,calibration,15,25,True
CHEMBL234_Ki:265,CHEMBL234_Ki,265,isolated,33,54,True
CHEMBL234_Ki:266,CHEMBL234_Ki,266,isolated,19,29,True
CHEMBL234_Ki:267,CHEMBL234_Ki,267,train,28,47,True
CHEMBL234_Ki:268,CHEMBL234_Ki,268,isolated,27,44,True
CHEMBL234_Ki:269,CHEMBL234_Ki,269,test,19,29,True
CHEMBL234_Ki:270,CHEMBL234_Ki,270,calibration,26,43,True
CHEMBL234_Ki:271,CHEMBL234_Ki,271,isolated,29,49,True
CHEMBL234_Ki:272,CHEMBL234_Ki,272,calibration,16,24,True
CHEMBL234_Ki:273,CHEMBL234_Ki,273,isolated,29,47,True
CHEMBL234_Ki:274,CHEMBL234_Ki,274,calibration,31,50,True
CHEMBL234_Ki:275,CHEMBL234_Ki,275,isolated,24,41,True
CHEMBL234_Ki:276,CHEMBL234_Ki,276,test,32,49,True
CHEMBL234_Ki:277,CHEMBL234_Ki,277,train,25,42,True
CHEMBL234_Ki:278,CHEMBL234_Ki,278,calibration,28,45,True
CHEMBL234_Ki:279,CHEMBL234_Ki,279,isolated,28,47,True
CHEMBL234_Ki:280,CHEMBL234_Ki,280,isolated,30,51,True
CHEMBL234_Ki:281,CHEMBL234_Ki,281,isolated,22,35,True
CHEMBL234_Ki:282,CHEMBL234_Ki,282,isolated,31,53,True
CHEMBL234_Ki:283,CHEMBL234_Ki,283,isolated,30,52,True
CHEMBL234_Ki:284,CHEMBL234_Ki,284,isolated,27,41,True
CHEMBL234_Ki:285,CHEMBL234_Ki,285,isolated,22,37,True
CHEMBL234_Ki:286,CHEMBL234_Ki,286,isolated,23,36,True
CHEMBL234_Ki:287,CHEMBL234_Ki,287,isolated,31,50,True
CHEMBL234_Ki:288,CHEMBL234_Ki,288,isolated,29,48,True
CHEMBL234_Ki:289,CHEMBL234_Ki,289,isolated,28,44,True
CHEMBL234_Ki:290,CHEMBL234_Ki,290,isolated,29,48,True
CHEMBL234_Ki:291,CHEMBL234_Ki,291,isolated,31,50,True
CHEMBL234_Ki:292,CHEMBL234_Ki,292,isolated,30,49,True
CHEMBL234_Ki:293,CHEMBL234_Ki,293,isolated,34,55,True
CHEMBL234_Ki:294,CHEMBL234_Ki,294,calibration,27,43,True
CHEMBL234_Ki:295,CHEMBL234_Ki,295,isolated,22,37,True
CHEMBL234_Ki:296,CHEMBL234_Ki,296,test,23,38,True
CHEMBL234_Ki:297,CHEMBL234_Ki,297,train,26,42,True
CHEMBL234_Ki:298,CHEMBL234_Ki,298,isolated,31,52,True
CHEMBL234_Ki:299,CHEMBL234_Ki,299,isolated,30,49,True
CHEMBL234_Ki:300,CHEMBL234_Ki,300,calibration,27,43,True
CHEMBL234_Ki:301,CHEMBL234_Ki,301,isolated,23,38,True
CHEMBL234_Ki:302,CHEMBL234_Ki,302,isolated,19,31,True
CHEMBL234_Ki:303,CHEMBL234_Ki,303,isolated,20,32,True
CHEMBL234_Ki:304,CHEMBL234_Ki,304,calibration,25,39,True
CHEMBL234_Ki:305,CHEMBL234_Ki,305,isolated,24,41,True
CHEMBL234_Ki:306,CHEMBL234_Ki,306,isolated,29,43,True
CHEMBL234_Ki:307,CHEMBL234_Ki,307,isolated,29,45,True
CHEMBL234_Ki:308,CHEMBL234_Ki,308,calibration,27,43,True
CHEMBL234_Ki:309,CHEMBL234_Ki,309,isolated,29,45,True
CHEMBL234_Ki:310,CHEMBL234_Ki,310,isolated,30,49,True
CHEMBL234_Ki:311,CHEMBL234_Ki,311,isolated,29,48,True
CHEMBL234_Ki:312,CHEMBL234_Ki,312,train,31,50,True
CHEMBL234_Ki:313,CHEMBL234_Ki,313,isolated,31,52,True
CHEMBL234_Ki:314,CHEMBL234_Ki,314,isolated,20,30,True
CHEMBL234_Ki:315,CHEMBL234_Ki,315,isolated,24,41,True
CHEMBL234_Ki:316,CHEMBL234_Ki,316,isolated,31,52,True
CHEMBL234_Ki:317,CHEMBL234_Ki,317,isolated,23,38,True
CHEMBL234_Ki:318,CHEMBL234_Ki,318,calibration,27,43,True
CHEMBL234_Ki:319,CHEMBL234_Ki,319,isolated,30,47,True
CHEMBL234_Ki:320,CHEMBL234_Ki,320,isolated,31,51,True
CHEMBL234_Ki:321,CHEMBL234_Ki,321,calibration,24,39,True
CHEMBL234_Ki:322,CHEMBL234_Ki,322,calibration,27,44,True
CHEMBL234_Ki:323,CHEMBL234_Ki,323,isolated,28,45,True
CHEMBL234_Ki:324,CHEMBL234_Ki,324,isolated,30,49,True
CHEMBL234_Ki:325,CHEMBL234_Ki,325,isolated,31,49,True
CHEMBL234_Ki:326,CHEMBL234_Ki,326,isolated,20,30,True
CHEMBL234_Ki:327,CHEMBL234_Ki,327,isolated,23,38,True
CHEMBL234_Ki:328,CHEMBL234_Ki,328,isolated,30,49,True
CHEMBL234_Ki:329,CHEMBL234_Ki,329,isolated,29,46,True
CHEMBL234_Ki:330,CHEMBL234_Ki,330,isolated,30,49,True
CHEMBL234_Ki:331,CHEMBL234_Ki,331,isolated,32,51,True
CHEMBL234_Ki:332,CHEMBL234_Ki,332,calibration,27,43,True
CHEMBL234_Ki:333,CHEMBL234_Ki,333,test,22,37,True
CHEMBL234_Ki:334,CHEMBL234_Ki,334,isolated,30,49,True
CHEMBL234_Ki:335,CHEMBL234_Ki,335,isolated,28,44,True
CHEMBL234_Ki:336,CHEMBL234_Ki,336,isolated,29,46,True
CHEMBL234_Ki:337,CHEMBL234_Ki,337,isolated,23,38,True
CHEMBL234_Ki:338,CHEMBL234_Ki,338,test,28,44,True
CHEMBL234_Ki:339,CHEMBL234_Ki,339,isolated,35,62,True
CHEMBL234_Ki:340,CHEMBL234_Ki,340,isolated,30,47,True
CHEMBL234_Ki:341,CHEMBL234_Ki,341,isolated,29,48,True
CHEMBL234_Ki:342,CHEMBL234_Ki,342,isolated,22,32,True
CHEMBL234_Ki:343,CHEMBL234_Ki,343,isolated,21,33,True
CHEMBL234_Ki:344,CHEMBL234_Ki,344,train,25,40,True
CHEMBL234_Ki:345,CHEMBL234_Ki,345,isolated,31,46,True
CHEMBL234_Ki:346,CHEMBL234_Ki,346,calibration,25,40,True
CHEMBL234_Ki:347,CHEMBL234_Ki,347,train,30,47,True
CHEMBL234_Ki:348,CHEMBL234_Ki,348,train,31,46,True
CHEMBL234_Ki:349,CHEMBL234_Ki,349,isolated,30,45,True
CHEMBL234_Ki:350,CHEMBL234_Ki,350,train,30,47,True
CHEMBL234_Ki:351,CHEMBL234_Ki,351,isolated,24,41,True
CHEMBL234_Ki:352,CHEMBL234_Ki,352,isolated,25,40,True
CHEMBL234_Ki:353,CHEMBL234_Ki,353,train,31,46,True
CHEMBL234_Ki:354,CHEMBL234_Ki,354,isolated,25,42,True
CHEMBL234_Ki:355,CHEMBL234_Ki,355,train,30,45,True
CHEMBL234_Ki:356,CHEMBL234_Ki,356,calibration,25,40,True
CHEMBL234_Ki:357,CHEMBL234_Ki,357,isolated,33,54,True
CHEMBL234_Ki:358,CHEMBL234_Ki,358,isolated,25,40,True
CHEMBL234_Ki:359,CHEMBL234_Ki,359,train,29,44,True
CHEMBL234_Ki:360,CHEMBL234_Ki,360,train,30,45,True
CHEMBL234_Ki:361,CHEMBL234_Ki,361,train,24,39,True
CHEMBL234_Ki:362,CHEMBL234_Ki,362,isolated,26,43,True
CHEMBL234_Ki:363,CHEMBL234_Ki,363,isolated,24,41,True
CHEMBL234_Ki:364,CHEMBL234_Ki,364,isolated,24,41,True
CHEMBL234_Ki:365,CHEMBL234_Ki,365,isolated,26,43,True
CHEMBL234_Ki:366,CHEMBL234_Ki,366,isolated,24,41,True
CHEMBL234_Ki:367,CHEMBL234_Ki,367,train,30,45,True
CHEMBL234_Ki:368,CHEMBL234_Ki,368,train,30,45,True
CHEMBL234_Ki:369,CHEMBL234_Ki,369,isolated,30,45,True
CHEMBL234_Ki:370,CHEMBL234_Ki,370,isolated,27,45,True
CHEMBL234_Ki:371,CHEMBL234_Ki,371,isolated,27,45,True
CHEMBL234_Ki:372,CHEMBL234_Ki,372,train,28,43,True
CHEMBL234_Ki:373,CHEMBL234_Ki,373,train,28,43,True
CHEMBL234_Ki:374,CHEMBL234_Ki,374,train,30,45,True
CHEMBL234_Ki:375,CHEMBL234_Ki,375,train,22,37,True
CHEMBL234_Ki:376,CHEMBL234_Ki,376,train,30,48,True
CHEMBL234_Ki:377,CHEMBL234_Ki,377,isolated,31,49,True
CHEMBL234_Ki:378,CHEMBL234_Ki,378,isolated,22,37,True
CHEMBL234_Ki:379,CHEMBL234_Ki,379,isolated,20,32,True
CHEMBL234_Ki:380,CHEMBL234_Ki,380,test,36,56,True
CHEMBL234_Ki:381,CHEMBL234_Ki,381,isolated,30,48,True
CHEMBL234_Ki:382,CHEMBL234_Ki,382,isolated,26,47,True
CHEMBL234_Ki:383,CHEMBL234_Ki,383,isolated,30,47,True
CHEMBL234_Ki:384,CHEMBL234_Ki,384,isolated,31,50,True
CHEMBL234_Ki:385,CHEMBL234_Ki,385,isolated,28,41,True
CHEMBL234_Ki:386,CHEMBL234_Ki,386,test,30,48,True
CHEMBL234_Ki:387,CHEMBL234_Ki,387,isolated,33,55,True
CHEMBL234_Ki:388,CHEMBL234_Ki,388,isolated,31,47,True
CHEMBL234_Ki:389,CHEMBL234_Ki,389,train,21,35,True
CHEMBL234_Ki:390,CHEMBL234_Ki,390,isolated,28,49,True
CHEMBL234_Ki:391,CHEMBL234_Ki,391,isolated,35,60,True
CHEMBL234_Ki:392,CHEMBL234_Ki,392,isolated,16,26,True
CHEMBL234_Ki:393,CHEMBL234_Ki,393,isolated,15,25,True
CHEMBL234_Ki:394,CHEMBL234_Ki,394,test,35,56,True
CHEMBL234_Ki:395,CHEMBL234_Ki,395,isolated,32,50,True
CHEMBL234_Ki:396,CHEMBL234_Ki,396,isolated,18,29,True
CHEMBL234_Ki:397,CHEMBL234_Ki,397,train,31,46,True
CHEMBL234_Ki:398,CHEMBL234_Ki,398,isolated,21,35,True
CHEMBL234_Ki:399,CHEMBL234_Ki,399,train,22,36,True
CHEMBL234_Ki:400,CHEMBL234_Ki,400,test,30,48,True
CHEMBL234_Ki:401,CHEMBL234_Ki,401,train,32,52,True
CHEMBL234_Ki:402,CHEMBL234_Ki,402,isolated,33,51,True
CHEMBL234_Ki:403,CHEMBL234_Ki,403,train,22,36,True
CHEMBL234_Ki:404,CHEMBL234_Ki,404,train,28,43,True
CHEMBL234_Ki:405,CHEMBL234_Ki,405,test,28,44,True
CHEMBL234_Ki:406,CHEMBL234_Ki,406,isolated,18,31,True
CHEMBL234_Ki:407,CHEMBL234_Ki,407,test,37,57,True
CHEMBL234_Ki:408,CHEMBL234_Ki,408,test,52,82,True
CHEMBL234_Ki:409,CHEMBL234_Ki,409,test,31,49,True
CHEMBL234_Ki:410,CHEMBL234_Ki,410,isolated,33,53,True
CHEMBL234_Ki:411,CHEMBL234_Ki,411,train,31,50,True
CHEMBL234_Ki:412,CHEMBL234_Ki,412,test,30,46,True
CHEMBL234_Ki:413,CHEMBL234_Ki,413,test,33,51,True
CHEMBL234_Ki:414,CHEMBL234_Ki,414,isolated,35,60,True
CHEMBL234_Ki:415,CHEMBL234_Ki,415,isolated,21,33,True
CHEMBL234_Ki:416,CHEMBL234_Ki,416,isolated,33,51,True
CHEMBL234_Ki:417,CHEMBL234_Ki,417,isolated,18,31,True
CHEMBL234_Ki:418,CHEMBL234_Ki,418,train,27,42,True
CHEMBL234_Ki:419,CHEMBL234_Ki,419,isolated,35,54,True
CHEMBL234_Ki:420,CHEMBL234_Ki,420,isolated,29,52,True
CHEMBL234_Ki:421,CHEMBL234_Ki,421,isolated,30,51,True
CHEMBL234_Ki:422,CHEMBL234_Ki,422,train,33,58,True
CHEMBL234_Ki:423,CHEMBL234_Ki,423,train,34,59,True
CHEMBL234_Ki:424,CHEMBL234_Ki,424,calibration,29,50,True
