row_id,canonical_smiles,unimol_2d_fallback
mutant:58703,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1C(=O)C1CC1)[C@H]2O5,True
mutant:58704,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1C(C)C1CC1)[C@H]2O5,True
mutant:58705,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC(=O)C1CC1)[C@H]2O5,True
mutant:58706,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1(C)COC1)[C@H]2O5,True
mutant:58707,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CCCC1)[C@H]2O5,True
mutant:58708,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CCOC1CC1)[C@H]2O5,True
mutant:58709,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1Cc1ccsc1)[C@H]2O5,True
mutant:58710,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)NN)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58711,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(CCCCN)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58712,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(CNC(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58713,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(NC(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58714,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C=O)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58715,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)CCl)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58716,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)CF)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58717,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)CO)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58718,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)Cl)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58719,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)CC(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58720,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)CCC(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58721,CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](N)(O)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58722,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](O)(C#N)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:58723,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](O)(C(C)C)C(C)(C)C)[C@H]1Cc4ccc(C(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,True
mutant:61756,COc1ccc(/C=C/C(=O)C(C)(C)C[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61757,COc1ccc(/C=C/C(=O)C(C[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)OC)cc1,True
mutant:61758,COc1ccc(/C=C/C(=O)CCNC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61759,COc1ccc(/C=C/C(=O)NC(=O)N[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61760,COc1ccc(/C=C/C(=O)NC(C)[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61761,COc1ccc(/C=C/C(=O)NC(S)=N[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61762,COc1ccc(/C=C/C(=O)NCCC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61763,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(NC(C)=O)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61764,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC(C)=O)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61765,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC(C)C)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61766,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(C(C)=O)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61767,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC(F)F)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61768,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C(C)C)[C@@H]4C6)cc1,True
mutant:61769,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(CC#N)[C@@H]4C6)cc1,True
mutant:61770,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(OC)[C@@H]4C6)cc1,True
mutant:61771,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OCF)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61772,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OCCBr)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61773,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OCCO)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:61916,COc1ccc(C(=O)C=CC(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62200,COc1ccc(C(C)N(C)C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62488,COc1ccc(C=CCC(C)(C)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62489,COc1ccc(C=CCCNC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62494,COc1ccc(C=CCNC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62497,COc1ccc(C=CS(=O)(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:62589,COc1ccc(CCCCC(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:63469,COc1ccc(NCCC(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:63670,COc1ccc(OC(F)C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1,True
mutant:64443,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C(=O)O)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64444,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C(C)C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64445,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C(C)C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64446,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C(N)=O)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64447,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC(C)=O)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64448,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC(C)C)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64449,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC(F)F)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64450,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2COc1ccc([N+](=O)[O-])cc1,True
mutant:64451,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2Cc1ccc([N+](=O)[O-])cc1,True
mutant:64452,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2Nc1ccc([N+](=O)[O-])cc1,True
mutant:64453,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64454,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](C)=O)cc1,True
mutant:64455,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64456,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](C)=O)c1,True
mutant:64457,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OCCF)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64458,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OCCN)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64459,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42C=C[C@]1(OCF)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64460,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C3CC3)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64461,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC#N)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64465,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CCN)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1cccc([N+](=O)[O-])c1,True
mutant:64466,COc1ccc2c3c1O[C@@H]1[C@]34CCN(OC)[C@H](C2)[C@]42C=C[C@]1(OC)C[C@H]2c1ccc([N+](=O)[O-])cc1,True
mutant:64980,COc1ccc2c3c1O[C@H]1[C@]4(CC(C)C)C=C[C@@]5([C@H](c6cccc([N+](=O)[O-])c6)C4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64981,COc1ccc2c3c1O[C@H]1[C@]4(CC(C)C)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64982,COc1ccc2c3c1O[C@H]1[C@]4(CC(C)C)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64983,COc1ccc2c3c1O[C@H]1[C@]4(N(C)C)C=C[C@@]5([C@H](c6ccc([N+](=O)[O-])cc6)C4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64984,COc1ccc2c3c1O[C@H]1[C@]4(N(C)C)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64985,COc1ccc2c3c1O[C@H]1[C@]4(NC(C)=O)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64986,COc1ccc2c3c1O[C@H]1[C@]4(OC(F)F)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64987,COc1ccc2c3c1O[C@H]1[C@]4(OC(F)F)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64988,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4C(=O)NNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64989,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4C(C)NC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64990,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4C(C)NC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64991,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC#CC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64992,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC(=O)NC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64993,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC(C)(C)C/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64994,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC(C)C(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64995,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC(C)NC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64996,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC(N)C(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64997,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC4(C(=O)/C=C/c6ccc([N+](=O)[O-])cc6)CC4)[C@@H](C2)N(C)CC[C@]315,True
mutant:64998,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CC=C(C)C(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:64999,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CCC(N)C(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65000,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CCCCC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65001,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CCCNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65002,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CCSCC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65003,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(C(C)(C)C)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65004,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(C(C)(C)N)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65005,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(C(C)O)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65006,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(OC(C)=O)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65007,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(OC6CC6)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65008,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(OCCF)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65009,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(OCCN)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65010,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C(C)=N)CC[C@]315,True
mutant:65011,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(CC#N)CC[C@]315,True
mutant:65012,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(CCN)CC[C@]315,True
mutant:65013,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](C)=O)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65014,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C(C)=O)[C@@H](C2)N(C)CC[C@]315,True
mutant:65015,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C(=N)N)CC[C@]315,True
mutant:65016,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C(C)=O)CC[C@]315,True
mutant:65017,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C=CI)[C@@H](C2)N(C)CC[C@]315,True
mutant:65018,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4CF)[C@@H](C2)N(C)CC[C@]315,True
mutant:65019,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C(C)(C)Sc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65020,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=CC(=O)OC(C)(C)C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65021,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=CCCN4CCC(C)CC4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65022,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65023,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65024,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4cccc(C)c4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65025,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4cccc([N+](=O)[O-])c4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65026,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65027,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)C=Cc4ccccc4[N+](=O)[O-])[C@@H](C2)N(C)CC[C@]315,True
mutant:65028,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)CCC#Cc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65029,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)CCC#Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65030,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)CCC=Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65031,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65032,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)N(C)C(C)c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65033,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)NC(C)c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65034,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)Oc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65035,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(C)(C)CC=Cc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65036,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(C)(C)CC=Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65037,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(C=CBr)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65038,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(C=O)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65039,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(CF)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65040,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C2CC2)CC[C@]315,True
mutant:65041,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(CC#N)CC[C@]315,True
mutant:65042,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(O)CC[C@]315,True
mutant:65043,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(I)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65044,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC(=O)Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65045,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC=Cc4c(Cl)cccc4Cl)[C@@H](C2)N(C)CC[C@]315,True
mutant:65046,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC=Cc4ccc(Cl)c(Cl)c4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65047,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC=Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65048,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC=Cc4ccc(Cl)s4)[C@@H](C2)N(C)CC[C@]315,True
