dataset,component_id,pair_side,row_id,atom_index,changed_atom,support_any,mask_membership_count,valid_mutant_count,local_supported_mutant_count,absolute_in_domain_mutant_count,local_support_fraction,selected_mutant_count,selected_mean_parent_tanimoto,selected_mean_nearest_train_tanimoto,inverse_mask_size
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,9,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.797566428866832,0.7238335912411188,1.0
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,10,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7354691876750701,0.6783370224517673,1.0
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,11,False,1.0,1.0,7.0,7.0,7.0,1.0,4.0,0.7846972370166116,0.7184488608501854,1.0
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,12,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7724959935897435,0.7013855709507884,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,13,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7724959935897435,0.7013855709507884,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,14,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7724959935897435,0.7013855709507884,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,15,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7724959935897435,0.7013855709507884,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,16,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7724959935897435,0.7013855709507884,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,17,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,18,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,19,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,20,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,21,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,22,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.7081922176184472,0.6432034632034632,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,23,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,24,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6627020133622246,0.6571737754906062,0.3333333333333333
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,25,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6627020133622246,0.6571737754906062,0.3333333333333333
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,26,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6627020133622246,0.6571737754906062,0.3333333333333333
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,27,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7690869026806526,0.7324156528282955,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,28,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7690869026806526,0.7324156528282955,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,29,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7690869026806526,0.7324156528282955,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,30,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7690869026806526,0.7324156528282955,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,31,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7690869026806526,0.7324156528282955,0.2
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,32,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,33,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,34,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8472729527417027,0.7703731669312881,1.0
CHEMBL236_Ki,97,left,CHEMBL236_Ki:1225,35,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8773230717535153,0.7976941617759269,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,0,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8788044702157409,0.7450418916662027,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,1,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8372388947646747,0.7101066544192692,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,3,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,4,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,5,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7168105971896955,0.6046217142426753,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,6,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.6837342021577096,0.5751416154585169,0.5
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,7,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.6837342021577096,0.5751416154585169,0.5
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,8,False,1.0,1.0,7.0,7.0,4.0,1.0,4.0,0.7099036584330702,0.5994291778065655,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,9,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7875457875457875,0.666765873015873,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,10,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.7146942110177404,0.6025159914712154,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,11,False,1.0,1.0,7.0,7.0,7.0,1.0,4.0,0.7614143920595533,0.6419082125603865,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,12,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6518893618727628,0.5589006259780908,0.2
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,13,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6518893618727628,0.5589006259780908,0.2
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,14,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6518893618727628,0.5589006259780908,0.2
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,15,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6518893618727628,0.5589006259780908,0.2
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,16,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.6518893618727628,0.5589006259780908,0.2
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,17,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,18,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,19,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,20,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,21,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,22,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.7007286791677207,0.5891456437231085,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,23,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,24,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6529310274834571,0.6430491771909682,0.3333333333333333
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,25,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6529310274834571,0.6430491771909682,0.3333333333333333
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,26,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6529310274834571,0.6430491771909682,0.3333333333333333
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,27,True,1.0,1.0,4.0,4.0,4.0,1.0,4.0,0.8129811480348536,0.7628045307199126,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,28,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8445190837041157,0.8190791483382209,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,29,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8201843562055768,0.8182238208699902,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,30,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,31,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,32,False,1.0,1.0,7.0,7.0,7.0,1.0,4.0,0.8322663798024057,0.705218501975193,1.0
CHEMBL236_Ki,97,right,CHEMBL236_Ki:1228,33,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8747695852534563,0.742006581996848,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,0,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8406330142791899,0.5163043478260869,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,1,False,1.0,1.0,8.0,8.0,1.0,1.0,4.0,0.8144691640159769,0.5627416269255328,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,2,False,1.0,1.0,7.0,7.0,0.0,1.0,4.0,0.6616950757575757,0.5222227807685395,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,3,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8116525423728813,0.5259602172846728,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,4,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.844048314825638,0.5126895702573651,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,5,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6593638942044833,0.5328631138975967,0.5
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,6,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6593638942044833,0.5328631138975967,0.5
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,7,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,8,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,9,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,10,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,24,True,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.7738201778366091,0.5501996224663439,1.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,27,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,left,CHEMBL236_Ki:1262,28,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,0,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8484103160989953,0.6589202364689045,1.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,1,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8023711425027215,0.6224263275926583,1.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,2,False,1.0,1.0,7.0,7.0,3.0,1.0,4.0,0.6833084947839047,0.5377435473822512,1.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,3,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.785726621718001,0.613437179502588,1.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,4,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8334388123262554,0.6487326425851017,1.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,5,False,1.0,1.0,8.0,7.0,1.0,0.875,4.0,0.6656301471760268,0.5100068692266237,0.5
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,6,False,1.0,1.0,8.0,7.0,1.0,0.875,4.0,0.6656301471760268,0.5100068692266237,0.5
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,7,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,8,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,9,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,10,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,26,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,99,right,CHEMBL236_Ki:1415,27,False,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,0,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.852461343402883,0.7036156296659384,1.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,1,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7451313172365804,0.6782365909528851,0.5
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,2,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7451313172365804,0.6782365909528851,0.5
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,9,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8309587253249225,0.677080829928703,1.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,14,False,1.0,1.0,7.0,7.0,4.0,1.0,4.0,0.7470909227758543,0.572963073319086,1.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,15,False,1.0,1.0,8.0,8.0,3.0,1.0,4.0,0.7685152685152685,0.5838313453424213,0.3333333333333333
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,16,False,1.0,1.0,8.0,8.0,3.0,1.0,4.0,0.7685152685152685,0.5838313453424213,0.3333333333333333
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,17,False,1.0,1.0,8.0,8.0,3.0,1.0,4.0,0.7685152685152685,0.5838313453424213,0.3333333333333333
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,21,True,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7950682013182013,0.5807337922960029,1.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,29,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,left,CHEMBL236_Ki:1285,32,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,0,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8038939321548018,0.6982412257140299,1.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,11,False,1.0,1.0,7.0,7.0,7.0,1.0,4.0,0.7103362811274997,0.6131953710567499,1.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,12,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7410733951840954,0.6483794177472667,0.3333333333333333
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,13,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7410733951840954,0.6483794177472667,0.3333333333333333
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,14,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7410733951840954,0.6483794177472667,0.3333333333333333
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,18,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7863338958378466,0.7312296403146904,1.0
CHEMBL236_Ki,100,right,CHEMBL236_Ki:2054,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
