dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL238_Ki,69,calibration,972,995,30,52,True
CHEMBL238_Ki,72,test,1035,1036,18,74,True
CHEMBL239_EC50,1,calibration,1,33,15,59,True
CHEMBL239_EC50,5,test,45,49,13,58,True
CHEMBL239_EC50,6,calibration,60,1384,18,66,True
CHEMBL239_EC50,7,test,62,64,4,72,True
CHEMBL239_EC50,12,test,88,1002,9,73,True
CHEMBL239_EC50,13,test,106,111,21,70,True
CHEMBL239_EC50,17,calibration,153,166,28,84,True
CHEMBL239_EC50,18,calibration,167,173,16,73,True
CHEMBL239_EC50,19,calibration,182,1368,16,57,True
CHEMBL239_EC50,20,calibration,184,230,27,58,True
CHEMBL239_EC50,24,test,199,201,27,57,True
CHEMBL239_EC50,26,calibration,210,270,35,65,True
CHEMBL239_EC50,28,calibration,261,268,4,41,True
CHEMBL239_EC50,30,calibration,266,1315,14,44,True
CHEMBL239_EC50,33,test,303,326,18,65,True
CHEMBL239_EC50,35,calibration,309,311,20,72,True
CHEMBL239_EC50,40,test,371,372,5,66,True
CHEMBL239_EC50,42,test,389,396,9,63,True
CHEMBL239_EC50,43,test,394,403,4,63,True
CHEMBL239_EC50,44,calibration,409,411,7,60,True
CHEMBL239_EC50,45,test,436,444,20,61,True
CHEMBL239_EC50,46,calibration,437,446,25,63,True
CHEMBL239_EC50,48,calibration,460,465,21,75,True
CHEMBL239_EC50,53,calibration,516,538,13,75,True
CHEMBL239_EC50,54,calibration,520,523,16,70,True
CHEMBL239_EC50,4,calibration,552,555,6,64,True
CHEMBL239_EC50,56,calibration,557,560,12,58,True
CHEMBL239_EC50,57,calibration,580,838,18,65,True
CHEMBL239_EC50,58,calibration,645,653,7,70,True
CHEMBL239_EC50,59,test,667,869,39,79,True
CHEMBL239_EC50,60,test,669,677,22,72,True
CHEMBL239_EC50,64,test,734,758,31,65,True
CHEMBL239_EC50,65,test,775,783,13,61,True
CHEMBL239_EC50,66,test,790,798,20,55,True
CHEMBL239_EC50,68,test,802,874,9,78,True
CHEMBL239_EC50,69,test,813,1009,12,62,True
CHEMBL239_EC50,73,calibration,843,1161,25,75,True
CHEMBL239_EC50,75,test,846,849,14,74,True
CHEMBL239_EC50,77,test,848,857,14,76,True
CHEMBL239_EC50,79,calibration,901,904,27,84,True
CHEMBL239_EC50,81,calibration,958,962,11,62,True
CHEMBL239_EC50,82,test,981,1006,26,64,True
CHEMBL239_EC50,85,calibration,1035,1041,9,63,True
CHEMBL239_EC50,86,test,1039,1040,24,68,True
CHEMBL239_EC50,87,calibration,1067,1076,25,56,True
CHEMBL239_EC50,92,calibration,1087,1096,9,35,True
CHEMBL239_EC50,94,test,1123,1124,8,62,True
CHEMBL239_EC50,97,calibration,1149,1217,19,73,True
CHEMBL239_EC50,99,test,1180,1181,14,84,True
CHEMBL239_EC50,100,test,1184,1196,22,60,True
CHEMBL239_EC50,106,test,1248,1249,10,69,True
CHEMBL239_EC50,107,calibration,1272,1278,16,48,True
CHEMBL239_EC50,108,test,1291,1292,19,63,True
CHEMBL239_EC50,109,calibration,1293,1295,12,60,True
CHEMBL239_EC50,114,calibration,1376,1715,19,61,True
CHEMBL239_EC50,115,calibration,1393,1402,7,52,True
CHEMBL239_EC50,116,test,1401,1407,8,50,True
CHEMBL239_EC50,117,calibration,1446,1448,8,64,True
CHEMBL239_EC50,119,test,1466,1474,11,71,True
CHEMBL239_EC50,74,test,1469,1473,25,79,True
CHEMBL239_EC50,121,test,1530,1540,13,75,True
CHEMBL239_EC50,122,test,1544,1546,21,65,True
CHEMBL239_EC50,123,test,1547,1555,10,60,True
CHEMBL239_EC50,125,test,1594,1604,10,86,True
CHEMBL239_EC50,126,calibration,1623,1625,13,55,True
CHEMBL244_Ki,4,test,16,26,16,78,True
CHEMBL244_Ki,9,test,58,112,13,61,True
CHEMBL244_Ki,0,calibration,83,697,22,72,True
CHEMBL244_Ki,1,calibration,95,203,17,72,True
CHEMBL244_Ki,10,calibration,107,108,8,76,True
CHEMBL244_Ki,16,calibration,141,3091,25,69,True
CHEMBL244_Ki,14,calibration,147,161,11,65,True
CHEMBL244_Ki,21,calibration,209,448,16,69,True
CHEMBL244_Ki,24,calibration,238,243,28,54,True
CHEMBL244_Ki,25,calibration,261,267,22,60,True
CHEMBL244_Ki,26,calibration,262,302,4,49,True
CHEMBL244_Ki,27,test,265,345,18,66,True
CHEMBL244_Ki,30,calibration,276,956,8,64,True
CHEMBL244_Ki,31,test,289,1540,20,38,True
CHEMBL244_Ki,33,test,296,305,4,41,True
CHEMBL244_Ki,34,test,297,1071,27,63,True
CHEMBL244_Ki,36,test,314,333,12,67,True
CHEMBL244_Ki,37,calibration,322,326,20,80,True
CHEMBL244_Ki,39,test,357,364,5,72,True
CHEMBL244_Ki,38,test,370,374,5,70,True
CHEMBL244_Ki,43,test,396,401,19,45,True
CHEMBL244_Ki,44,calibration,406,413,17,100,True
CHEMBL244_Ki,49,test,439,447,8,52,True
CHEMBL244_Ki,50,test,496,508,29,64,True
CHEMBL244_Ki,53,calibration,516,802,5,68,True
CHEMBL244_Ki,54,test,539,565,18,61,True
CHEMBL244_Ki,57,test,564,769,4,65,True
CHEMBL244_Ki,58,test,580,581,13,69,True
CHEMBL244_Ki,61,test,590,604,14,62,True
CHEMBL244_Ki,66,calibration,639,966,19,63,True
CHEMBL244_Ki,70,calibration,652,744,11,49,True
CHEMBL244_Ki,69,calibration,675,764,16,66,True
CHEMBL244_Ki,72,calibration,699,801,8,60,True
CHEMBL244_Ki,68,test,708,729,18,68,True
CHEMBL244_Ki,76,calibration,872,902,10,62,True
CHEMBL244_Ki,79,calibration,928,942,15,81,True
CHEMBL244_Ki,80,test,932,944,35,79,True
CHEMBL244_Ki,81,calibration,938,943,33,77,True
CHEMBL244_Ki,85,calibration,989,998,16,62,True
CHEMBL244_Ki,52,test,1007,1140,16,66,True
CHEMBL244_Ki,86,test,1025,1060,16,66,True
CHEMBL244_Ki,89,calibration,1072,1143,4,41,True
CHEMBL244_Ki,29,calibration,1104,1158,20,71,True
CHEMBL244_Ki,88,calibration,1129,1152,8,64,True
CHEMBL244_Ki,93,calibration,1168,1211,7,65,True
CHEMBL244_Ki,94,test,1234,1239,8,72,True
CHEMBL244_Ki,95,test,1238,1243,11,77,True
CHEMBL244_Ki,96,calibration,1240,1247,11,68,True
CHEMBL244_Ki,97,calibration,1251,1252,14,76,True
CHEMBL244_Ki,100,test,1289,2103,28,70,True
CHEMBL244_Ki,99,test,1297,2102,30,72,True
CHEMBL244_Ki,103,test,1315,1317,20,68,True
CHEMBL244_Ki,105,calibration,1324,1325,14,72,True
CHEMBL244_Ki,106,test,1328,1331,13,59,True
CHEMBL244_Ki,104,calibration,1336,1416,19,68,True
CHEMBL244_Ki,110,calibration,1418,1419,8,68,True
CHEMBL244_Ki,112,test,1499,1512,22,65,True
CHEMBL244_Ki,114,test,1535,1538,4,47,True
CHEMBL244_Ki,122,test,1632,1644,27,93,True
CHEMBL244_Ki,125,test,1703,1707,12,78,True
CHEMBL244_Ki,117,calibration,1762,1766,18,61,True
CHEMBL244_Ki,127,test,1797,1801,13,69,True
CHEMBL244_Ki,130,calibration,1833,1840,23,74,True
CHEMBL244_Ki,134,calibration,1860,1891,4,56,True
CHEMBL244_Ki,135,calibration,1872,1877,11,69,True
CHEMBL244_Ki,138,calibration,1911,1912,9,65,True
CHEMBL244_Ki,137,test,1924,1935,30,60,True
CHEMBL244_Ki,140,calibration,1960,1961,17,72,True
CHEMBL244_Ki,142,calibration,2036,2037,4,77,True
CHEMBL244_Ki,120,calibration,2045,2053,17,77,True
CHEMBL244_Ki,143,test,2056,2061,21,73,True
CHEMBL244_Ki,145,calibration,2070,2075,20,80,True
CHEMBL244_Ki,148,calibration,2118,2137,10,68,True
CHEMBL244_Ki,150,test,2128,2164,30,70,True
CHEMBL244_Ki,151,test,2138,2147,10,70,True
CHEMBL244_Ki,155,calibration,2204,2205,15,71,True
CHEMBL244_Ki,160,test,2240,2242,9,65,True
CHEMBL244_Ki,161,test,2245,2247,9,81,True
CHEMBL244_Ki,163,calibration,2262,2266,8,50,True
CHEMBL244_Ki,168,test,2351,2398,21,75,True
CHEMBL244_Ki,141,calibration,2368,2405,14,76,True
CHEMBL244_Ki,170,test,2428,2433,31,65,True
CHEMBL244_Ki,171,test,2438,2446,10,68,True
CHEMBL244_Ki,172,test,2461,2462,4,59,True
CHEMBL244_Ki,173,test,2475,2476,4,84,True
CHEMBL244_Ki,180,test,2561,2586,23,75,True
CHEMBL244_Ki,181,calibration,2628,2629,4,63,True
CHEMBL244_Ki,183,test,2639,2642,12,56,True
CHEMBL244_Ki,185,test,2664,2666,4,70,True
CHEMBL244_Ki,188,calibration,2705,2708,40,118,True
CHEMBL244_Ki,189,calibration,2710,2712,17,99,True
CHEMBL244_Ki,166,test,2745,2772,23,61,True
CHEMBL244_Ki,192,calibration,2816,2826,15,83,True
CHEMBL244_Ki,193,test,2833,2835,12,62,True
CHEMBL244_Ki,195,calibration,2841,2868,23,87,True
CHEMBL244_Ki,196,calibration,2915,2927,18,69,True
CHEMBL244_Ki,197,calibration,2934,2958,29,79,True
CHEMBL244_Ki,198,test,2949,2951,9,79,True
CHEMBL244_Ki,199,test,2967,2969,13,61,True
CHEMBL244_Ki,201,test,3005,3089,19,99,True
CHEMBL244_Ki,202,calibration,3034,3040,14,62,True
CHEMBL244_Ki,204,test,3074,3082,14,66,True
CHEMBL262_Ki,0,test,5,45,15,53,True
CHEMBL262_Ki,2,test,18,207,38,46,True
CHEMBL262_Ki,3,calibration,26,35,5,54,True
CHEMBL262_Ki,4,calibration,27,30,5,57,True
CHEMBL262_Ki,5,test,36,41,9,59,True
CHEMBL262_Ki,6,calibration,51,56,9,67,True
CHEMBL262_Ki,9,test,73,80,14,48,True
CHEMBL262_Ki,11,calibration,83,87,4,51,True
CHEMBL262_Ki,13,test,116,134,5,48,True
CHEMBL262_Ki,14,test,118,135,5,50,True
CHEMBL262_Ki,19,test,175,778,22,44,True
CHEMBL262_Ki,21,calibration,211,354,8,48,True
CHEMBL262_Ki,22,test,217,481,22,42,True
CHEMBL262_Ki,24,test,264,686,12,47,True
CHEMBL262_Ki,27,calibration,297,329,11,86,True
CHEMBL262_Ki,28,calibration,308,454,26,54,True
CHEMBL262_Ki,33,test,425,623,13,62,True
CHEMBL262_Ki,34,test,450,621,31,35,True
CHEMBL262_Ki,36,calibration,466,714,28,38,True
CHEMBL262_Ki,37,calibration,472,834,18,46,True
CHEMBL262_Ki,38,calibration,475,763,14,48,True
CHEMBL262_Ki,25,test,541,791,9,56,True
CHEMBL262_Ki,40,test,642,786,17,50,True
CHEMBL262_Ki,45,calibration,820,821,11,61,True
CHEMBL264_Ki,2,test,7,2252,17,41,True
CHEMBL264_Ki,3,test,12,20,8,26,True
CHEMBL264_Ki,4,calibration,16,1593,8,18,True
CHEMBL264_Ki,8,calibration,63,1812,32,48,True
CHEMBL264_Ki,13,calibration,95,1012,15,48,True
CHEMBL264_Ki,19,test,147,189,22,87,True
CHEMBL264_Ki,18,test,174,186,19,78,True
CHEMBL264_Ki,22,calibration,227,250,9,57,True
CHEMBL264_Ki,24,test,257,283,12,44,True
CHEMBL264_Ki,26,calibration,264,301,12,52,True
CHEMBL264_Ki,27,calibration,289,344,38,58,True
CHEMBL264_Ki,7,calibration,309,2821,30,54,True
CHEMBL264_Ki,30,calibration,316,2249,32,44,True
CHEMBL264_Ki,35,test,350,373,11,45,True
CHEMBL264_Ki,33,calibration,351,356,17,51,True
CHEMBL264_Ki,34,calibration,361,370,18,48,True
CHEMBL264_Ki,36,test,363,2228,43,49,True
CHEMBL264_Ki,38,calibration,376,980,18,26,True
CHEMBL264_Ki,39,calibration,382,459,26,38,True
CHEMBL264_Ki,42,test,402,403,8,40,True
CHEMBL264_Ki,45,test,445,446,3,33,True
CHEMBL264_Ki,15,test,511,512,11,41,True
CHEMBL264_Ki,20,calibration,525,526,10,28,True
CHEMBL264_Ki,50,calibration,546,549,13,43,True
CHEMBL264_Ki,51,calibration,547,548,9,47,True
CHEMBL264_Ki,52,calibration,552,659,20,44,True
CHEMBL264_Ki,56,test,574,1507,24,54,True
CHEMBL264_Ki,62,calibration,622,626,12,44,True
CHEMBL264_Ki,63,test,630,632,23,49,True
CHEMBL264_Ki,66,calibration,665,667,14,59,True
CHEMBL264_Ki,68,calibration,679,695,24,72,True
CHEMBL264_Ki,70,test,703,732,20,56,True
CHEMBL264_Ki,71,test,705,730,12,63,True
CHEMBL264_Ki,73,test,711,729,8,62,True
CHEMBL264_Ki,75,test,770,771,8,57,True
CHEMBL264_Ki,76,calibration,857,2248,11,57,True
CHEMBL264_Ki,80,test,920,922,8,52,True
CHEMBL264_Ki,82,test,940,942,3,45,True
CHEMBL264_Ki,84,test,954,962,11,63,True
CHEMBL264_Ki,86,test,977,982,12,38,True
CHEMBL264_Ki,88,calibration,985,2635,36,40,True
CHEMBL264_Ki,78,test,995,2288,45,46,True
CHEMBL264_Ki,93,calibration,1069,2208,23,43,True
CHEMBL264_Ki,96,calibration,1080,1082,12,76,True
CHEMBL264_Ki,99,test,1110,1111,8,66,True
CHEMBL264_Ki,100,calibration,1125,1134,17,49,True
CHEMBL264_Ki,101,test,1128,1129,12,42,True
CHEMBL264_Ki,103,calibration,1149,1167,21,51,True
CHEMBL264_Ki,104,test,1153,1154,9,53,True
CHEMBL264_Ki,102,calibration,1158,1164,23,53,True
CHEMBL264_Ki,105,calibration,1178,2253,28,44,True
CHEMBL264_Ki,107,test,1228,1991,16,50,True
CHEMBL264_Ki,40,test,1232,2029,22,44,True
CHEMBL264_Ki,110,calibration,1273,1275,3,67,True
CHEMBL264_Ki,118,test,1376,1407,16,46,True
CHEMBL264_Ki,119,test,1391,1433,24,58,True
CHEMBL264_Ki,120,calibration,1417,1418,16,62,True
CHEMBL264_Ki,121,test,1442,1453,10,54,True
CHEMBL264_Ki,123,test,1471,2417,45,45,False
CHEMBL264_Ki,124,test,1477,2411,34,50,True
CHEMBL264_Ki,128,calibration,1542,1544,12,54,True
CHEMBL264_Ki,130,calibration,1551,1553,22,56,True
CHEMBL264_Ki,132,calibration,1556,1559,22,56,True
CHEMBL264_Ki,133,test,1560,1562,4,55,True
CHEMBL264_Ki,136,test,1675,1686,14,44,True
CHEMBL264_Ki,64,calibration,1687,1692,25,47,True
CHEMBL264_Ki,94,test,1706,2236,32,52,True
CHEMBL264_Ki,139,calibration,1717,1978,36,50,True
CHEMBL264_Ki,140,test,1721,1967,19,49,True
CHEMBL264_Ki,142,test,1833,1842,17,55,True
CHEMBL264_Ki,144,test,1848,1851,13,47,True
CHEMBL264_Ki,146,test,1923,2199,14,42,True
CHEMBL264_Ki,148,test,1970,1979,27,49,True
CHEMBL264_Ki,150,test,2018,2044,34,57,True
CHEMBL264_Ki,151,calibration,2025,2059,18,60,True
CHEMBL264_Ki,152,calibration,2030,2037,14,64,True
CHEMBL264_Ki,155,calibration,2173,2491,36,56,True
CHEMBL264_Ki,156,calibration,2189,2196,20,38,True
CHEMBL264_Ki,157,calibration,2220,2694,15,44,True
CHEMBL264_Ki,159,test,2230,2768,41,63,True
CHEMBL264_Ki,164,test,2343,2344,4,47,True
CHEMBL264_Ki,167,calibration,2419,2433,13,27,True
CHEMBL264_Ki,168,test,2426,2429,12,28,True
CHEMBL264_Ki,172,calibration,2501,2513,30,56,True
CHEMBL264_Ki,171,test,2502,2518,28,54,True
CHEMBL264_Ki,173,calibration,2509,2515,12,52,True
CHEMBL264_Ki,178,test,2648,2655,21,50,True
CHEMBL264_Ki,182,calibration,2705,2706,18,60,True
CHEMBL264_Ki,183,calibration,2739,2757,37,53,True
CHEMBL264_Ki,184,test,2742,2750,15,67,True
CHEMBL264_Ki,185,calibration,2771,2772,6,71,True
CHEMBL264_Ki,95,test,2778,2785,23,53,True
CHEMBL264_Ki,186,calibration,2804,2805,4,65,True
CHEMBL264_Ki,187,calibration,2808,2816,15,66,True
CHEMBL2835_Ki,1,calibration,8,94,21,37,True
CHEMBL2835_Ki,3,test,20,97,27,53,True
CHEMBL2835_Ki,5,calibration,40,43,10,38,True
CHEMBL2835_Ki,8,test,70,76,12,54,True
CHEMBL2835_Ki,10,test,80,81,14,50,True
CHEMBL2835_Ki,11,calibration,117,130,4,35,True
CHEMBL2835_Ki,13,calibration,142,156,17,49,True
CHEMBL2835_Ki,17,test,377,546,33,76,True
CHEMBL2835_Ki,18,calibration,445,553,22,75,True
CHEMBL2835_Ki,19,test,489,563,20,76,True
CHEMBL287_Ki,3,test,5,523,13,47,True
CHEMBL287_Ki,1,test,8,28,13,55,True
CHEMBL287_Ki,0,test,27,46,4,65,True
CHEMBL287_Ki,8,calibration,60,91,30,64,True
CHEMBL287_Ki,9,calibration,66,80,15,53,True
CHEMBL287_Ki,10,calibration,70,103,8,50,True
CHEMBL287_Ki,12,calibration,109,767,23,43,True
CHEMBL287_Ki,20,test,141,161,16,48,True
CHEMBL287_Ki,21,calibration,145,157,8,58,True
CHEMBL287_Ki,22,calibration,147,312,10,33,True
CHEMBL287_Ki,14,calibration,178,526,17,47,True
CHEMBL287_Ki,24,test,186,503,13,39,True
CHEMBL287_Ki,27,test,212,244,8,46,True
CHEMBL287_Ki,25,calibration,225,690,24,48,True
CHEMBL287_Ki,29,calibration,294,820,33,49,True
CHEMBL287_Ki,30,test,295,648,9,48,True
CHEMBL287_Ki,31,calibration,302,324,9,47,True
CHEMBL287_Ki,33,calibration,314,656,23,51,True
CHEMBL287_Ki,34,test,323,933,31,49,True
CHEMBL287_Ki,35,test,346,352,19,37,True
CHEMBL287_Ki,36,test,353,754,20,34,True
CHEMBL287_Ki,39,calibration,384,517,8,36,True
CHEMBL287_Ki,40,calibration,389,505,4,35,True
CHEMBL287_Ki,41,test,391,518,8,36,True
CHEMBL287_Ki,45,calibration,415,427,3,23,True
CHEMBL287_Ki,47,test,421,433,8,48,True
CHEMBL287_Ki,46,test,432,625,16,39,True
CHEMBL287_Ki,54,calibration,459,463,4,45,True
CHEMBL287_Ki,56,calibration,475,710,17,45,True
CHEMBL287_Ki,2,calibration,532,735,19,45,True
CHEMBL287_Ki,60,test,549,560,14,51,True
CHEMBL287_Ki,58,calibration,550,557,10,54,True
CHEMBL287_Ki,42,test,572,578,8,48,True
CHEMBL287_Ki,64,test,598,601,13,39,True
CHEMBL287_Ki,67,test,650,666,15,51,True
CHEMBL287_Ki,68,calibration,676,741,29,49,True
CHEMBL287_Ki,69,test,677,687,25,49,True
CHEMBL287_Ki,48,test,681,693,27,49,True
CHEMBL287_Ki,73,calibration,744,745,11,43,True
CHEMBL287_Ki,75,test,812,816,19,51,True
CHEMBL287_Ki,76,test,827,844,4,49,True
CHEMBL287_Ki,74,calibration,837,868,16,46,True
CHEMBL287_Ki,79,calibration,899,906,22,46,True
CHEMBL287_Ki,80,test,900,910,4,59,True
CHEMBL287_Ki,84,test,1054,1055,8,46,True
CHEMBL287_Ki,83,calibration,1058,1060,21,45,True
CHEMBL287_Ki,86,calibration,1078,1168,13,41,True
CHEMBL287_Ki,91,test,1100,1108,12,58,True
CHEMBL287_Ki,94,calibration,1134,1166,20,48,True
CHEMBL287_Ki,97,test,1256,1281,15,53,True
CHEMBL287_Ki,98,test,1267,1270,30,50,True
CHEMBL2971_Ki,0,calibration,2,176,18,30,True
CHEMBL2971_Ki,4,calibration,61,119,7,33,True
CHEMBL2971_Ki,5,calibration,95,141,8,46,True
CHEMBL2971_Ki,6,test,112,290,11,63,True
CHEMBL2971_Ki,7,calibration,131,187,4,44,True
CHEMBL2971_Ki,10,test,306,307,12,48,True
CHEMBL2971_Ki,14,calibration,328,334,4,53,True
CHEMBL2971_Ki,18,test,358,425,10,48,True
CHEMBL2971_Ki,19,test,366,378,11,51,True
CHEMBL2971_Ki,20,test,398,401,10,52,True
CHEMBL2971_Ki,21,test,407,408,10,46,True
CHEMBL2971_Ki,23,test,420,445,8,36,True
CHEMBL2971_Ki,24,test,423,448,10,48,True
CHEMBL2971_Ki,25,calibration,424,443,11,45,True
CHEMBL2971_Ki,28,calibration,469,474,17,49,True
CHEMBL2971_Ki,29,test,525,710,22,82,True
CHEMBL2971_Ki,30,test,601,618,12,96,True
CHEMBL2971_Ki,33,calibration,668,888,17,74,True
CHEMBL2971_Ki,34,test,702,871,33,76,True
CHEMBL2971_Ki,38,calibration,972,974,28,40,True
CHEMBL3979_EC50,0,calibration,7,845,19,58,True
CHEMBL3979_EC50,3,calibration,12,17,13,58,True
CHEMBL3979_EC50,4,test,56,62,24,72,True
CHEMBL3979_EC50,7,calibration,102,103,10,68,True
CHEMBL3979_EC50,8,test,107,114,16,72,True
CHEMBL3979_EC50,10,test,157,158,5,67,True
CHEMBL3979_EC50,13,test,181,183,7,60,True
CHEMBL3979_EC50,14,test,195,457,18,64,True
CHEMBL3979_EC50,19,calibration,248,1045,21,54,True
CHEMBL3979_EC50,20,calibration,257,297,18,59,True
CHEMBL3979_EC50,21,test,259,269,4,64,True
CHEMBL3979_EC50,24,calibration,300,310,16,62,True
CHEMBL3979_EC50,25,test,301,306,4,58,True
CHEMBL3979_EC50,28,test,338,630,17,57,True
CHEMBL3979_EC50,29,calibration,354,542,19,63,True
CHEMBL3979_EC50,30,test,355,544,20,56,True
CHEMBL3979_EC50,34,calibration,381,385,26,66,True
CHEMBL3979_EC50,36,test,399,406,29,65,True
CHEMBL3979_EC50,37,test,418,420,4,69,True
CHEMBL3979_EC50,39,calibration,431,432,8,74,True
CHEMBL3979_EC50,41,test,467,475,7,70,True
CHEMBL3979_EC50,42,calibration,502,504,11,71,True
CHEMBL3979_EC50,43,test,527,556,9,78,True
CHEMBL3979_EC50,45,calibration,565,571,4,65,True
CHEMBL3979_EC50,48,calibration,608,617,15,69,True
CHEMBL3979_EC50,49,calibration,619,620,4,49,True
CHEMBL3979_EC50,5,calibration,676,957,26,58,True
CHEMBL3979_EC50,52,calibration,681,764,33,69,True
CHEMBL3979_EC50,53,test,787,792,17,71,True
CHEMBL3979_EC50,1,calibration,846,853,10,64,True
CHEMBL3979_EC50,58,test,857,863,11,67,True
CHEMBL3979_EC50,59,calibration,861,864,26,72,True
CHEMBL3979_EC50,63,test,898,910,15,81,True
CHEMBL3979_EC50,65,test,953,954,22,81,True
CHEMBL4005_Ki,0,calibration,4,10,17,47,True
CHEMBL4005_Ki,6,test,60,62,12,61,True
CHEMBL4005_Ki,8,test,72,79,16,50,True
CHEMBL4005_Ki,11,test,103,131,18,66,True
CHEMBL4005_Ki,13,calibration,159,160,8,46,True
CHEMBL4005_Ki,14,calibration,162,166,13,51,True
CHEMBL4005_Ki,15,test,173,175,4,41,True
CHEMBL4005_Ki,19,calibration,212,594,30,60,True
CHEMBL4005_Ki,21,calibration,221,588,19,49,True
CHEMBL4005_Ki,23,calibration,223,230,18,44,True
CHEMBL4005_Ki,27,calibration,260,269,20,59,True
CHEMBL4005_Ki,30,test,297,298,9,61,True
CHEMBL4005_Ki,29,calibration,329,331,23,57,True
CHEMBL4005_Ki,33,test,332,334,15,57,True
CHEMBL4005_Ki,34,test,363,367,12,58,True
CHEMBL4005_Ki,36,calibration,375,456,35,76,True
CHEMBL4005_Ki,37,calibration,389,396,12,84,True
CHEMBL4005_Ki,38,calibration,405,471,31,72,True
CHEMBL4005_Ki,43,test,425,426,9,61,True
CHEMBL4005_Ki,44,test,430,431,14,65,True
CHEMBL4005_Ki,45,test,451,453,15,79,True
CHEMBL4005_Ki,46,test,532,641,24,44,True
CHEMBL4005_Ki,47,test,534,676,15,66,True
CHEMBL4005_Ki,48,test,538,694,22,72,True
CHEMBL4005_Ki,51,test,560,566,22,66,True
CHEMBL4005_Ki,17,calibration,593,628,22,58,True
CHEMBL4005_Ki,53,test,626,678,19,49,True
CHEMBL4005_Ki,18,calibration,719,727,16,58,True
CHEMBL4005_Ki,56,test,779,783,17,67,True
CHEMBL4005_Ki,60,test,810,897,25,73,True
CHEMBL4005_Ki,61,calibration,813,814,19,67,True
CHEMBL4005_Ki,59,calibration,859,882,8,62,True
CHEMBL4005_Ki,65,calibration,919,923,6,62,True
CHEMBL4005_Ki,67,calibration,956,958,3,49,True
CHEMBL4203_Ki,0,test,8,381,4,55,True
CHEMBL4203_Ki,1,calibration,14,420,22,32,True
CHEMBL4203_Ki,2,test,34,359,14,40,True
CHEMBL4203_Ki,3,test,35,240,27,31,True
CHEMBL4203_Ki,4,calibration,41,134,13,53,True
CHEMBL4203_Ki,5,test,48,532,16,48,True
CHEMBL4203_Ki,6,calibration,54,598,16,47,True
CHEMBL4203_Ki,10,test,155,303,20,32,True
CHEMBL4203_Ki,14,test,235,466,14,68,True
CHEMBL4203_Ki,16,calibration,354,650,14,48,True
CHEMBL4203_Ki,17,calibration,398,676,17,49,True
CHEMBL4203_Ki,19,test,482,517,16,56,True
CHEMBL4203_Ki,23,calibration,648,695,26,32,True
CHEMBL4616_EC50,3,calibration,27,29,8,80,True
CHEMBL4616_EC50,0,test,33,48,29,71,True
CHEMBL4616_EC50,4,test,36,42,21,79,True
CHEMBL4616_EC50,6,test,65,72,23,65,True
CHEMBL4616_EC50,8,test,86,87,26,85,True
CHEMBL4616_EC50,11,calibration,119,125,11,71,True
CHEMBL4616_EC50,7,test,135,148,10,84,True
CHEMBL4616_EC50,14,calibration,188,189,15,67,True
CHEMBL4616_EC50,18,test,230,459,18,65,True
CHEMBL4616_EC50,19,test,235,408,15,70,True
CHEMBL4616_EC50,17,test,245,414,24,62,True
CHEMBL4616_EC50,20,calibration,248,250,10,76,True
CHEMBL4616_EC50,10,calibration,260,268,11,67,True
CHEMBL4616_EC50,21,test,278,309,8,56,True
CHEMBL4616_EC50,23,calibration,283,290,20,52,True
CHEMBL4616_EC50,26,calibration,327,328,16,60,True
CHEMBL4616_EC50,27,calibration,340,346,26,62,True
CHEMBL4616_EC50,28,calibration,352,555,18,72,True
CHEMBL4616_EC50,30,test,537,545,15,131,True
CHEMBL4616_EC50,32,calibration,552,553,16,79,True
CHEMBL4792_Ki,1,test,1,8,12,52,True
CHEMBL4792_Ki,2,test,14,15,15,61,True
CHEMBL4792_Ki,0,calibration,21,26,18,51,True
CHEMBL4792_Ki,3,test,42,43,10,66,True
CHEMBL4792_Ki,4,test,45,48,4,61,True
CHEMBL4792_Ki,8,calibration,67,84,4,57,True
CHEMBL4792_Ki,10,test,73,89,4,61,True
CHEMBL4792_Ki,12,calibration,115,1453,4,59,True
CHEMBL4792_Ki,14,test,130,539,44,64,True
CHEMBL4792_Ki,19,calibration,159,170,25,61,True
CHEMBL4792_Ki,23,calibration,229,231,12,66,True
CHEMBL4792_Ki,25,calibration,264,1429,5,58,True
CHEMBL4792_Ki,13,test,274,281,12,59,True
CHEMBL4792_Ki,30,test,332,724,17,62,True
CHEMBL4792_Ki,31,test,337,516,14,70,True
CHEMBL4792_Ki,33,calibration,346,693,28,61,True
CHEMBL4792_Ki,41,calibration,388,623,22,59,True
CHEMBL4792_Ki,34,calibration,394,671,41,60,True
CHEMBL4792_Ki,47,test,434,640,12,65,True
CHEMBL4792_Ki,32,test,457,1229,41,65,True
CHEMBL4792_Ki,51,calibration,460,658,3,71,True
CHEMBL4792_Ki,55,test,541,804,20,66,True
CHEMBL4792_Ki,56,calibration,579,958,35,67,True
CHEMBL4792_Ki,58,test,593,848,19,58,True
CHEMBL4792_Ki,59,test,613,934,24,62,True
CHEMBL4792_Ki,26,calibration,636,685,23,57,True
CHEMBL4792_Ki,63,calibration,748,817,22,66,True
CHEMBL4792_Ki,65,test,791,840,16,60,True
CHEMBL4792_Ki,49,calibration,1014,1161,20,61,True
CHEMBL4792_Ki,62,calibration,1023,1093,20,57,True
