dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score,randomized_mean_nap,delta_sanity
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,2,test,15,17,0.2306985294117647,0.0952380952380952,0.149719427244582,0.4285714285714285,-1.9208187539523751,-0.7197283208370209,1.2010904331153542,-1.2010904331153542,0.49571293429652563,-0.34599350705194365
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,7,test,48,56,0.7085585485841239,0.4509803921568627,0.4691602134925113,0.392156862745098,1.6690067809585756,0.2317625880241394,1.4372441929344362,-1.4372441929344362,0.3113147334032425,0.1578454800892688
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,8,test,70,76,0.46005291005291,0.2222222222222222,0.30578231292517,0.5555555555555556,-1.1710704576806306,-0.5770061612129211,0.5940642964677094,-0.5940642964677094,0.3151651450053705,-0.00938283208020052
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,13,test,142,156,0.5446712018140589,0.3469387755102041,0.3027777777777777,0.3469387755102041,-2.3424226808222057,-0.5890551805496216,1.753367500272584,-1.753367500272584,0.3681176387410168,-0.06533986096323907
CHEMBL2835_Ki,molformer,mlp,crem_mean,42,trained,18,test,445,553,0.5962799562505909,0.2933333333333333,0.428698051298006,0.76,1.061954844073114,0.3146921694278717,0.7472626746452424,-0.7472626746452424,0.3098143031669195,0.11888374813108649
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,2,test,15,17,0.1123337189126662,0.0952380952380952,0.0188951630087364,0.7142857142857143,-1.9208187539523751,-0.7197283208370209,1.2010904331153542,-1.2010904331153542,0.3171588995709087,-0.2982637365621723
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,7,test,48,56,0.5373372659463961,0.4509803921568627,0.1572928772595071,0.7254901960784313,1.6690067809585756,0.2317625880241394,1.4372441929344362,-1.4372441929344362,0.030725860549156433,0.12656701671035067
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,8,test,70,76,0.1895191350891553,0.2222222222222222,-0.0420468263139431,0.8888888888888888,-1.1710704576806306,-0.5770061612129211,0.5940642964677094,-0.5940642964677094,0.1885577527114214,-0.2306045790253645
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,13,test,142,156,0.2537716934209279,0.3469387755102041,-0.1426620944492041,0.9183673469387756,-2.3424226808222057,-0.5890551805496216,1.753367500272584,-1.753367500272584,0.19070565408191817,-0.3333677485311223
CHEMBL2835_Ki,molformer,mlp,crem_lime,42,trained,18,test,445,553,0.4264655869023372,0.2933333333333333,0.1883946984467036,0.9733333333333334,1.061954844073114,0.3146921694278717,0.7472626746452424,-0.7472626746452424,0.12179552807744909,0.0665991703692545
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,9,test,66,80,0.2830188679245283,0.2830188679245283,0.0,0.6415094339622641,-1.1919870945745783,0.6586605906486511,1.8506476852232296,-1.8506476852232296,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,12,test,109,767,0.7526050011666796,0.5348837209302325,0.4681007525083612,0.7441860465116279,-1.0042062748360236,-0.2682530879974365,0.7359531868385871,-0.7359531868385871,-0.0676109940766119,0.5357117465849731
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,18,test,130,591,0.3344520344520345,0.3513513513513513,-0.0260531135531135,0.3243243243243243,2.362602296653411,0.6170724034309387,1.7455298932224723,-1.7455298932224723,0.005513776347109734,-0.03156688990022323
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,19,test,139,156,0.2392191142191141,0.1025641025641025,0.1522727272727272,0.7435897435897436,1.0352133213459336,1.2777100503444672,0.2424967289985335,-0.2424967289985335,0.4670098292940364,-0.3147371020213092
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,22,test,147,312,0.4611111111111111,0.303030303030303,0.2268115942028984,0.8181818181818182,3.256185150257377,2.030715525150299,1.2254696251070785,-1.2254696251070785,0.524527260179434,-0.29771566597653554
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,27,test,212,244,0.1498792270531401,0.1739130434782608,-0.0290935672514619,0.4347826086956521,-1.948625842190879,0.0110305547714233,1.9596563969623024,-1.9596563969623024,0.0368209886258709,-0.0659145558773328
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,28,test,273,282,0.3878787878787879,0.2916666666666667,0.1358288770053475,0.5416666666666666,-1.5614919362670157,-0.0534400939941406,1.508051842272875,-1.508051842272875,0.4534967164123174,-0.31766783940696997
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,32,test,309,653,0.5855391902451896,0.4035087719298245,0.3051686424698767,0.4385964912280701,-1.4856093649451814,-1.308740258216858,0.1768691067283234,-0.1768691067283234,0.226679601427608,0.07848904104226867
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,35,test,346,352,0.6393405014922042,0.5135135135135135,0.2586443641784198,0.6756756756756757,-1.1600638136215309,-0.1685671210289001,0.9914966925926304,-0.9914966925926304,0.1687299824824149,0.08991438169600491
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,40,test,389,505,0.3611111111111111,0.1142857142857142,0.2786738351254481,0.8285714285714286,-1.5946612692549316,-1.4831948280334473,0.1114664412214843,-0.1114664412214843,0.14051046747097914,0.13816336765446893
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,43,test,402,702,0.4910647685647685,0.238095238095238,0.3320225087412587,0.3809523809523809,-1.0662162688832573,0.1015437841415405,1.1677600530247978,-1.1677600530247978,0.5253014520202021,-0.19327894327894335
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,26,test,440,447,0.5597338935574229,0.4857142857142857,0.1439270152505445,0.4857142857142857,-2.4559319556497243,-0.4083298742771148,2.047602081372609,-2.047602081372609,-0.0018284611710218043,0.1457554764215663
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,51,test,456,634,0.4891687807847375,0.5,-0.0216624384305249,0.8611111111111112,2.6886291709978,1.3492481112480164,1.3393810597497835,-1.3393810597497835,-0.025396138384865694,0.003733699954340794
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,2,test,532,735,0.4222222222222222,0.4222222222222222,0.0,0.3111111111111111,-2.0084411634584294,-2.8371810913085938e-05,2.0084127916475163,-2.0084127916475163,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,66,test,612,628,0.6836802902979373,0.5714285714285714,0.2619206773618537,0.8928571428571429,-1.6532125137753435,0.6136876344680786,2.2669001482434226,-2.2669001482434226,0.4755615364167996,-0.2136408590549459
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,68,test,676,741,0.5305942005449396,0.5918367346938775,-0.150044208664898,0.3061224489795918,-1.9474591265223504,0.0542848110198974,2.001743937542248,-2.001743937542248,-0.07697956577266903,-0.07306464289222898
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,74,test,837,868,0.5632558617852735,0.3478260869565217,0.3303256547374194,0.8913043478260869,-2.215454527054206,-0.1396607160568237,2.075793810997382,-2.075793810997382,0.2860298405648564,0.04429581417256301
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,82,test,1025,1072,0.2590252883182788,0.2258064516129032,0.0429076640777768,0.7096774193548387,1.027824589879962,0.1045186519622802,0.9233059379176818,-0.9233059379176818,-0.0156291359564462,0.058536800034223
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,84,test,1054,1055,0.138889552476509,0.1739130434782608,-0.0423968575284364,1.0,1.320335150859368,-0.1095147728919982,1.4298499237513662,-1.4298499237513662,0.0241458187404904,-0.0665426762689268
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,83,test,1058,1060,0.358871730956151,0.4666666666666667,-0.2021155044572169,1.0,-1.48902047801937,-0.1129297018051147,1.3760907762142554,-1.3760907762142554,-0.03084291311902887,-0.17127259133818803
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,85,test,1069,1070,0.5448553704360156,0.3389830508474576,0.3114478680955108,0.6949152542372882,-1.3624611602076298,0.0637495517730712,1.426210711980701,-1.426210711980701,0.1779672737647172,0.1334805943307936
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,89,test,1081,1096,0.7581254514603215,0.4583333333333333,0.5534623719267474,0.625,1.7242758696007892,0.7377793788909912,0.986496490709798,-0.986496490709798,0.45117506790724665,0.10228730401950076
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,93,test,1106,1118,0.46875,0.2,0.3359374999999999,0.64,-1.3105753135702116,-0.1005527973175048,1.2100225162527067,-1.2100225162527067,0.1772123942248093,0.15872510577519058
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,96,test,1233,1244,0.7900194141994764,0.4516129032258064,0.617094225893163,0.6129032258064516,1.1125491473152316,0.6702641248703003,0.4422850224449313,-0.4422850224449313,0.3758309811530241,0.24126324474013888
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,97,test,1256,1281,0.8053548966756514,0.2830188679245283,0.7285213032581455,0.660377358490566,-1.4614585324503755,-0.1227362155914306,1.3387223168589448,-1.3387223168589448,0.24662268892949946,0.481898614328646
CHEMBL287_Ki,molformer,xgboost,crem_mean,11,trained,101,test,1309,1311,0.5222224656435183,0.3181818181818182,0.2992596162771601,0.7272727272727273,1.2844976898198748,-0.3749921321868896,1.6594898220067644,-1.6594898220067644,0.13905697959556595,0.16020263668159412
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,9,test,66,80,0.2415395857989193,0.2830188679245283,-0.057852682964665,0.9056603773584906,-1.1919870945745783,0.6586605906486511,1.8506476852232296,-1.8506476852232296,0.07223615951908634,-0.13008884248375135
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,12,test,109,767,0.428618434309605,0.5348837209302325,-0.2284703662343491,1.0,-1.0042062748360236,-0.2682530879974365,0.7359531868385871,-0.7359531868385871,-0.3063173173470682,0.07784695111271908
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,18,test,130,591,0.246155151139353,0.3513513513513513,-0.1621774753268307,1.0,2.362602296653411,0.6170724034309387,1.7455298932224723,-1.7455298932224723,0.02991648595538853,-0.19209396128221923
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,19,test,139,156,0.0857765830346475,0.1025641025641025,-0.0187060931899641,1.0,1.0352133213459336,1.2777100503444672,0.2424967289985335,-0.2424967289985335,0.08398680684394964,-0.10269290003391374
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,22,test,147,312,0.303030303030303,0.303030303030303,0.0,0.3636363636363636,3.256185150257377,2.030715525150299,1.2254696251070785,-1.2254696251070785,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,27,test,212,244,0.1400551470588235,0.1739130434782608,-0.040985874613003,1.0,-1.948625842190879,0.0110305547714233,1.9596563969623024,-1.9596563969623024,-0.042134038722132734,0.0011481641091297332
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,28,test,273,282,0.4721281225040624,0.2916666666666667,0.2547691141233822,0.9791666666666666,-1.5614919362670157,-0.0534400939941406,1.508051842272875,-1.508051842272875,0.388053813288568,-0.13328469916518576
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,32,test,309,653,0.5991131566494929,0.4035087719298245,0.3279249979123852,1.0,-1.4856093649451814,-1.308740258216858,0.1768691067283234,-0.1768691067283234,-0.0546795160171789,0.3826045139295641
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,35,test,346,352,0.6903169534748481,0.5135135135135135,0.3634292932538545,1.0,-1.1600638136215309,-0.1685671210289001,0.9914966925926304,-0.9914966925926304,0.20529469473729733,0.15813459851655715
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,40,test,389,505,0.2571924603174603,0.1142857142857142,0.1613463261648745,1.0,-1.5946612692549316,-1.4831948280334473,0.1114664412214843,-0.1114664412214843,0.18447052752118032,-0.02312420135630583
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,43,test,402,702,0.1738627115949569,0.238095238095238,-0.0843051910316189,1.0,-1.0662162688832573,0.1015437841415405,1.1677600530247978,-1.1677600530247978,0.35281732282264405,-0.43712251385426293
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,26,test,440,447,0.6293907747552249,0.4857142857142857,0.2793709509129373,0.9714285714285714,-2.4559319556497243,-0.4083298742771148,2.047602081372609,-2.047602081372609,0.3708440545784654,-0.09147310366552813
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,51,test,456,634,0.823801044634378,0.5,0.647602089268756,0.8333333333333334,2.6886291709978,1.3492481112480164,1.3393810597497835,-1.3393810597497835,0.027939890642166964,0.619662198626589
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,2,test,532,735,0.3553756185335132,0.4222222222222222,-0.1156960448458424,0.5555555555555556,-2.0084411634584294,-2.8371810913085938e-05,2.0084127916475163,-2.0084127916475163,-0.0417148640832852,-0.07398118076255719
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,66,test,612,628,0.5815597596847597,0.5714285714285714,0.0236394392644393,1.0,-1.6532125137753435,0.6136876344680786,2.2669001482434226,-2.2669001482434226,0.26911323298456213,-0.24547379372012285
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,68,test,676,741,0.5121970522277586,0.5918367346938775,-0.1951172220419914,0.7142857142857143,-1.9474591265223504,0.0542848110198974,2.001743937542248,-2.001743937542248,0.19770408884766813,-0.39282131088965955
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,74,test,837,868,0.2630817456303309,0.3478260869565217,-0.1299413233668259,1.0,-2.215454527054206,-0.1396607160568237,2.075793810997382,-2.075793810997382,0.09532709959621843,-0.22526842296304433
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,82,test,1025,1072,0.2874863941929881,0.2258064516129032,0.0796699258326097,0.967741935483871,1.027824589879962,0.1045186519622802,0.9233059379176818,-0.9233059379176818,-0.013021597363560969,0.09269152319617067
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,84,test,1054,1055,0.5581670168067226,0.1739130434782608,0.4651495466607695,1.0,1.320335150859368,-0.1095147728919982,1.4298499237513662,-1.4298499237513662,0.007977864096713432,0.4571716825640561
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,83,test,1058,1060,0.4319934236436047,0.4666666666666667,-0.0650123306682411,1.0,-1.48902047801937,-0.1129297018051147,1.3760907762142554,-1.3760907762142554,0.18336353306378536,-0.24837586373202647
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,85,test,1069,1070,0.3403261237477272,0.3389830508474576,0.0020318282337412,1.0,-1.3624611602076298,0.0637495517730712,1.426210711980701,-1.426210711980701,-0.10542255089901241,0.10745437913275362
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,89,test,1081,1096,0.6929597275655619,0.4583333333333333,0.4331564201210373,1.0,1.7242758696007892,0.7377793788909912,0.986496490709798,-0.986496490709798,0.11406609619241732,0.31909032392861997
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,93,test,1106,1118,0.2631315250429497,0.2,0.078914406303687,1.0,-1.3105753135702116,-0.1005527973175048,1.2100225162527067,-1.2100225162527067,0.012139681946603831,0.06677472435708316
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,96,test,1233,1244,0.56344228354012,0.4516129032258064,0.2039241641025719,1.0,1.1125491473152316,0.6702641248703003,0.4422850224449313,-0.4422850224449313,0.054384400017312574,0.14953976408525932
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,97,test,1256,1281,0.1963939884794672,0.2830188679245283,-0.1208189108049536,1.0,-1.4614585324503755,-0.1227362155914306,1.3387223168589448,-1.3387223168589448,-0.12975593088375223,0.008937020078798624
CHEMBL287_Ki,molformer,xgboost,crem_lime,11,trained,101,test,1309,1311,0.562266124807653,0.3181818181818182,0.3579903163845577,0.9696969696969696,1.2844976898198748,-0.3749921321868896,1.6594898220067644,-1.6594898220067644,0.15354230597615445,0.20444801040840324
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,9,test,66,80,0.2830188679245283,0.2830188679245283,0.0,0.6415094339622641,-1.1919870945745783,0.5151422619819641,1.7071293565565426,-1.7071293565565426,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,12,test,109,767,0.782077765818266,0.5348837209302325,0.5314671965092721,0.7441860465116279,-1.0042062748360236,0.081800103187561,1.086006378023585,-1.086006378023585,-0.0676109940766119,0.599078190585884
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,18,test,130,591,0.3270760770760771,0.3513513513513513,-0.0374243811743811,0.3243243243243243,2.362602296653411,0.3519222736358642,2.010680023017547,-2.010680023017547,0.005513776347109734,-0.042938157521490834
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,19,test,139,156,0.2294612794612794,0.1025641025641025,0.1413997113997114,0.7435897435897436,1.0352133213459336,1.093243956565857,0.0580306352199233,-0.0580306352199233,0.4670098292940364,-0.32561011789432504
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,22,test,147,312,0.423034188034188,0.303030303030303,0.1721794871794871,0.8181818181818182,3.256185150257377,2.281756639480591,0.9744285107767868,-0.9744285107767868,0.524527260179434,-0.35234777299994685
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,27,test,212,244,0.2971014492753623,0.1739130434782608,0.1491228070175438,0.4347826086956521,-1.948625842190879,0.1751288175582885,2.123754659749168,-2.123754659749168,0.0368209886258709,0.11230181839167289
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,28,test,273,282,0.4005494505494505,0.2916666666666667,0.1537168713639302,0.5416666666666666,-1.5614919362670157,0.1747194528579712,1.7362113891249868,-1.7362113891249868,0.4534967164123174,-0.29977984504838723
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,32,test,309,653,0.6289528024678757,0.4035087719298245,0.3779502864902621,0.4385964912280701,-1.4856093649451814,-1.4998407065868378,0.0142313416416564,-0.0142313416416564,0.226679601427608,0.15127068506265406
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,35,test,346,352,0.6111450127703997,0.5135135135135135,0.2006869706947104,0.6756756756756757,-1.1600638136215309,-0.3785752654075622,0.7814885482139684,-0.7814885482139684,0.1687299824824149,0.031956988212295506
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,40,test,389,505,0.3534482758620689,0.1142857142857142,0.2700222469410456,0.8285714285714286,-1.5946612692549316,-1.2235628366470337,0.3710984326078979,-0.3710984326078979,0.14051046747097914,0.12951177947006645
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,43,test,402,702,0.5516455766455766,0.238095238095238,0.4115348193473193,0.3809523809523809,-1.0662162688832573,0.2147504091262817,1.280966678009539,-1.280966678009539,0.5253014520202021,-0.11376663267288278
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,26,test,440,447,0.5628151260504201,0.4857142857142857,0.1499183006535945,0.4857142857142857,-2.4559319556497243,-0.3872824609279632,2.068649494721761,-2.068649494721761,-0.0018284611710218043,0.1517467618246163
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,51,test,456,634,0.4057047424705701,0.5,-0.1885905150588598,0.8611111111111112,2.6886291709978,1.1435094475746157,1.5451197234231846,-1.5451197234231846,-0.025396138384865694,-0.1631943766739941
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,2,test,532,735,0.4222222222222222,0.4222222222222222,0.0,0.3111111111111111,-2.0084411634584294,0.2381024956703186,2.246543659128748,-2.246543659128748,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,66,test,612,628,0.739642857142857,0.5714285714285714,0.3924999999999998,0.8928571428571429,-1.6532125137753435,-0.087945818901062,1.5652666948742815,-1.5652666948742815,0.4755615364167996,-0.08306153641679981
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,68,test,676,741,0.5305942005449396,0.5918367346938775,-0.150044208664898,0.3061224489795918,-1.9474591265223504,-0.0386794805526733,1.9087796459696769,-1.9087796459696769,-0.07697956577266903,-0.07306464289222898
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,74,test,837,868,0.5807830127189884,0.3478260869565217,0.3572006195024488,0.8913043478260869,-2.215454527054206,-0.2421869039535522,1.9732676231006536,-1.9732676231006536,0.2860298405648564,0.07117077893759238
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,82,test,1025,1072,0.2841530184745533,0.2258064516129032,0.0753643155296313,0.7096774193548387,1.027824589879962,-0.1434597969055175,1.1712843867854796,-1.1712843867854796,-0.0156291359564462,0.0909934514860775
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,84,test,1054,1055,0.1439903846153846,0.1739130434782608,-0.0362221659919028,1.0,1.320335150859368,0.1590571403503418,1.161278010509026,-1.161278010509026,0.0241458187404904,-0.0603679847323932
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,83,test,1058,1060,0.426871475693291,0.4666666666666667,-0.0746159830750793,1.0,-1.48902047801937,0.1013004779815673,1.5903209560009377,-1.5903209560009377,-0.03084291311902887,-0.04377306995605043
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,85,test,1069,1070,0.6761994595818126,0.3389830508474576,0.5101479003929985,0.6949152542372882,-1.3624611602076298,-0.0813671350479126,1.2810940251597172,-1.2810940251597172,0.1779672737647172,0.3321806266282813
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,89,test,1081,1096,0.7816980345855788,0.4583333333333333,0.5969809869272225,0.625,1.7242758696007892,0.4771901369094848,1.2470857326913043,-1.2470857326913043,0.45117506790724665,0.1458059190199758
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,93,test,1106,1118,0.5238095238095238,0.2,0.4047619047619047,0.64,-1.3105753135702116,-0.2693933248519897,1.041181988718222,-1.041181988718222,0.1772123942248093,0.2275495105370954
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,96,test,1233,1244,0.8397028527751154,0.4516129032258064,0.7076934374134457,0.6129032258064516,1.1125491473152316,0.8033180236816406,0.3092311236335909,-0.3092311236335909,0.3758309811530241,0.3318624562604216
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,97,test,1256,1281,0.6097596585804134,0.2830188679245283,0.455717418546366,0.660377358490566,-1.4614585324503755,-0.2089542150497436,1.2525043174006318,-1.2525043174006318,0.24662268892949946,0.20909472961686654
CHEMBL287_Ki,molformer,xgboost,crem_mean,23,trained,101,test,1309,1311,0.604002095754014,0.3181818181818182,0.4192030737725538,0.7272727272727273,1.2844976898198748,-0.1215772628784179,1.4060749526982927,-1.4060749526982927,0.13905697959556595,0.2801460941769878
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,9,test,66,80,0.2419237977256845,0.2830188679245283,-0.0573168084352294,0.9056603773584906,-1.1919870945745783,0.5151422619819641,1.7071293565565426,-1.7071293565565426,0.07223615951908634,-0.12955296795431573
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,12,test,109,767,0.5418544085153321,0.5348837209302325,0.014986978307964,1.0,-1.0042062748360236,0.081800103187561,1.086006378023585,-1.086006378023585,-0.3063173173470682,0.32130429565503216
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,18,test,130,591,0.2265397864434884,0.3513513513513513,-0.1924178292329553,1.0,2.362602296653411,0.3519222736358642,2.010680023017547,-2.010680023017547,0.02991648595538853,-0.22233431518834385
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,19,test,139,156,0.0864888337468982,0.1025641025641025,-0.0179124423963133,1.0,1.0352133213459336,1.093243956565857,0.0580306352199233,-0.0580306352199233,0.08398680684394964,-0.10189924924026295
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,22,test,147,312,0.303030303030303,0.303030303030303,0.0,0.3636363636363636,3.256185150257377,2.281756639480591,0.9744285107767868,-0.9744285107767868,0.0,0.0
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,27,test,212,244,0.59193524970964,0.1739130434782608,0.5060268812274589,1.0,-1.948625842190879,0.1751288175582885,2.123754659749168,-2.123754659749168,-0.042134038722132734,0.5481609199495916
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,28,test,273,282,0.5702907249856465,0.2916666666666667,0.3933516117444421,0.9791666666666666,-1.5614919362670157,0.1747194528579712,1.7362113891249868,-1.7362113891249868,0.388053813288568,0.0052977984558741364
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,32,test,309,653,0.6140231814471593,0.4035087719298245,0.3529212159555317,1.0,-1.4856093649451814,-1.4998407065868378,0.0142313416416564,-0.0142313416416564,-0.0546795160171789,0.40760073197271063
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,35,test,346,352,0.6428493775856279,0.5135135135135135,0.2658570539260129,1.0,-1.1600638136215309,-0.3785752654075622,0.7814885482139684,-0.7814885482139684,0.20529469473729733,0.06056235918871555
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,40,test,389,505,0.1555253623188405,0.1142857142857142,0.0465608929406264,1.0,-1.5946612692549316,-1.2235628366470337,0.3710984326078979,-0.3710984326078979,0.18447052752118032,-0.1379096345805539
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,43,test,402,702,0.2350280112044817,0.238095238095238,-0.0040257352941176,1.0,-1.0662162688832573,0.2147504091262817,1.280966678009539,-1.280966678009539,0.35281732282264405,-0.35684305811676165
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,26,test,440,447,0.6506986193686961,0.4857142857142857,0.3208028709946869,0.9714285714285714,-2.4559319556497243,-0.3872824609279632,2.068649494721761,-2.068649494721761,0.3708440545784654,-0.050041183583778515
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,51,test,456,634,0.695487382987383,0.5,0.390974765974766,0.8333333333333334,2.6886291709978,1.1435094475746157,1.5451197234231846,-1.5451197234231846,0.027939890642166964,0.36303487533259904
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,2,test,532,735,0.3602339181286549,0.4222222222222222,-0.1072874493927125,0.5555555555555556,-2.0084411634584294,0.2381024956703186,2.246543659128748,-2.246543659128748,-0.0417148640832852,-0.06557258530942729
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,66,test,612,628,0.4870585121400339,0.5714285714285714,-0.196863471673254,1.0,-1.6532125137753435,-0.087945818901062,1.5652666948742815,-1.5652666948742815,0.26911323298456213,-0.46597670465781615
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,68,test,676,741,0.5453902037354692,0.5918367346938775,-0.1137940008481004,0.7142857142857143,-1.9474591265223504,-0.0386794805526733,1.9087796459696769,-1.9087796459696769,0.19770408884766813,-0.31149808969576853
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,74,test,837,868,0.3082587901347375,0.3478260869565217,-0.0606698551267357,1.0,-2.215454527054206,-0.2421869039535522,1.9732676231006536,-1.9732676231006536,0.09532709959621843,-0.15599695472295413
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,82,test,1025,1072,0.3178529622625947,0.2258064516129032,0.1188934095891848,0.967741935483871,1.027824589879962,-0.1434597969055175,1.1712843867854796,-1.1712843867854796,-0.013021597363560969,0.13191500695274577
CHEMBL287_Ki,molformer,xgboost,crem_lime,23,trained,84,test,1054,1055,0.6489975750056396,0.1739130434782608,0.5751023276384059,1.0,1.320335150859368,0.1590571403503418,1.161278010509026,-1.161278010509026,0.007977864096713432,0.5671244635416924
