dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,distance_to_component_median,component_pair_count,component_median_potency_difference,original_pair_index,original_left_index,original_right_index,original_potency_difference,same_as_original,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL244_Ki,2153,2372,2385,169,test,True,1.463757293161681,0.0,1,1.463757293161681,2153,2372,2385,1.463757293161681,True,29,"[[2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [17, 16], [18, 17], [19, 18], [20, 25], [21, 24], [22, 21], [23, 22], [24, 23], [25, 20], [26, 19], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 32], [33, 31]]","[0, 1, 2, 3, 12, 13, 14, 15, 16]","[0, 1, 2, 3, 12, 13, 14, 15]",True,,17,67,True
CHEMBL244_Ki,2230,2438,2446,171,test,True,1.500602350569185,0.0,1,1.500602350569185,2230,2438,2446,1.500602350569185,True,34,"[[0, 17], [1, 18], [2, 15], [3, 16], [4, 3], [5, 2], [6, 1], [7, 0], [8, 19], [9, 20], [10, 21], [11, 22], [12, 23], [13, 24], [14, 25], [15, 26], [16, 27], [17, 28], [18, 29], [19, 30], [20, 31], [21, 32], [22, 33], [23, 4], [24, 5], [25, 6], [26, 7], [27, 8], [28, 9], [29, 10], [30, 11], [31, 12], [32, 13], [33, 14]]","[0, 1, 2, 3, 24]","[3, 15, 16, 17, 18]",True,,10,68,True
CHEMBL244_Ki,2231,2461,2462,172,test,True,1.3679767852945943,0.0,1,1.3679767852945943,2231,2461,2462,1.3679767852945943,True,29,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28]]","[0, 1, 2, 3]",[],True,,4,59,True
CHEMBL244_Ki,2234,2475,2476,173,test,True,1.5105450102066147,0.0,1,1.5105450102066147,2234,2475,2476,1.5105450102066147,True,41,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 40], [23, 39], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 38], [34, 37], [35, 36], [36, 35], [37, 25], [38, 24], [39, 41], [40, 42]]",[],"[0, 1, 2, 3]",True,,4,84,True
CHEMBL244_Ki,2239,2479,2499,175,test,True,1.0543576623225928,0.0,3,1.0543576623225928,2238,2479,2495,1.0815873158135023,False,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 11], [10, 12], [11, 13], [12, 14], [13, 20], [14, 19], [15, 17], [16, 16], [17, 15], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31]]","[7, 8, 9, 10, 11, 18]","[7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 21]",True,,18,61,True
CHEMBL244_Ki,2315,2632,2633,182,test,True,1.2218487496163544,0.0,2,1.2218487496163544,2315,2632,2633,1.2218487496163544,True,28,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 25], [17, 24], [18, 19], [20, 20], [21, 21], [24, 18], [25, 17], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30]]","[17, 18, 19, 20, 21, 22, 23, 24, 25]","[0, 1, 2, 18, 19, 20, 21, 22, 23, 24, 25]",True,,20,62,True
CHEMBL244_Ki,2317,2639,2642,183,test,True,1.1249387366083,0.0,2,1.1249387366083,2317,2639,2642,1.1249387366083,True,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 19], [19, 18], [20, 23], [21, 22], [22, 21], [23, 20], [24, 27], [25, 26], [26, 25], [27, 24]]","[1, 16, 17, 18, 19, 23]","[1, 16, 17, 18, 19, 23]",True,,12,56,True
CHEMBL244_Ki,2343,2710,2712,189,test,True,1.180704763861045,0.0,1,1.180704763861045,2343,2710,2712,1.180704763861045,True,45,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [23, 23], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 44], [40, 43], [41, 42], [42, 41], [43, 40], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49]]","[18, 19, 20, 21, 22, 23, 24, 25]","[18, 19, 20, 21, 22, 23, 24, 25, 26]",True,,17,99,True
CHEMBL244_Ki,2395,2836,2838,194,test,True,1.5454822249613125,0.2273702374211526,2,1.31811198754016,2395,2836,2838,1.5454822249613125,True,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 33]]",[],"[8, 31, 32, 33]",True,,4,67,True
CHEMBL244_Ki,2445,3010,3013,200,test,True,1.5740312677277188,0.011561899423568889,16,1.56246936830415,2450,3013,3019,2.204119982655925,False,39,"[[8, 25], [9, 24], [10, 23], [11, 32], [12, 33], [13, 34], [14, 35], [15, 36], [16, 37], [17, 38], [18, 39], [19, 40], [20, 41], [21, 42], [22, 21], [23, 22], [24, 20], [25, 11], [26, 12], [27, 13], [28, 14], [29, 19], [30, 18], [31, 17], [32, 16], [33, 15], [34, 9], [35, 10], [36, 8], [37, 7], [38, 6], [39, 5], [40, 4], [41, 3], [42, 1], [43, 0], [44, 2], [45, 44], [46, 43]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 47, 48]","[24, 25, 26, 27, 28, 29, 30, 31]",True,,20,94,True
CHEMBL244_Ki,2452,3034,3036,202,test,True,1.786120180054919,0.2880049168549035,4,1.4981152632000154,2454,3034,3040,2.2552725051033056,False,27,"[[4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",True,,12,62,True
CHEMBL2835_Ki,3,10,17,2,test,True,1.500602350569185,0.21010820169159494,2,1.71071055226078,4,15,17,1.920818753952375,False,22,"[[0, 0], [1, 1], [2, 2], [3, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21]]","[2, 3, 4, 5]",[],True,,4,45,True
CHEMBL2835_Ki,14,52,56,7,test,True,1.1249387366083,0.0,3,1.1249387366083,13,48,56,1.6690067809585756,False,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23]]","[1, 4, 5, 6, 7]","[1, 4, 5, 6, 18, 19, 20, 21, 22, 23, 24]",True,,16,50,True
CHEMBL2835_Ki,16,70,76,8,test,True,1.1710704576806306,0.0,1,1.1710704576806306,16,70,76,1.1710704576806306,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [12, 11], [13, 12], [17, 13], [18, 14], [19, 15], [20, 16], [21, 17], [22, 18], [23, 19], [24, 20], [25, 21], [26, 22], [27, 23], [28, 24]]","[9, 10, 11, 12, 13, 14, 15, 16]","[9, 10, 11, 12]",True,,12,54,True
CHEMBL2835_Ki,32,145,156,13,test,True,2.278753600952829,0.44528671478497417,4,1.8334668861678547,30,142,156,2.3424226808222066,False,19,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23]]","[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16]",True,,17,49,True
CHEMBL2835_Ki,38,404,445,18,test,True,1.0142404391146125,0.023857202479251605,2,1.038097641593864,39,445,553,1.0619548440731157,False,37,"[[2, 12], [3, 13], [4, 14], [5, 9], [6, 7], [7, 8], [8, 6], [9, 5], [10, 4], [11, 3], [12, 2], [13, 1], [14, 0], [15, 28], [16, 29], [17, 30], [18, 31], [19, 32], [20, 33], [21, 34], [22, 35], [23, 36], [24, 16], [25, 17], [26, 18], [27, 19], [28, 20], [29, 21], [30, 22], [31, 23], [32, 24], [33, 25], [34, 26], [35, 27], [36, 15], [37, 10], [38, 11]]","[0, 1, 2, 3, 37, 38]","[10, 11, 12, 13]",True,,10,76,True
CHEMBL287_Ki,2,4,735,2,test,True,1.4328779912079632,0.0,7,1.4328779912079632,261,532,735,2.0084411634584294,False,21,"[[2, 1], [3, 16], [4, 3], [5, 15], [6, 14], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 5], [16, 4], [17, 21], [18, 20], [19, 19], [20, 18], [21, 17], [22, 22]]","[0, 1, 2, 3, 4, 5, 16, 17, 18, 22]","[0, 1, 2, 3, 4, 15, 16, 17, 18, 22]",True,,20,46,True
CHEMBL287_Ki,54,66,68,9,test,True,1.124259620782813,0.03386373689588318,2,1.1581233576786962,55,66,80,1.1919870945745794,False,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 11], [8, 10], [9, 9], [10, 8], [11, 7], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 24], [21, 23], [22, 22], [23, 21], [24, 20], [25, 25], [26, 26]]","[5, 6, 7, 8, 11]","[3, 7, 10, 11, 12]",True,,10,54,True
CHEMBL287_Ki,95,109,767,12,test,True,1.0042062748360223,0.0,1,1.0042062748360223,95,109,767,1.0042062748360223,True,15,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [17, 20], [18, 19], [19, 18], [20, 17]]","[8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]","[8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21]",True,,23,43,True
CHEMBL287_Ki,298,591,596,18,test,True,1.351247545776289,0.0,5,1.351247545776289,101,130,591,2.362602296653412,False,17,"[[0, 0], [1, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16]]","[0, 1, 2, 3, 4, 17]","[0, 1, 2, 3, 16]",True,,11,35,True
CHEMBL287_Ki,103,139,156,19,test,True,1.0352133213459336,0.0,1,1.0352133213459336,103,139,156,1.0352133213459336,True,19,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18]]","[7, 8, 9, 10]",[],True,,4,39,True
CHEMBL287_Ki,188,312,661,22,test,True,1.5304028032228736,0.0,3,1.5304028032228736,107,147,312,3.256185150257377,False,12,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 5], [5, 6], [6, 7], [7, 8], [9, 10], [10, 11], [11, 12], [12, 13]]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",True,,21,27,True
CHEMBL287_Ki,152,230,447,26,test,True,2.410174465089052,0.0,3,2.410174465089052,237,440,447,2.455931955649726,False,18,"[[5, 6], [6, 5], [7, 4], [8, 3], [9, 2], [10, 1], [11, 0], [14, 7], [15, 8], [16, 9], [17, 10], [18, 15], [19, 14], [20, 13], [21, 12], [22, 11], [23, 17], [24, 16]]","[0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 25, 26]","[5, 6, 7, 8, 9, 10]",True,,23,45,True
CHEMBL287_Ki,140,212,232,27,test,True,1.0628647334556351,0.018494830099601067,4,1.0813595635552362,141,212,244,1.9486258421908784,False,16,"[[0, 0], [1, 1], [2, 2], [3, 3], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22]]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",True,,26,46,True
CHEMBL287_Ki,162,264,272,28,test,True,1.2415034376128258,0.0,3,1.2415034376128258,164,273,282,1.5614919362670152,False,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 23], [19, 21], [20, 20], [22, 19], [23, 18], [24, 24], [25, 25]]","[19, 20, 21, 22]","[20, 21, 22, 23]",True,,8,52,True
CHEMBL287_Ki,184,309,649,32,test,True,1.47993223205349,0.004189465786384794,4,1.4757427662671052,186,309,653,1.485609364945181,False,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27]]","[19, 20, 21, 22, 23, 25]","[19, 20, 21, 22, 23, 25]",True,,12,56,True
CHEMBL287_Ki,204,346,350,35,test,True,1.0234810958495224,0.0682913588860039,2,1.0917724547355263,205,346,352,1.1600638136215302,False,18,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19]]","[5, 6, 7, 8, 10]","[5, 6, 7, 8, 9, 10, 12]",True,,12,38,True
CHEMBL287_Ki,215,389,505,40,test,True,1.594661269254931,0.0,1,1.594661269254931,215,389,505,1.594661269254931,True,17,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16]]","[4, 8, 9, 10]",[],True,,4,35,True
CHEMBL287_Ki,223,402,702,43,test,True,1.0662162688832568,0.0,1,1.0662162688832568,223,402,702,1.0662162688832568,True,18,"[[0, 20], [1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [6, 14], [7, 12], [8, 13], [9, 11], [10, 10], [11, 8], [12, 9], [13, 7], [14, 6], [15, 5], [16, 4], [17, 3]]","[16, 17, 18, 19, 20]","[0, 1, 2, 3, 4]",True,,10,42,True
CHEMBL287_Ki,329,622,630,51,test,True,1.5351132016973494,0.0,33,1.5351132016973494,245,456,634,2.6886291709978,False,17,"[[0, 0], [1, 20], [2, 19], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [9, 12], [10, 13], [11, 18], [12, 17], [13, 16], [14, 15], [15, 14], [16, 2], [17, 1]]","[6, 7, 8, 9, 10]","[6, 7, 8, 9, 10, 11, 12, 13]",True,,13,39,True
CHEMBL287_Ki,314,612,628,66,test,True,1.653212513775343,0.02371232496406872,2,1.6295001888112743,314,612,628,1.653212513775343,True,8,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]","[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",True,,16,28,True
CHEMBL287_Ki,363,685,739,68,test,True,1.6534826632562505,0.0029001732058009377,10,1.6563828364620514,348,676,741,1.9474591265223504,False,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [6, 16], [7, 15], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 6], [17, 5], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23]]","[3, 4, 5, 6, 7, 16, 17]","[3, 4, 5, 6, 15, 16]",True,,13,49,True
CHEMBL287_Ki,387,837,849,74,test,True,1.6549960665157617,0.0,17,1.6549960665157617,389,837,868,2.215454527054206,False,18,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23]]","[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",True,,16,48,True
CHEMBL287_Ki,444,1025,1072,82,test,True,1.0278245898799616,0.0,1,1.0278245898799616,444,1025,1072,1.0278245898799616,True,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [26, 22], [27, 23], [28, 24], [29, 25], [30, 26], [31, 27], [32, 28]]","[15, 19, 21, 22, 23, 24, 25, 26, 27]","[15, 19, 21, 22, 23]",True,,14,62,True
CHEMBL287_Ki,446,1047,1061,83,test,True,1.1497623203333325,0.0,5,1.1497623203333325,449,1058,1060,1.48902047801937,False,21,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [14, 14], [15, 15], [16, 16], [17, 17], [18, 22], [19, 21], [20, 20], [21, 19], [22, 18]]","[0, 1, 2, 3, 4, 11, 12, 13, 14, 16]","[0, 1, 2, 3, 10, 11, 12, 13, 14, 16]",True,,20,46,True
CHEMBL287_Ki,448,1054,1055,84,test,True,1.3203351508593677,0.0,1,1.3203351508593677,448,1054,1055,1.3203351508593677,True,22,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 22], [19, 21], [20, 20], [21, 19], [22, 18]]","[10, 11, 12, 13]","[9, 10, 11, 12]",True,,8,46,True
CHEMBL287_Ki,451,1069,1070,85,test,True,1.36246116020763,0.0,1,1.36246116020763,451,1069,1070,1.36246116020763,True,26,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 18], [16, 17], [17, 16], [18, 15], [19, 27], [20, 26], [21, 28], [22, 29], [23, 30], [24, 31], [25, 32]]","[13, 14, 15, 16, 20]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",True,,20,59,True
CHEMBL287_Ki,483,1089,1096,89,test,True,1.1891626679034395,0.04109337809367486,6,1.1480692898097646,477,1081,1096,1.7242758696007892,False,23,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22]]","[0, 1, 2, 17, 18, 19, 20, 21, 24]","[16, 17, 18, 19, 22]",True,,14,48,True
CHEMBL287_Ki,493,1106,1118,93,test,True,1.3105753135702116,0.0,1,1.3105753135702116,493,1106,1118,1.3105753135702116,True,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [23, 23], [24, 24]]","[20, 21, 22, 23, 24]","[20, 21, 22, 23, 24]",True,,10,50,True
CHEMBL287_Ki,575,1233,1244,96,test,True,1.1125491473152307,0.025576261223690278,2,1.0869728860915404,575,1233,1244,1.1125491473152307,True,26,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 24], [21, 23], [22, 22], [23, 21], [24, 20], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30]]","[8, 9, 10, 11, 12, 13, 14, 19, 23, 24, 25, 26, 27, 28]","[8, 9, 10, 11, 12, 13, 14, 19, 23, 24, 25, 26, 27, 28]",True,,28,62,True
CHEMBL287_Ki,583,1258,1281,97,test,True,1.3442752605388382,0.0,3,1.3442752605388382,581,1256,1281,1.4614585324503755,False,23,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [14, 14], [15, 15], [18, 18], [19, 19], [20, 20], [21, 26], [22, 25], [23, 23], [24, 24], [25, 22], [26, 21]]","[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",True,,16,54,True
CHEMBL287_Ki,591,1309,1311,101,test,True,1.284497689819875,0.0,1,1.284497689819875,591,1309,1311,1.284497689819875,True,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 19], [19, 20], [20, 25], [21, 24], [22, 23], [24, 22], [25, 21], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[9, 10, 11, 12, 16, 17, 18, 19, 21, 22, 23, 24]","[9, 10, 11, 12, 16, 17, 18, 19, 20]",True,,21,66,True
CHEMBL4616_EC50,8,16,37,2,test,True,1.8784542062890388,0.0,1,1.8784542062890388,8,16,37,1.8784542062890388,True,32,"[[1, 4], [2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 19], [13, 18], [14, 17], [15, 16], [16, 15], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 33], [28, 34], [29, 35], [30, 30], [31, 32], [32, 31]]","[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5, 6]",True,,11,69,True
CHEMBL4616_EC50,55,135,141,7,test,True,1.4449365713482614,0.023498281338111937,32,1.4214382900101494,58,135,148,2.3869446243705745,False,40,"[[0, 41], [1, 40], [2, 39], [3, 42], [4, 2], [5, 3], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 38], [36, 37], [37, 36], [38, 35], [39, 34], [40, 4], [41, 5]]","[4, 5, 6, 7, 8, 24, 25, 26, 27, 28, 31, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 23, 24, 25, 26, 27, 30, 39, 42]",True,,28,85,True
CHEMBL4616_EC50,50,120,124,13,test,True,1.2240148113728644,0.0,1,1.2240148113728644,50,120,124,1.2240148113728644,True,34,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 26], [25, 31], [26, 30], [27, 29], [28, 28], [29, 27], [31, 33], [32, 34], [33, 35], [34, 36]]","[22, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34]","[22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 35, 36]",True,,24,72,True
CHEMBL4616_EC50,104,189,193,14,test,True,1.5999318377006553,0.1500246387806654,6,1.7499564764813207,102,188,189,2.099913633468997,False,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 28], [31, 29], [32, 30], [33, 31]]","[23, 24, 25, 26, 27, 28, 29, 30, 31]","[22, 23, 24, 25, 26, 27, 28, 29]",True,,17,66,True
CHEMBL4616_EC50,489,283,296,23,test,True,1.6478174818886373,0.1249387366082999,4,1.5228787452803374,488,283,290,1.6989700043360187,False,24,"[[2, 26], [3, 1], [4, 2], [5, 3], [6, 4], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 24], [21, 23], [22, 22], [23, 21], [24, 20], [25, 5]]","[0, 1, 2, 3, 5, 6, 7, 8, 14, 25]","[0, 1, 2, 4, 5, 6, 7, 8, 14, 19, 23, 24, 25, 26]",True,,24,53,True
CHEMBL4616_EC50,940,544,546,31,test,True,1.9661417327390325,0.0,1,1.9661417327390325,940,544,546,1.9661417327390325,True,62,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 27], [27, 26], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37], [38, 38], [39, 39], [40, 40], [41, 41], [42, 42], [43, 43], [44, 44], [45, 45], [46, 46], [47, 47], [48, 48], [49, 49], [50, 50], [51, 51], [52, 52], [53, 53], [54, 54], [55, 55], [56, 56], [57, 57], [58, 58], [59, 59], [61, 61], [62, 62]]","[55, 57, 58, 59, 60]","[55, 57, 58, 59, 60]",True,,10,126,True
