dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL238_Ki,59,calibration,798,802,4,51,True
CHEMBL238_Ki,61,calibration,806,807,8,54,True
CHEMBL238_Ki,62,calibration,808,811,4,42,True
CHEMBL238_Ki,63,test,823,831,12,49,True
CHEMBL238_Ki,64,test,851,853,4,45,True
CHEMBL238_Ki,67,calibration,895,896,11,39,True
CHEMBL238_Ki,68,calibration,944,945,5,47,True
CHEMBL238_Ki,70,test,960,965,14,40,True
CHEMBL239_EC50,1,test,1,33,15,59,True
CHEMBL239_EC50,2,test,22,1235,34,58,True
CHEMBL239_EC50,3,calibration,30,110,27,67,True
CHEMBL239_EC50,5,calibration,45,49,13,58,True
CHEMBL239_EC50,7,test,62,64,4,72,True
CHEMBL239_EC50,14,test,137,144,11,65,True
CHEMBL239_EC50,16,test,150,156,25,67,True
CHEMBL239_EC50,17,calibration,153,166,28,84,True
CHEMBL239_EC50,18,test,167,173,16,73,True
CHEMBL239_EC50,19,calibration,182,1368,16,57,True
CHEMBL239_EC50,22,test,190,193,10,60,True
CHEMBL239_EC50,24,test,199,201,27,57,True
CHEMBL239_EC50,25,test,203,216,5,68,True
CHEMBL239_EC50,26,test,210,270,35,65,True
CHEMBL239_EC50,28,calibration,261,268,4,41,True
CHEMBL239_EC50,29,test,265,1411,12,40,True
CHEMBL239_EC50,30,test,266,1315,14,44,True
CHEMBL239_EC50,31,calibration,285,286,10,68,True
CHEMBL239_EC50,33,calibration,303,326,18,65,True
CHEMBL239_EC50,35,test,309,311,20,72,True
CHEMBL239_EC50,36,calibration,336,352,11,61,True
CHEMBL239_EC50,37,test,358,359,10,72,True
CHEMBL239_EC50,38,test,362,363,10,78,True
CHEMBL239_EC50,40,test,371,372,5,66,True
CHEMBL239_EC50,41,calibration,388,997,22,65,True
CHEMBL239_EC50,48,test,460,465,21,75,True
CHEMBL239_EC50,52,test,500,526,19,65,True
CHEMBL239_EC50,51,calibration,534,536,3,63,True
CHEMBL239_EC50,4,calibration,552,555,6,64,True
CHEMBL239_EC50,57,test,580,838,18,65,True
CHEMBL239_EC50,59,calibration,667,869,39,79,True
CHEMBL239_EC50,63,calibration,727,759,27,61,True
CHEMBL239_EC50,64,calibration,734,758,31,65,True
CHEMBL239_EC50,65,calibration,775,783,13,61,True
CHEMBL239_EC50,66,test,790,798,20,55,True
CHEMBL239_EC50,68,test,802,874,9,78,True
CHEMBL239_EC50,71,calibration,820,822,12,82,True
CHEMBL239_EC50,75,test,846,849,14,74,True
CHEMBL239_EC50,10,calibration,871,1106,21,63,True
CHEMBL239_EC50,82,calibration,981,1006,26,64,True
CHEMBL239_EC50,85,test,1035,1041,9,63,True
CHEMBL239_EC50,88,calibration,1065,1068,14,59,True
CHEMBL239_EC50,91,test,1077,1085,12,52,True
CHEMBL239_EC50,92,calibration,1087,1096,9,35,True
CHEMBL239_EC50,93,calibration,1111,1112,4,57,True
CHEMBL239_EC50,96,calibration,1133,1135,38,84,True
CHEMBL239_EC50,72,calibration,1152,1507,17,76,True
CHEMBL239_EC50,98,calibration,1175,1520,8,65,True
CHEMBL239_EC50,102,test,1199,1201,13,76,True
CHEMBL239_EC50,103,calibration,1203,1213,14,66,True
CHEMBL239_EC50,106,calibration,1248,1249,10,69,True
CHEMBL239_EC50,107,test,1272,1278,16,48,True
CHEMBL239_EC50,112,calibration,1320,1325,4,34,True
CHEMBL239_EC50,114,test,1376,1715,19,61,True
CHEMBL239_EC50,115,test,1393,1402,7,52,True
CHEMBL239_EC50,117,calibration,1446,1448,8,64,True
CHEMBL239_EC50,118,test,1465,1467,13,77,True
CHEMBL239_EC50,119,calibration,1466,1474,11,71,True
CHEMBL239_EC50,74,test,1469,1473,25,79,True
CHEMBL239_EC50,120,calibration,1516,1518,4,63,True
CHEMBL239_EC50,122,calibration,1544,1546,21,65,True
CHEMBL239_EC50,124,test,1559,1566,27,59,True
CHEMBL239_EC50,126,test,1623,1625,13,55,True
CHEMBL239_EC50,127,test,1641,1656,4,55,True
CHEMBL239_EC50,128,calibration,1643,1649,16,54,True
CHEMBL244_Ki,2,test,8,1135,30,58,True
CHEMBL244_Ki,5,calibration,43,1621,26,67,True
CHEMBL244_Ki,8,calibration,44,87,12,80,True
CHEMBL244_Ki,9,calibration,58,112,13,61,True
CHEMBL244_Ki,3,test,64,78,15,82,True
CHEMBL244_Ki,0,calibration,83,697,22,72,True
CHEMBL244_Ki,1,calibration,95,203,17,72,True
CHEMBL244_Ki,11,calibration,115,117,12,80,True
CHEMBL244_Ki,13,calibration,129,1249,48,64,True
CHEMBL244_Ki,19,calibration,198,220,20,62,True
CHEMBL244_Ki,21,calibration,209,448,16,69,True
CHEMBL244_Ki,25,test,261,267,22,60,True
CHEMBL244_Ki,30,calibration,276,956,8,64,True
CHEMBL244_Ki,32,test,287,288,20,45,True
CHEMBL244_Ki,33,calibration,296,305,4,41,True
CHEMBL244_Ki,35,test,313,335,13,77,True
CHEMBL244_Ki,36,test,314,333,12,67,True
CHEMBL244_Ki,37,test,322,326,20,80,True
CHEMBL244_Ki,40,calibration,358,1085,19,67,True
CHEMBL244_Ki,41,calibration,359,378,21,73,True
CHEMBL244_Ki,38,test,370,374,5,70,True
CHEMBL244_Ki,42,calibration,385,402,19,49,True
CHEMBL244_Ki,48,calibration,438,443,10,42,True
CHEMBL244_Ki,49,calibration,439,447,8,52,True
CHEMBL244_Ki,50,test,496,508,29,64,True
CHEMBL244_Ki,12,calibration,543,1028,32,58,True
CHEMBL244_Ki,55,test,553,1094,4,63,True
CHEMBL244_Ki,59,calibration,577,579,8,82,True
CHEMBL244_Ki,65,calibration,628,629,4,73,True
CHEMBL244_Ki,67,test,642,961,8,56,True
CHEMBL244_Ki,69,calibration,675,764,16,66,True
CHEMBL244_Ki,72,calibration,699,801,8,60,True
CHEMBL244_Ki,68,test,708,729,18,68,True
CHEMBL244_Ki,73,test,781,794,10,48,True
CHEMBL244_Ki,46,calibration,815,818,4,65,True
CHEMBL244_Ki,77,test,817,894,13,75,True
CHEMBL244_Ki,74,test,828,868,8,66,True
CHEMBL244_Ki,81,calibration,938,943,33,77,True
CHEMBL244_Ki,82,calibration,953,955,5,65,True
CHEMBL244_Ki,84,calibration,991,995,18,55,True
CHEMBL244_Ki,86,calibration,1025,1060,16,66,True
CHEMBL244_Ki,87,test,1033,1246,22,58,True
CHEMBL244_Ki,90,test,1090,1128,12,58,True
CHEMBL244_Ki,92,test,1164,1188,4,71,True
CHEMBL244_Ki,93,test,1168,1211,7,65,True
CHEMBL244_Ki,95,test,1238,1243,11,77,True
CHEMBL244_Ki,97,calibration,1251,1252,14,76,True
CHEMBL244_Ki,100,test,1289,2103,28,70,True
CHEMBL244_Ki,105,calibration,1324,1325,14,72,True
CHEMBL244_Ki,104,calibration,1336,1416,19,68,True
CHEMBL244_Ki,107,test,1363,1371,20,74,True
CHEMBL244_Ki,108,test,1387,1395,15,78,True
CHEMBL244_Ki,110,calibration,1418,1419,8,68,True
CHEMBL244_Ki,114,test,1535,1538,4,47,True
CHEMBL244_Ki,115,calibration,1544,1549,9,83,True
CHEMBL244_Ki,116,test,1558,1559,20,62,True
CHEMBL244_Ki,121,test,1610,1613,27,82,True
CHEMBL244_Ki,6,test,1618,2287,18,75,True
CHEMBL244_Ki,122,calibration,1632,1644,27,93,True
CHEMBL244_Ki,124,calibration,1670,1706,15,80,True
CHEMBL244_Ki,125,calibration,1703,1707,12,78,True
CHEMBL244_Ki,126,test,1776,2055,8,56,True
CHEMBL244_Ki,129,calibration,1811,1812,20,72,True
CHEMBL244_Ki,130,test,1833,1840,23,74,True
CHEMBL244_Ki,135,calibration,1872,1877,11,69,True
CHEMBL244_Ki,137,calibration,1924,1935,30,60,True
CHEMBL244_Ki,118,test,1999,2006,8,80,True
CHEMBL244_Ki,142,calibration,2036,2037,4,77,True
CHEMBL244_Ki,143,calibration,2056,2061,21,73,True
CHEMBL244_Ki,146,calibration,2082,2083,4,63,True
CHEMBL244_Ki,148,test,2118,2137,10,68,True
CHEMBL244_Ki,153,test,2149,2152,14,72,True
CHEMBL244_Ki,154,calibration,2162,2165,43,91,True
CHEMBL244_Ki,149,test,2186,2190,21,69,True
CHEMBL244_Ki,155,test,2204,2205,15,71,True
CHEMBL244_Ki,157,test,2209,2218,16,70,True
CHEMBL244_Ki,159,test,2217,2223,20,74,True
CHEMBL244_Ki,162,test,2257,2258,3,59,True
CHEMBL244_Ki,163,test,2262,2266,8,50,True
CHEMBL244_Ki,164,test,2288,2854,19,81,True
CHEMBL244_Ki,168,test,2351,2398,21,75,True
CHEMBL244_Ki,141,test,2368,2405,14,76,True
CHEMBL244_Ki,169,test,2372,2385,17,67,True
CHEMBL244_Ki,170,calibration,2428,2433,31,65,True
CHEMBL244_Ki,171,test,2438,2446,10,68,True
CHEMBL244_Ki,172,test,2461,2462,4,59,True
CHEMBL244_Ki,173,test,2475,2476,4,84,True
CHEMBL244_Ki,174,calibration,2477,2494,10,51,True
CHEMBL244_Ki,175,test,2479,2495,14,60,True
CHEMBL244_Ki,180,calibration,2561,2586,23,75,True
CHEMBL244_Ki,182,test,2632,2633,20,62,True
CHEMBL244_Ki,183,test,2639,2642,12,56,True
CHEMBL244_Ki,185,calibration,2664,2666,4,70,True
CHEMBL244_Ki,186,calibration,2697,2701,4,79,True
CHEMBL244_Ki,189,test,2710,2712,17,99,True
CHEMBL244_Ki,190,calibration,2729,2730,12,76,True
CHEMBL244_Ki,192,calibration,2816,2826,15,83,True
CHEMBL244_Ki,194,test,2836,2838,4,67,True
CHEMBL244_Ki,196,calibration,2915,2927,18,69,True
CHEMBL244_Ki,199,calibration,2967,2969,13,61,True
CHEMBL244_Ki,200,test,3013,3019,21,95,True
CHEMBL244_Ki,202,test,3034,3040,14,62,True
CHEMBL244_Ki,203,calibration,3035,3038,4,58,True
CHEMBL262_Ki,0,test,5,45,15,53,True
CHEMBL262_Ki,1,calibration,6,47,15,57,True
CHEMBL262_Ki,2,calibration,18,207,38,46,True
CHEMBL262_Ki,3,test,26,35,5,54,True
CHEMBL262_Ki,5,test,36,41,9,59,True
CHEMBL262_Ki,6,test,51,56,9,67,True
CHEMBL262_Ki,12,test,108,129,22,44,True
CHEMBL262_Ki,13,calibration,116,134,5,48,True
CHEMBL262_Ki,14,test,118,135,5,50,True
CHEMBL262_Ki,15,test,127,131,10,48,True
CHEMBL262_Ki,17,test,153,154,3,33,True
CHEMBL262_Ki,18,calibration,177,380,27,29,True
CHEMBL262_Ki,21,test,211,354,8,48,True
CHEMBL262_Ki,24,calibration,264,686,12,47,True
CHEMBL262_Ki,31,calibration,347,670,8,56,True
CHEMBL262_Ki,33,calibration,425,623,13,62,True
CHEMBL262_Ki,23,calibration,432,690,9,39,True
CHEMBL262_Ki,34,test,450,621,31,35,True
CHEMBL262_Ki,36,calibration,466,714,28,38,True
CHEMBL262_Ki,37,calibration,472,834,18,46,True
CHEMBL262_Ki,38,test,475,763,14,48,True
CHEMBL262_Ki,25,test,541,791,9,56,True
CHEMBL262_Ki,43,test,798,799,7,58,True
CHEMBL262_Ki,46,calibration,851,853,14,60,True
CHEMBL264_Ki,9,calibration,36,761,11,49,True
CHEMBL264_Ki,5,calibration,47,59,16,54,True
CHEMBL264_Ki,8,test,63,1812,32,48,True
CHEMBL264_Ki,12,test,86,100,11,43,True
CHEMBL264_Ki,19,test,147,189,22,87,True
CHEMBL264_Ki,21,test,213,234,9,59,True
CHEMBL264_Ki,23,calibration,236,241,9,57,True
CHEMBL264_Ki,24,calibration,257,283,12,44,True
CHEMBL264_Ki,25,test,261,280,14,48,True
CHEMBL264_Ki,28,calibration,271,277,26,62,True
CHEMBL264_Ki,30,test,316,2249,32,44,True
CHEMBL264_Ki,31,calibration,317,322,4,53,True
CHEMBL264_Ki,35,calibration,350,373,11,45,True
CHEMBL264_Ki,36,test,363,2228,43,49,True
CHEMBL264_Ki,38,test,376,980,18,26,True
CHEMBL264_Ki,39,calibration,382,459,26,38,True
CHEMBL264_Ki,41,calibration,397,1999,49,49,False
CHEMBL264_Ki,20,test,525,526,10,28,True
CHEMBL264_Ki,51,calibration,547,548,9,47,True
CHEMBL264_Ki,52,test,552,659,20,44,True
CHEMBL264_Ki,56,calibration,574,1507,24,54,True
CHEMBL264_Ki,55,test,575,2246,19,45,True
CHEMBL264_Ki,54,calibration,582,595,16,54,True
CHEMBL264_Ki,57,test,598,1199,27,53,True
CHEMBL264_Ki,59,test,612,1023,14,58,True
CHEMBL264_Ki,63,calibration,630,632,23,49,True
CHEMBL264_Ki,66,test,665,667,14,59,True
CHEMBL264_Ki,69,calibration,689,690,5,54,True
CHEMBL264_Ki,73,calibration,711,729,8,62,True
CHEMBL264_Ki,49,test,766,1405,43,53,True
CHEMBL264_Ki,80,test,920,922,8,52,True
CHEMBL264_Ki,81,test,933,936,14,68,True
CHEMBL264_Ki,82,test,940,942,3,45,True
CHEMBL264_Ki,84,calibration,954,962,11,63,True
CHEMBL264_Ki,85,calibration,957,965,18,75,True
CHEMBL264_Ki,87,calibration,979,986,10,36,True
CHEMBL264_Ki,78,calibration,995,2288,45,46,True
CHEMBL264_Ki,90,calibration,1035,1037,4,57,True
CHEMBL264_Ki,91,test,1045,1053,16,52,True
CHEMBL264_Ki,93,calibration,1069,2208,23,43,True
CHEMBL264_Ki,96,test,1080,1082,12,76,True
CHEMBL264_Ki,97,calibration,1093,1117,12,55,True
CHEMBL264_Ki,98,test,1095,1193,27,59,True
CHEMBL264_Ki,100,test,1125,1134,17,49,True
CHEMBL264_Ki,103,calibration,1149,1167,21,51,True
CHEMBL264_Ki,104,calibration,1153,1154,9,53,True
CHEMBL264_Ki,106,test,1184,1189,10,58,True
CHEMBL264_Ki,107,test,1228,1991,16,50,True
CHEMBL264_Ki,40,calibration,1232,2029,22,44,True
CHEMBL264_Ki,108,test,1236,1996,26,62,True
CHEMBL264_Ki,110,calibration,1273,1275,3,67,True
CHEMBL264_Ki,111,calibration,1282,1283,8,58,True
CHEMBL264_Ki,113,test,1320,1321,8,66,True
CHEMBL264_Ki,115,test,1329,1441,38,54,True
CHEMBL264_Ki,117,calibration,1339,1345,6,56,True
CHEMBL264_Ki,114,test,1361,1457,31,53,True
CHEMBL264_Ki,118,calibration,1376,1407,16,46,True
CHEMBL264_Ki,123,test,1471,2417,45,45,False
CHEMBL264_Ki,125,calibration,1484,1492,8,42,True
CHEMBL264_Ki,129,calibration,1546,1550,22,54,True
CHEMBL264_Ki,130,calibration,1551,1553,22,56,True
CHEMBL264_Ki,131,test,1554,1555,11,57,True
CHEMBL264_Ki,132,test,1556,1559,22,56,True
CHEMBL264_Ki,133,test,1560,1562,4,55,True
CHEMBL264_Ki,134,test,1561,1563,4,57,True
CHEMBL264_Ki,136,test,1675,1686,14,44,True
CHEMBL264_Ki,64,test,1687,1692,25,47,True
CHEMBL264_Ki,94,calibration,1706,2236,32,52,True
CHEMBL264_Ki,32,calibration,1742,1874,32,56,True
CHEMBL264_Ki,141,calibration,1781,1785,13,59,True
CHEMBL264_Ki,144,test,1848,1851,13,47,True
CHEMBL264_Ki,145,test,1849,1853,24,50,True
CHEMBL264_Ki,137,calibration,1891,1901,10,48,True
CHEMBL264_Ki,147,calibration,1951,1953,12,43,True
CHEMBL264_Ki,148,calibration,1970,1979,27,49,True
CHEMBL264_Ki,149,test,1992,2050,35,57,True
CHEMBL264_Ki,153,calibration,2047,2048,16,58,True
CHEMBL264_Ki,155,test,2173,2491,36,56,True
CHEMBL264_Ki,156,calibration,2189,2196,20,38,True
CHEMBL264_Ki,158,test,2217,2767,34,54,True
CHEMBL264_Ki,160,calibration,2241,2574,28,61,True
CHEMBL264_Ki,162,calibration,2277,2278,4,75,True
CHEMBL264_Ki,163,test,2330,2332,21,51,True
CHEMBL264_Ki,168,calibration,2426,2429,12,28,True
CHEMBL264_Ki,170,test,2441,2450,8,58,True
CHEMBL264_Ki,171,calibration,2502,2518,28,54,True
CHEMBL264_Ki,174,calibration,2538,2542,20,58,True
CHEMBL264_Ki,176,test,2632,2633,14,38,True
CHEMBL264_Ki,179,calibration,2649,2662,4,55,True
CHEMBL264_Ki,181,calibration,2674,2675,11,53,True
CHEMBL264_Ki,183,test,2739,2757,37,53,True
CHEMBL264_Ki,184,test,2742,2750,15,67,True
CHEMBL264_Ki,186,test,2804,2805,4,65,True
CHEMBL264_Ki,187,test,2808,2816,15,66,True
CHEMBL2835_Ki,1,calibration,8,94,21,37,True
CHEMBL2835_Ki,2,test,15,17,4,42,True
CHEMBL2835_Ki,5,calibration,40,43,10,38,True
CHEMBL2835_Ki,7,test,48,56,23,51,True
CHEMBL2835_Ki,8,test,70,76,12,54,True
CHEMBL2835_Ki,10,calibration,80,81,14,50,True
CHEMBL2835_Ki,11,calibration,117,130,4,35,True
CHEMBL2835_Ki,13,test,142,156,17,49,True
CHEMBL2835_Ki,14,calibration,147,155,13,45,True
CHEMBL2835_Ki,18,test,445,553,22,75,True
CHEMBL287_Ki,1,calibration,8,28,13,55,True
CHEMBL287_Ki,5,calibration,40,47,18,46,True
CHEMBL287_Ki,9,test,66,80,15,53,True
CHEMBL287_Ki,12,test,109,767,23,43,True
CHEMBL287_Ki,17,calibration,129,467,4,49,True
CHEMBL287_Ki,18,test,130,591,13,37,True
CHEMBL287_Ki,19,test,139,156,4,39,True
CHEMBL287_Ki,21,calibration,145,157,8,58,True
CHEMBL287_Ki,22,test,147,312,10,33,True
CHEMBL287_Ki,14,calibration,178,526,17,47,True
CHEMBL287_Ki,27,test,212,244,8,46,True
CHEMBL287_Ki,25,calibration,225,690,24,48,True
CHEMBL287_Ki,7,calibration,256,1326,22,52,True
CHEMBL287_Ki,28,test,273,282,14,48,True
CHEMBL287_Ki,30,calibration,295,648,9,48,True
CHEMBL287_Ki,32,test,309,653,23,57,True
CHEMBL287_Ki,33,calibration,314,656,23,51,True
CHEMBL287_Ki,34,calibration,323,933,31,49,True
CHEMBL287_Ki,35,test,346,352,19,37,True
CHEMBL287_Ki,38,calibration,377,453,41,43,True
CHEMBL287_Ki,40,test,389,505,4,35,True
CHEMBL287_Ki,43,test,402,702,10,42,True
CHEMBL287_Ki,45,calibration,415,427,3,23,True
CHEMBL287_Ki,26,test,440,447,17,35,True
CHEMBL287_Ki,51,test,456,634,18,36,True
CHEMBL287_Ki,2,test,532,735,19,45,True
CHEMBL287_Ki,60,calibration,549,560,14,51,True
CHEMBL287_Ki,61,calibration,568,575,12,52,True
CHEMBL287_Ki,62,calibration,585,888,11,33,True
CHEMBL287_Ki,66,test,612,628,16,28,True
CHEMBL287_Ki,68,test,676,741,29,49,True
CHEMBL287_Ki,69,calibration,677,687,25,49,True
CHEMBL287_Ki,48,calibration,681,693,27,49,True
CHEMBL287_Ki,72,calibration,742,743,9,43,True
CHEMBL287_Ki,75,calibration,812,816,19,51,True
CHEMBL287_Ki,74,test,837,868,16,46,True
CHEMBL287_Ki,77,calibration,852,976,34,50,True
CHEMBL287_Ki,23,calibration,979,992,15,44,True
CHEMBL287_Ki,82,test,1025,1072,14,62,True
CHEMBL287_Ki,84,test,1054,1055,8,46,True
CHEMBL287_Ki,83,test,1058,1060,21,45,True
CHEMBL287_Ki,85,test,1069,1070,20,59,True
CHEMBL287_Ki,87,calibration,1077,1172,43,45,True
CHEMBL287_Ki,89,test,1081,1096,22,48,True
CHEMBL287_Ki,93,test,1106,1118,10,50,True
CHEMBL287_Ki,94,calibration,1134,1166,20,48,True
CHEMBL287_Ki,95,calibration,1222,1230,16,56,True
CHEMBL287_Ki,96,test,1233,1244,28,62,True
CHEMBL287_Ki,97,test,1256,1281,15,53,True
CHEMBL287_Ki,99,calibration,1269,1272,39,49,True
CHEMBL287_Ki,101,test,1309,1311,21,66,True
CHEMBL2971_Ki,4,test,61,119,7,33,True
CHEMBL2971_Ki,5,calibration,95,141,8,46,True
CHEMBL2971_Ki,8,test,236,371,36,41,True
CHEMBL2971_Ki,11,test,314,317,10,38,True
CHEMBL2971_Ki,16,calibration,343,344,14,50,True
CHEMBL2971_Ki,15,test,347,348,14,50,True
CHEMBL2971_Ki,17,test,350,495,19,49,True
CHEMBL2971_Ki,18,calibration,358,425,10,48,True
CHEMBL2971_Ki,19,calibration,366,378,11,51,True
CHEMBL2971_Ki,20,test,398,401,10,52,True
CHEMBL2971_Ki,21,calibration,407,408,10,46,True
CHEMBL2971_Ki,22,test,409,410,11,47,True
CHEMBL2971_Ki,23,test,420,445,8,36,True
CHEMBL2971_Ki,27,calibration,468,473,13,45,True
CHEMBL2971_Ki,30,test,601,618,12,96,True
CHEMBL2971_Ki,31,calibration,605,615,20,98,True
CHEMBL2971_Ki,32,test,655,698,41,85,True
CHEMBL2971_Ki,33,calibration,668,888,17,74,True
CHEMBL2971_Ki,34,test,702,871,33,76,True
CHEMBL2971_Ki,35,calibration,945,948,16,46,True
CHEMBL3979_EC50,0,test,7,845,19,58,True
CHEMBL3979_EC50,3,calibration,12,17,13,58,True
CHEMBL3979_EC50,4,test,56,62,24,72,True
CHEMBL3979_EC50,10,calibration,157,158,5,67,True
CHEMBL3979_EC50,11,calibration,160,212,17,70,True
CHEMBL3979_EC50,13,test,181,183,7,60,True
CHEMBL3979_EC50,15,calibration,215,934,23,63,True
CHEMBL3979_EC50,16,test,224,229,15,57,True
CHEMBL3979_EC50,18,test,235,1043,12,50,True
CHEMBL3979_EC50,19,calibration,248,1045,21,54,True
CHEMBL3979_EC50,21,test,259,269,4,64,True
CHEMBL3979_EC50,24,test,300,310,16,62,True
CHEMBL3979_EC50,25,calibration,301,306,4,58,True
CHEMBL3979_EC50,26,test,311,317,10,58,True
CHEMBL3979_EC50,28,calibration,338,630,17,57,True
CHEMBL3979_EC50,29,calibration,354,542,19,63,True
CHEMBL3979_EC50,32,calibration,363,368,8,62,True
CHEMBL3979_EC50,34,test,381,385,26,66,True
CHEMBL3979_EC50,35,test,390,398,4,55,True
CHEMBL3979_EC50,38,test,425,426,8,66,True
CHEMBL3979_EC50,40,test,440,445,5,75,True
CHEMBL3979_EC50,43,test,527,556,9,78,True
CHEMBL3979_EC50,48,calibration,608,617,15,69,True
CHEMBL3979_EC50,49,calibration,619,620,4,49,True
CHEMBL3979_EC50,51,calibration,644,645,8,74,True
CHEMBL3979_EC50,55,calibration,806,807,3,67,True
CHEMBL3979_EC50,56,calibration,813,819,17,72,True
CHEMBL3979_EC50,1,calibration,846,853,10,64,True
CHEMBL3979_EC50,60,test,887,888,4,34,True
CHEMBL3979_EC50,63,test,898,910,15,81,True
CHEMBL3979_EC50,64,calibration,903,912,17,85,True
CHEMBL3979_EC50,65,test,953,954,22,81,True
CHEMBL3979_EC50,66,test,972,974,12,62,True
CHEMBL3979_EC50,67,calibration,1007,1009,13,51,True
CHEMBL4005_Ki,0,test,4,10,17,47,True
CHEMBL4005_Ki,3,calibration,15,16,4,49,True
CHEMBL4005_Ki,4,test,26,31,17,53,True
CHEMBL4005_Ki,6,test,60,62,12,61,True
CHEMBL4005_Ki,8,calibration,72,79,16,50,True
CHEMBL4005_Ki,12,test,156,158,12,72,True
CHEMBL4005_Ki,13,calibration,159,160,8,46,True
CHEMBL4005_Ki,20,test,216,612,4,59,True
CHEMBL4005_Ki,21,calibration,221,588,19,49,True
CHEMBL4005_Ki,22,calibration,222,228,16,46,True
CHEMBL4005_Ki,24,test,231,233,11,51,True
CHEMBL4005_Ki,25,calibration,234,246,4,57,True
CHEMBL4005_Ki,26,calibration,245,769,22,59,True
CHEMBL4005_Ki,28,calibration,261,267,25,63,True
CHEMBL4005_Ki,29,test,329,331,23,57,True
CHEMBL4005_Ki,34,calibration,363,367,12,58,True
CHEMBL4005_Ki,38,test,405,471,31,72,True
CHEMBL4005_Ki,39,test,406,428,4,65,True
CHEMBL4005_Ki,40,calibration,412,413,17,59,True
CHEMBL4005_Ki,43,test,425,426,9,61,True
CHEMBL4005_Ki,44,calibration,430,431,14,65,True
CHEMBL4005_Ki,45,calibration,451,453,15,79,True
CHEMBL4005_Ki,46,test,532,641,24,44,True
CHEMBL4005_Ki,48,calibration,538,694,22,72,True
CHEMBL4005_Ki,51,calibration,560,566,22,66,True
CHEMBL4005_Ki,17,test,593,628,22,58,True
CHEMBL4005_Ki,54,calibration,674,675,14,64,True
CHEMBL4005_Ki,56,test,779,783,17,67,True
CHEMBL4005_Ki,61,calibration,813,814,19,67,True
CHEMBL4005_Ki,58,calibration,837,840,21,67,True
CHEMBL4005_Ki,57,test,856,872,4,62,True
CHEMBL4005_Ki,62,test,857,900,38,76,True
CHEMBL4005_Ki,59,test,859,882,8,62,True
CHEMBL4005_Ki,67,test,956,958,3,49,True
CHEMBL4203_Ki,1,calibration,14,420,22,32,True
CHEMBL4203_Ki,4,test,41,134,13,53,True
CHEMBL4203_Ki,5,test,48,532,16,48,True
CHEMBL4203_Ki,7,test,169,536,35,38,True
CHEMBL4203_Ki,13,calibration,203,515,18,22,True
CHEMBL4203_Ki,14,calibration,235,466,14,68,True
CHEMBL4203_Ki,16,calibration,354,650,14,48,True
CHEMBL4203_Ki,17,test,398,676,17,49,True
CHEMBL4203_Ki,20,calibration,488,679,31,41,True
CHEMBL4203_Ki,21,test,573,666,22,32,True
CHEMBL4203_Ki,23,calibration,648,695,26,32,True
CHEMBL4203_Ki,24,test,661,713,12,56,True
CHEMBL4616_EC50,2,test,16,37,11,69,True
CHEMBL4616_EC50,3,calibration,27,29,8,80,True
CHEMBL4616_EC50,13,test,120,124,24,72,True
CHEMBL4616_EC50,7,test,135,148,10,84,True
CHEMBL4616_EC50,14,test,188,189,15,67,True
CHEMBL4616_EC50,18,calibration,230,459,18,65,True
CHEMBL4616_EC50,17,calibration,245,414,24,62,True
CHEMBL4616_EC50,21,calibration,278,309,8,56,True
CHEMBL4616_EC50,23,test,283,290,20,52,True
CHEMBL4616_EC50,24,calibration,288,294,7,52,True
CHEMBL4616_EC50,25,calibration,293,298,12,53,True
CHEMBL4616_EC50,26,calibration,327,328,16,60,True
CHEMBL4616_EC50,27,calibration,340,346,26,62,True
CHEMBL4616_EC50,28,calibration,352,555,18,72,True
CHEMBL4616_EC50,31,test,544,546,10,126,True
CHEMBL4616_EC50,34,test,604,608,10,66,True
CHEMBL4616_EC50,35,test,612,616,23,65,True
CHEMBL4616_EC50,37,test,648,649,23,71,True
CHEMBL4616_EC50,38,calibration,663,674,18,75,True
CHEMBL4792_Ki,3,test,42,43,10,66,True
CHEMBL4792_Ki,4,test,45,48,4,61,True
CHEMBL4792_Ki,8,test,67,84,4,57,True
CHEMBL4792_Ki,10,calibration,73,89,4,61,True
CHEMBL4792_Ki,18,calibration,156,157,19,68,True
CHEMBL4792_Ki,19,test,159,170,25,61,True
CHEMBL4792_Ki,6,test,174,179,16,64,True
CHEMBL4792_Ki,20,test,181,187,16,64,True
CHEMBL4792_Ki,17,calibration,188,201,26,66,True
CHEMBL4792_Ki,22,calibration,208,210,13,59,True
CHEMBL4792_Ki,13,test,274,281,12,59,True
CHEMBL4792_Ki,29,calibration,318,319,16,65,True
CHEMBL4792_Ki,31,test,337,516,14,70,True
CHEMBL4792_Ki,33,calibration,346,693,28,61,True
CHEMBL4792_Ki,39,test,367,766,22,59,True
CHEMBL4792_Ki,43,calibration,401,634,8,66,True
CHEMBL4792_Ki,44,test,413,821,21,63,True
CHEMBL4792_Ki,45,calibration,416,938,24,63,True
CHEMBL4792_Ki,46,calibration,431,526,19,59,True
CHEMBL4792_Ki,32,test,457,1229,41,65,True
CHEMBL4792_Ki,24,calibration,478,747,11,63,True
CHEMBL4792_Ki,53,calibration,489,706,12,66,True
CHEMBL4792_Ki,40,test,524,560,16,64,True
CHEMBL4792_Ki,56,calibration,579,958,35,67,True
