dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL238_Ki,69,calibration,972,995,30,52,True
CHEMBL238_Ki,71,calibration,1005,1009,12,52,True
CHEMBL238_Ki,73,test,1037,1039,8,70,True
CHEMBL239_EC50,1,test,1,33,15,59,True
CHEMBL239_EC50,0,calibration,7,1234,19,65,True
CHEMBL239_EC50,7,test,62,64,4,72,True
CHEMBL239_EC50,11,test,87,1257,35,57,True
CHEMBL239_EC50,12,test,88,1002,9,73,True
CHEMBL239_EC50,14,test,137,144,11,65,True
CHEMBL239_EC50,17,calibration,153,166,28,84,True
CHEMBL239_EC50,21,test,187,188,22,81,True
CHEMBL239_EC50,22,calibration,190,193,10,60,True
CHEMBL239_EC50,24,calibration,199,201,27,57,True
CHEMBL239_EC50,25,calibration,203,216,5,68,True
CHEMBL239_EC50,28,calibration,261,268,4,41,True
CHEMBL239_EC50,32,calibration,289,294,16,72,True
CHEMBL239_EC50,35,calibration,309,311,20,72,True
CHEMBL239_EC50,36,test,336,352,11,61,True
CHEMBL239_EC50,37,test,358,359,10,72,True
CHEMBL239_EC50,38,calibration,362,363,10,78,True
CHEMBL239_EC50,39,calibration,366,379,9,69,True
CHEMBL239_EC50,40,calibration,371,372,5,66,True
CHEMBL239_EC50,41,test,388,997,22,65,True
CHEMBL239_EC50,43,calibration,394,403,4,63,True
CHEMBL239_EC50,45,calibration,436,444,20,61,True
CHEMBL239_EC50,46,test,437,446,25,63,True
CHEMBL239_EC50,49,calibration,466,473,25,65,True
CHEMBL239_EC50,54,calibration,520,523,16,70,True
CHEMBL239_EC50,51,test,534,536,3,63,True
CHEMBL239_EC50,4,test,552,555,6,64,True
CHEMBL239_EC50,56,test,557,560,12,58,True
CHEMBL239_EC50,59,test,667,869,39,79,True
CHEMBL239_EC50,60,test,669,677,22,72,True
CHEMBL239_EC50,62,calibration,695,698,10,71,True
CHEMBL239_EC50,63,calibration,727,759,27,61,True
CHEMBL239_EC50,64,calibration,734,758,31,65,True
CHEMBL239_EC50,65,calibration,775,783,13,61,True
CHEMBL239_EC50,73,test,843,1161,25,75,True
CHEMBL239_EC50,75,calibration,846,849,14,74,True
CHEMBL239_EC50,77,test,848,857,14,76,True
CHEMBL239_EC50,10,calibration,871,1106,21,63,True
CHEMBL239_EC50,78,test,892,895,23,73,True
CHEMBL239_EC50,80,test,926,928,8,52,True
CHEMBL239_EC50,81,calibration,958,962,11,62,True
CHEMBL239_EC50,82,test,981,1006,26,64,True
CHEMBL239_EC50,83,test,988,993,3,71,True
CHEMBL239_EC50,85,test,1035,1041,9,63,True
CHEMBL239_EC50,88,calibration,1065,1068,14,59,True
CHEMBL239_EC50,92,calibration,1087,1096,9,35,True
CHEMBL239_EC50,95,test,1132,1134,16,80,True
CHEMBL239_EC50,96,test,1133,1135,38,84,True
CHEMBL239_EC50,97,test,1149,1217,19,73,True
CHEMBL239_EC50,72,calibration,1152,1507,17,76,True
CHEMBL239_EC50,99,test,1180,1181,14,84,True
CHEMBL239_EC50,101,calibration,1191,1519,12,63,True
CHEMBL239_EC50,106,test,1248,1249,10,69,True
CHEMBL239_EC50,107,calibration,1272,1278,16,48,True
CHEMBL239_EC50,108,calibration,1291,1292,19,63,True
CHEMBL239_EC50,109,test,1293,1295,12,60,True
CHEMBL239_EC50,114,calibration,1376,1715,19,61,True
CHEMBL239_EC50,115,test,1393,1402,7,52,True
CHEMBL239_EC50,119,test,1466,1474,11,71,True
CHEMBL239_EC50,121,calibration,1530,1540,13,75,True
CHEMBL239_EC50,122,test,1544,1546,21,65,True
CHEMBL239_EC50,124,test,1559,1566,27,59,True
CHEMBL239_EC50,125,calibration,1594,1604,10,86,True
CHEMBL239_EC50,128,calibration,1643,1649,16,54,True
CHEMBL239_EC50,129,test,1700,1701,11,45,True
CHEMBL244_Ki,4,calibration,16,26,16,78,True
CHEMBL244_Ki,5,test,43,1621,26,67,True
CHEMBL244_Ki,8,test,44,87,12,80,True
CHEMBL244_Ki,1,calibration,95,203,17,72,True
CHEMBL244_Ki,10,test,107,108,8,76,True
CHEMBL244_Ki,13,test,129,1249,48,64,True
CHEMBL244_Ki,15,test,135,144,15,63,True
CHEMBL244_Ki,14,calibration,147,161,11,65,True
CHEMBL244_Ki,18,calibration,152,1048,12,56,True
CHEMBL244_Ki,22,test,207,226,8,76,True
CHEMBL244_Ki,21,test,209,448,16,69,True
CHEMBL244_Ki,25,test,261,267,22,60,True
CHEMBL244_Ki,26,calibration,262,302,4,49,True
CHEMBL244_Ki,32,test,287,288,20,45,True
CHEMBL244_Ki,34,calibration,297,1071,27,63,True
CHEMBL244_Ki,40,test,358,1085,19,67,True
CHEMBL244_Ki,38,calibration,370,374,5,70,True
CHEMBL244_Ki,42,test,385,402,19,49,True
CHEMBL244_Ki,43,calibration,396,401,19,45,True
CHEMBL244_Ki,44,test,406,413,17,100,True
CHEMBL244_Ki,47,calibration,431,455,4,41,True
CHEMBL244_Ki,48,test,438,443,10,42,True
CHEMBL244_Ki,49,test,439,447,8,52,True
CHEMBL244_Ki,51,calibration,491,493,24,60,True
CHEMBL244_Ki,50,calibration,496,508,29,64,True
CHEMBL244_Ki,54,test,539,565,18,61,True
CHEMBL244_Ki,55,calibration,553,1094,4,63,True
CHEMBL244_Ki,62,test,620,898,47,61,True
CHEMBL244_Ki,63,test,621,2379,4,61,True
CHEMBL244_Ki,70,test,652,744,11,49,True
CHEMBL244_Ki,71,test,690,737,10,66,True
CHEMBL244_Ki,72,calibration,699,801,8,60,True
CHEMBL244_Ki,46,test,815,818,4,65,True
CHEMBL244_Ki,78,calibration,825,923,4,61,True
CHEMBL244_Ki,74,test,828,868,8,66,True
CHEMBL244_Ki,80,calibration,932,944,35,79,True
CHEMBL244_Ki,81,calibration,938,943,33,77,True
CHEMBL244_Ki,83,test,960,967,4,63,True
CHEMBL244_Ki,84,calibration,991,995,18,55,True
CHEMBL244_Ki,52,calibration,1007,1140,16,66,True
CHEMBL244_Ki,86,calibration,1025,1060,16,66,True
CHEMBL244_Ki,87,test,1033,1246,22,58,True
CHEMBL244_Ki,89,calibration,1072,1143,4,41,True
CHEMBL244_Ki,90,test,1090,1128,12,58,True
CHEMBL244_Ki,29,test,1104,1158,20,71,True
CHEMBL244_Ki,92,calibration,1164,1188,4,71,True
CHEMBL244_Ki,93,calibration,1168,1211,7,65,True
CHEMBL244_Ki,56,test,1220,2784,24,54,True
CHEMBL244_Ki,94,test,1234,1239,8,72,True
CHEMBL244_Ki,96,calibration,1240,1247,11,68,True
CHEMBL244_Ki,100,calibration,1289,2103,28,70,True
CHEMBL244_Ki,103,test,1315,1317,20,68,True
CHEMBL244_Ki,105,test,1324,1325,14,72,True
CHEMBL244_Ki,106,calibration,1328,1331,13,59,True
CHEMBL244_Ki,104,calibration,1336,1416,19,68,True
CHEMBL244_Ki,107,test,1363,1371,20,74,True
CHEMBL244_Ki,108,test,1387,1395,15,78,True
CHEMBL244_Ki,109,test,1412,1413,13,73,True
CHEMBL244_Ki,110,test,1418,1419,8,68,True
CHEMBL244_Ki,115,test,1544,1549,9,83,True
CHEMBL244_Ki,121,calibration,1610,1613,27,82,True
CHEMBL244_Ki,6,calibration,1618,2287,18,75,True
CHEMBL244_Ki,124,calibration,1670,1706,15,80,True
CHEMBL244_Ki,125,calibration,1703,1707,12,78,True
CHEMBL244_Ki,117,test,1762,1766,18,61,True
CHEMBL244_Ki,132,test,1843,1852,13,70,True
CHEMBL244_Ki,134,calibration,1860,1891,4,56,True
CHEMBL244_Ki,135,calibration,1872,1877,11,69,True
CHEMBL244_Ki,136,calibration,1895,1897,5,65,True
CHEMBL244_Ki,138,calibration,1911,1912,9,65,True
CHEMBL244_Ki,120,calibration,2045,2053,17,77,True
CHEMBL244_Ki,143,calibration,2056,2061,21,73,True
CHEMBL244_Ki,144,calibration,2063,2064,12,74,True
CHEMBL244_Ki,146,test,2082,2083,4,63,True
CHEMBL244_Ki,147,test,2093,2094,15,79,True
CHEMBL244_Ki,148,test,2118,2137,10,68,True
CHEMBL244_Ki,150,test,2128,2164,30,70,True
CHEMBL244_Ki,151,calibration,2138,2147,10,70,True
CHEMBL244_Ki,153,test,2149,2152,14,72,True
CHEMBL244_Ki,155,calibration,2204,2205,15,71,True
CHEMBL244_Ki,157,test,2209,2218,16,70,True
CHEMBL244_Ki,158,test,2220,2222,3,67,True
CHEMBL244_Ki,161,test,2245,2247,9,81,True
CHEMBL244_Ki,162,test,2257,2258,3,59,True
CHEMBL244_Ki,164,test,2288,2854,19,81,True
CHEMBL244_Ki,167,test,2349,2755,25,66,True
CHEMBL244_Ki,168,calibration,2351,2398,21,75,True
CHEMBL244_Ki,141,calibration,2368,2405,14,76,True
CHEMBL244_Ki,170,test,2428,2433,31,65,True
CHEMBL244_Ki,171,calibration,2438,2446,10,68,True
CHEMBL244_Ki,173,calibration,2475,2476,4,84,True
CHEMBL244_Ki,175,test,2479,2495,14,60,True
CHEMBL244_Ki,176,calibration,2481,2500,23,63,True
CHEMBL244_Ki,177,calibration,2485,2501,27,71,True
CHEMBL244_Ki,187,calibration,2684,2702,16,75,True
CHEMBL244_Ki,188,test,2705,2708,40,118,True
CHEMBL244_Ki,190,calibration,2729,2730,12,76,True
CHEMBL244_Ki,191,calibration,2776,2780,16,79,True
CHEMBL244_Ki,192,test,2816,2826,15,83,True
CHEMBL244_Ki,196,calibration,2915,2927,18,69,True
CHEMBL244_Ki,199,calibration,2967,2969,13,61,True
CHEMBL244_Ki,201,calibration,3005,3089,19,99,True
CHEMBL262_Ki,0,calibration,5,45,15,53,True
CHEMBL262_Ki,3,test,26,35,5,54,True
CHEMBL262_Ki,4,test,27,30,5,57,True
CHEMBL262_Ki,6,calibration,51,56,9,67,True
CHEMBL262_Ki,14,calibration,118,135,5,50,True
CHEMBL262_Ki,16,test,125,138,5,58,True
CHEMBL262_Ki,15,test,127,131,10,48,True
CHEMBL262_Ki,17,calibration,153,154,3,33,True
CHEMBL262_Ki,19,calibration,175,778,22,44,True
CHEMBL262_Ki,20,calibration,192,199,17,50,True
CHEMBL262_Ki,22,test,217,481,22,42,True
CHEMBL262_Ki,24,calibration,264,686,12,47,True
CHEMBL262_Ki,27,calibration,297,329,11,86,True
CHEMBL262_Ki,28,calibration,308,454,26,54,True
CHEMBL262_Ki,31,test,347,670,8,56,True
CHEMBL262_Ki,23,calibration,432,690,9,39,True
CHEMBL262_Ki,34,test,450,621,31,35,True
CHEMBL262_Ki,37,test,472,834,18,46,True
CHEMBL262_Ki,38,test,475,763,14,48,True
CHEMBL262_Ki,39,test,549,743,4,54,True
CHEMBL262_Ki,42,calibration,625,692,18,34,True
CHEMBL262_Ki,43,test,798,799,7,58,True
CHEMBL262_Ki,44,test,811,830,8,64,True
CHEMBL262_Ki,46,test,851,853,14,60,True
CHEMBL264_Ki,0,test,0,2,13,35,True
CHEMBL264_Ki,3,test,12,20,8,26,True
CHEMBL264_Ki,4,calibration,16,1593,8,18,True
CHEMBL264_Ki,5,calibration,47,59,16,54,True
CHEMBL264_Ki,11,calibration,72,1795,29,53,True
CHEMBL264_Ki,10,test,83,2820,6,58,True
CHEMBL264_Ki,12,test,86,100,11,43,True
CHEMBL264_Ki,17,test,113,164,20,84,True
CHEMBL264_Ki,19,test,147,189,22,87,True
CHEMBL264_Ki,18,calibration,174,186,19,78,True
CHEMBL264_Ki,23,test,236,241,9,57,True
CHEMBL264_Ki,24,test,257,283,12,44,True
CHEMBL264_Ki,25,test,261,280,14,48,True
CHEMBL264_Ki,26,calibration,264,301,12,52,True
CHEMBL264_Ki,7,calibration,309,2821,30,54,True
CHEMBL264_Ki,33,test,351,356,17,51,True
CHEMBL264_Ki,38,calibration,376,980,18,26,True
CHEMBL264_Ki,39,calibration,382,459,26,38,True
CHEMBL264_Ki,37,calibration,389,442,28,48,True
CHEMBL264_Ki,43,test,413,564,20,46,True
CHEMBL264_Ki,45,calibration,445,446,3,33,True
CHEMBL264_Ki,46,calibration,449,450,6,38,True
CHEMBL264_Ki,47,test,474,498,23,55,True
CHEMBL264_Ki,15,test,511,512,11,41,True
CHEMBL264_Ki,20,calibration,525,526,10,28,True
CHEMBL264_Ki,50,calibration,546,549,13,43,True
CHEMBL264_Ki,51,calibration,547,548,9,47,True
CHEMBL264_Ki,56,calibration,574,1507,24,54,True
CHEMBL264_Ki,55,test,575,2246,19,45,True
CHEMBL264_Ki,54,test,582,595,16,54,True
CHEMBL264_Ki,58,calibration,585,594,16,58,True
CHEMBL264_Ki,57,calibration,598,1199,27,53,True
CHEMBL264_Ki,59,test,612,1023,14,58,True
CHEMBL264_Ki,61,calibration,620,624,12,54,True
CHEMBL264_Ki,62,calibration,622,626,12,44,True
CHEMBL264_Ki,65,calibration,663,664,10,62,True
CHEMBL264_Ki,66,test,665,667,14,59,True
CHEMBL264_Ki,68,test,679,695,24,72,True
CHEMBL264_Ki,69,test,689,690,5,54,True
CHEMBL264_Ki,70,test,703,732,20,56,True
CHEMBL264_Ki,71,test,705,730,12,63,True
CHEMBL264_Ki,72,test,706,713,12,58,True
CHEMBL264_Ki,73,test,711,729,8,62,True
CHEMBL264_Ki,74,test,754,756,4,59,True
CHEMBL264_Ki,75,test,770,771,8,57,True
CHEMBL264_Ki,80,calibration,920,922,8,52,True
CHEMBL264_Ki,81,calibration,933,936,14,68,True
CHEMBL264_Ki,82,calibration,940,942,3,45,True
CHEMBL264_Ki,84,calibration,954,962,11,63,True
CHEMBL264_Ki,86,calibration,977,982,12,38,True
CHEMBL264_Ki,88,test,985,2635,36,40,True
CHEMBL264_Ki,78,calibration,995,2288,45,46,True
CHEMBL264_Ki,89,test,1028,1925,13,49,True
CHEMBL264_Ki,91,test,1045,1053,16,52,True
CHEMBL264_Ki,93,test,1069,2208,23,43,True
CHEMBL264_Ki,97,calibration,1093,1117,12,55,True
CHEMBL264_Ki,105,calibration,1178,2253,28,44,True
CHEMBL264_Ki,106,calibration,1184,1189,10,58,True
CHEMBL264_Ki,40,test,1232,2029,22,44,True
CHEMBL264_Ki,110,calibration,1273,1275,3,67,True
CHEMBL264_Ki,111,calibration,1282,1283,8,58,True
CHEMBL264_Ki,112,test,1312,1315,9,55,True
CHEMBL264_Ki,113,test,1320,1321,8,66,True
CHEMBL264_Ki,117,test,1339,1345,6,56,True
CHEMBL264_Ki,118,calibration,1376,1407,16,46,True
CHEMBL264_Ki,120,test,1417,1418,16,62,True
CHEMBL264_Ki,125,calibration,1484,1492,8,42,True
CHEMBL264_Ki,129,test,1546,1550,22,54,True
CHEMBL264_Ki,132,calibration,1556,1559,22,56,True
CHEMBL264_Ki,133,calibration,1560,1562,4,55,True
CHEMBL264_Ki,109,calibration,1603,2046,10,54,True
CHEMBL264_Ki,136,test,1675,1686,14,44,True
CHEMBL264_Ki,140,calibration,1721,1967,19,49,True
CHEMBL264_Ki,141,test,1781,1785,13,59,True
CHEMBL264_Ki,145,test,1849,1853,24,50,True
CHEMBL264_Ki,137,test,1891,1901,10,48,True
CHEMBL264_Ki,146,calibration,1923,2199,14,42,True
CHEMBL264_Ki,152,test,2030,2037,14,64,True
CHEMBL264_Ki,153,test,2047,2048,16,58,True
CHEMBL264_Ki,158,calibration,2217,2767,34,54,True
CHEMBL264_Ki,159,calibration,2230,2768,41,63,True
CHEMBL264_Ki,160,calibration,2241,2574,28,61,True
CHEMBL264_Ki,161,test,2267,2270,12,68,True
CHEMBL264_Ki,165,test,2349,2350,14,52,True
CHEMBL264_Ki,168,calibration,2426,2429,12,28,True
CHEMBL264_Ki,170,test,2441,2450,8,58,True
CHEMBL264_Ki,169,calibration,2455,2457,17,56,True
CHEMBL264_Ki,172,calibration,2501,2513,30,56,True
CHEMBL264_Ki,175,test,2626,2628,17,53,True
CHEMBL264_Ki,178,test,2648,2655,21,50,True
CHEMBL264_Ki,179,test,2649,2662,4,55,True
CHEMBL264_Ki,177,calibration,2663,2668,14,38,True
CHEMBL264_Ki,181,calibration,2674,2675,11,53,True
CHEMBL264_Ki,182,calibration,2705,2706,18,60,True
CHEMBL2835_Ki,1,test,8,94,21,37,True
CHEMBL2835_Ki,2,test,15,17,4,42,True
CHEMBL2835_Ki,3,test,20,97,27,53,True
CHEMBL2835_Ki,5,test,40,43,10,38,True
CHEMBL2835_Ki,7,calibration,48,56,23,51,True
CHEMBL2835_Ki,8,test,70,76,12,54,True
CHEMBL2835_Ki,10,calibration,80,81,14,50,True
CHEMBL2835_Ki,14,calibration,147,155,13,45,True
CHEMBL2835_Ki,17,calibration,377,546,33,76,True
CHEMBL2835_Ki,19,calibration,489,563,20,76,True
CHEMBL287_Ki,1,calibration,8,28,13,55,True
CHEMBL287_Ki,4,test,17,25,6,64,True
CHEMBL287_Ki,8,test,60,91,30,64,True
CHEMBL287_Ki,9,test,66,80,15,53,True
CHEMBL287_Ki,11,test,89,107,12,57,True
CHEMBL287_Ki,16,test,127,131,12,44,True
CHEMBL287_Ki,19,calibration,139,156,4,39,True
CHEMBL287_Ki,21,calibration,145,157,8,58,True
CHEMBL287_Ki,22,test,147,312,10,33,True
CHEMBL287_Ki,14,calibration,178,526,17,47,True
CHEMBL287_Ki,6,calibration,205,250,8,48,True
CHEMBL287_Ki,29,calibration,294,820,33,49,True
CHEMBL287_Ki,31,test,302,324,9,47,True
CHEMBL287_Ki,32,calibration,309,653,23,57,True
CHEMBL287_Ki,37,calibration,357,358,13,71,True
CHEMBL287_Ki,38,test,377,453,41,43,True
CHEMBL287_Ki,39,test,384,517,8,36,True
CHEMBL287_Ki,41,calibration,391,518,8,36,True
CHEMBL287_Ki,43,calibration,402,702,10,42,True
CHEMBL287_Ki,47,test,421,433,8,48,True
CHEMBL287_Ki,26,test,440,447,17,35,True
CHEMBL287_Ki,50,calibration,445,446,11,47,True
CHEMBL287_Ki,53,calibration,458,465,4,49,True
CHEMBL287_Ki,56,test,475,710,17,45,True
CHEMBL287_Ki,2,test,532,735,19,45,True
CHEMBL287_Ki,57,calibration,541,552,7,37,True
CHEMBL287_Ki,59,calibration,546,551,8,40,True
CHEMBL287_Ki,60,calibration,549,560,14,51,True
CHEMBL287_Ki,58,calibration,550,557,10,54,True
CHEMBL287_Ki,42,test,572,578,8,48,True
CHEMBL287_Ki,62,calibration,585,888,11,33,True
CHEMBL287_Ki,64,test,598,601,13,39,True
CHEMBL287_Ki,65,test,609,627,16,26,True
CHEMBL287_Ki,70,calibration,719,1014,6,50,True
CHEMBL287_Ki,71,calibration,738,890,19,44,True
CHEMBL287_Ki,72,test,742,743,9,43,True
CHEMBL287_Ki,73,test,744,745,11,43,True
CHEMBL287_Ki,75,test,812,816,19,51,True
CHEMBL287_Ki,76,test,827,844,4,49,True
CHEMBL287_Ki,74,test,837,868,16,46,True
CHEMBL287_Ki,80,calibration,900,910,4,59,True
CHEMBL287_Ki,23,test,979,992,15,44,True
CHEMBL287_Ki,82,calibration,1025,1072,14,62,True
CHEMBL287_Ki,89,calibration,1081,1096,22,48,True
CHEMBL287_Ki,91,test,1100,1108,12,58,True
CHEMBL287_Ki,92,calibration,1104,1105,11,51,True
CHEMBL287_Ki,93,calibration,1106,1118,10,50,True
CHEMBL287_Ki,96,test,1233,1244,28,62,True
CHEMBL287_Ki,98,test,1267,1270,30,50,True
CHEMBL287_Ki,99,test,1269,1272,39,49,True
CHEMBL287_Ki,101,calibration,1309,1311,21,66,True
CHEMBL2971_Ki,0,calibration,2,176,18,30,True
CHEMBL2971_Ki,6,test,112,290,11,63,True
CHEMBL2971_Ki,9,test,275,293,12,56,True
CHEMBL2971_Ki,12,calibration,322,324,13,50,True
CHEMBL2971_Ki,14,test,328,334,4,53,True
CHEMBL2971_Ki,16,calibration,343,344,14,50,True
CHEMBL2971_Ki,18,test,358,425,10,48,True
CHEMBL2971_Ki,19,test,366,378,11,51,True
CHEMBL2971_Ki,20,test,398,401,10,52,True
CHEMBL2971_Ki,21,calibration,407,408,10,46,True
CHEMBL2971_Ki,23,test,420,445,8,36,True
CHEMBL2971_Ki,26,calibration,449,467,12,34,True
CHEMBL2971_Ki,27,calibration,468,473,13,45,True
CHEMBL2971_Ki,28,test,469,474,17,49,True
CHEMBL2971_Ki,30,test,601,618,12,96,True
CHEMBL2971_Ki,32,calibration,655,698,41,85,True
CHEMBL2971_Ki,33,calibration,668,888,17,74,True
CHEMBL2971_Ki,35,test,945,948,16,46,True
CHEMBL2971_Ki,36,calibration,953,963,8,50,True
CHEMBL2971_Ki,38,test,972,974,28,40,True
CHEMBL3979_EC50,0,test,7,845,19,58,True
CHEMBL3979_EC50,4,calibration,56,62,24,72,True
CHEMBL3979_EC50,8,calibration,107,114,16,72,True
CHEMBL3979_EC50,10,test,157,158,5,67,True
CHEMBL3979_EC50,16,test,224,229,15,57,True
CHEMBL3979_EC50,18,calibration,235,1043,12,50,True
CHEMBL3979_EC50,21,calibration,259,269,4,64,True
CHEMBL3979_EC50,23,test,272,294,19,71,True
CHEMBL3979_EC50,26,test,311,317,10,58,True
CHEMBL3979_EC50,2,calibration,326,332,8,57,True
CHEMBL3979_EC50,29,calibration,354,542,19,63,True
CHEMBL3979_EC50,30,test,355,544,20,56,True
CHEMBL3979_EC50,31,test,359,361,8,70,True
CHEMBL3979_EC50,33,test,375,380,12,50,True
CHEMBL3979_EC50,34,test,381,385,26,66,True
CHEMBL3979_EC50,36,calibration,399,406,29,65,True
CHEMBL3979_EC50,37,test,418,420,4,69,True
CHEMBL3979_EC50,38,test,425,426,8,66,True
CHEMBL3979_EC50,40,calibration,440,445,5,75,True
CHEMBL3979_EC50,41,calibration,467,475,7,70,True
CHEMBL3979_EC50,42,calibration,502,504,11,71,True
CHEMBL3979_EC50,45,test,565,571,4,65,True
CHEMBL3979_EC50,46,calibration,578,584,8,64,True
CHEMBL3979_EC50,47,test,582,589,4,67,True
CHEMBL3979_EC50,52,calibration,681,764,33,69,True
CHEMBL3979_EC50,54,test,801,803,4,65,True
CHEMBL3979_EC50,57,calibration,854,860,8,63,True
CHEMBL3979_EC50,58,calibration,857,863,11,67,True
CHEMBL3979_EC50,59,test,861,864,26,72,True
CHEMBL3979_EC50,61,test,891,911,16,74,True
CHEMBL3979_EC50,62,calibration,896,913,15,80,True
CHEMBL3979_EC50,64,test,903,912,17,85,True
CHEMBL3979_EC50,66,calibration,972,974,12,62,True
CHEMBL3979_EC50,67,calibration,1007,1009,13,51,True
CHEMBL4005_Ki,0,test,4,10,17,47,True
CHEMBL4005_Ki,2,calibration,11,14,10,48,True
CHEMBL4005_Ki,4,test,26,31,17,53,True
CHEMBL4005_Ki,5,test,54,68,17,63,True
CHEMBL4005_Ki,7,test,70,94,30,62,True
CHEMBL4005_Ki,12,test,156,158,12,72,True
CHEMBL4005_Ki,15,calibration,173,175,4,41,True
CHEMBL4005_Ki,19,test,212,594,30,60,True
CHEMBL4005_Ki,20,test,216,612,4,59,True
CHEMBL4005_Ki,21,calibration,221,588,19,49,True
CHEMBL4005_Ki,24,calibration,231,233,11,51,True
CHEMBL4005_Ki,25,calibration,234,246,4,57,True
CHEMBL4005_Ki,30,test,297,298,9,61,True
CHEMBL4005_Ki,32,calibration,313,315,10,56,True
CHEMBL4005_Ki,34,calibration,363,367,12,58,True
CHEMBL4005_Ki,36,test,375,456,35,76,True
CHEMBL4005_Ki,38,calibration,405,471,31,72,True
CHEMBL4005_Ki,43,calibration,425,426,9,61,True
CHEMBL4005_Ki,44,calibration,430,431,14,65,True
CHEMBL4005_Ki,45,calibration,451,453,15,79,True
CHEMBL4005_Ki,46,calibration,532,641,24,44,True
CHEMBL4005_Ki,16,test,533,633,17,67,True
CHEMBL4005_Ki,47,calibration,534,676,15,66,True
CHEMBL4005_Ki,49,calibration,544,549,9,55,True
CHEMBL4005_Ki,54,test,674,675,14,64,True
CHEMBL4005_Ki,56,test,779,783,17,67,True
CHEMBL4005_Ki,60,calibration,810,897,25,73,True
CHEMBL4005_Ki,61,calibration,813,814,19,67,True
CHEMBL4005_Ki,58,calibration,837,840,21,67,True
CHEMBL4005_Ki,57,test,856,872,4,62,True
CHEMBL4005_Ki,63,test,877,881,21,57,True
CHEMBL4005_Ki,64,test,913,916,10,54,True
CHEMBL4005_Ki,65,test,919,923,6,62,True
CHEMBL4005_Ki,66,test,952,959,11,47,True
CHEMBL4203_Ki,1,calibration,14,420,22,32,True
CHEMBL4203_Ki,2,calibration,34,359,14,40,True
CHEMBL4203_Ki,3,test,35,240,27,31,True
CHEMBL4203_Ki,8,test,103,349,8,50,True
CHEMBL4203_Ki,10,test,155,303,20,32,True
CHEMBL4203_Ki,11,calibration,168,357,4,63,True
CHEMBL4203_Ki,7,calibration,169,536,35,38,True
CHEMBL4203_Ki,12,calibration,173,192,4,45,True
CHEMBL4203_Ki,16,test,354,650,14,48,True
CHEMBL4203_Ki,18,test,481,553,8,50,True
CHEMBL4203_Ki,19,test,482,517,16,56,True
CHEMBL4203_Ki,21,calibration,573,666,22,32,True
CHEMBL4203_Ki,24,test,661,713,12,56,True
CHEMBL4616_EC50,1,test,9,13,12,78,True
CHEMBL4616_EC50,2,calibration,16,37,11,69,True
CHEMBL4616_EC50,6,calibration,65,72,23,65,True
CHEMBL4616_EC50,8,calibration,86,87,26,85,True
CHEMBL4616_EC50,7,calibration,135,148,10,84,True
CHEMBL4616_EC50,15,test,204,207,15,75,True
CHEMBL4616_EC50,16,test,209,210,8,70,True
CHEMBL4616_EC50,17,test,245,414,24,62,True
CHEMBL4616_EC50,9,calibration,257,276,15,71,True
CHEMBL4616_EC50,21,calibration,278,309,8,56,True
CHEMBL4616_EC50,23,test,283,290,20,52,True
CHEMBL4616_EC50,25,calibration,293,298,12,53,True
CHEMBL4616_EC50,26,calibration,327,328,16,60,True
CHEMBL4616_EC50,28,test,352,555,18,72,True
CHEMBL4616_EC50,30,calibration,537,545,15,131,True
CHEMBL4616_EC50,32,calibration,552,553,16,79,True
CHEMBL4616_EC50,35,test,612,616,23,65,True
CHEMBL4616_EC50,37,test,648,649,23,71,True
CHEMBL4616_EC50,38,test,663,674,18,75,True
CHEMBL4616_EC50,39,test,666,671,24,77,True
CHEMBL4792_Ki,0,calibration,21,26,18,51,True
CHEMBL4792_Ki,3,calibration,42,43,10,66,True
CHEMBL4792_Ki,7,calibration,64,80,10,58,True
CHEMBL4792_Ki,8,calibration,67,84,4,57,True
CHEMBL4792_Ki,10,calibration,73,89,4,61,True
CHEMBL4792_Ki,12,calibration,115,1453,4,59,True
CHEMBL4792_Ki,14,calibration,130,539,44,64,True
CHEMBL4792_Ki,16,calibration,141,419,17,63,True
CHEMBL4792_Ki,19,calibration,159,170,25,61,True
CHEMBL4792_Ki,6,calibration,174,179,16,64,True
CHEMBL4792_Ki,20,test,181,187,16,64,True
CHEMBL4792_Ki,17,test,188,201,26,66,True
CHEMBL4792_Ki,22,calibration,208,210,13,59,True
CHEMBL4792_Ki,23,test,229,231,12,66,True
CHEMBL4792_Ki,13,calibration,274,281,12,59,True
CHEMBL4792_Ki,30,calibration,332,724,17,62,True
CHEMBL4792_Ki,33,test,346,693,28,61,True
CHEMBL4792_Ki,34,calibration,394,671,41,60,True
CHEMBL4792_Ki,44,calibration,413,821,21,63,True
CHEMBL4792_Ki,45,test,416,938,24,63,True
CHEMBL4792_Ki,46,test,431,526,19,59,True
CHEMBL4792_Ki,48,test,448,744,21,56,True
CHEMBL4792_Ki,54,test,517,1155,5,64,True
CHEMBL4792_Ki,40,test,524,560,16,64,True
CHEMBL4792_Ki,59,test,613,934,24,62,True
CHEMBL4792_Ki,60,test,624,1147,18,61,True
CHEMBL4792_Ki,26,test,636,685,23,57,True
CHEMBL4792_Ki,63,calibration,748,817,22,66,True
CHEMBL4792_Ki,65,calibration,791,840,16,60,True
