dataset,component_id,component_split,left_row_id,right_row_id,left_unimol_2d_fallback,right_unimol_2d_fallback,any_unimol_2d_fallback
CHEMBL233_Ki,55,calibration,CHEMBL233_Ki:659,CHEMBL233_Ki:664,False,False,False
CHEMBL233_Ki,57,test,CHEMBL233_Ki:698,CHEMBL233_Ki:703,False,False,False
CHEMBL233_Ki,59,calibration,CHEMBL233_Ki:712,CHEMBL233_Ki:1491,False,False,False
CHEMBL233_Ki,63,calibration,CHEMBL233_Ki:775,CHEMBL233_Ki:778,True,True,True
CHEMBL233_Ki,65,test,CHEMBL233_Ki:826,CHEMBL233_Ki:827,False,False,False
CHEMBL233_Ki,66,test,CHEMBL233_Ki:834,CHEMBL233_Ki:837,False,False,False
CHEMBL233_Ki,67,test,CHEMBL233_Ki:852,CHEMBL233_Ki:854,False,False,False
CHEMBL233_Ki,69,calibration,CHEMBL233_Ki:864,CHEMBL233_Ki:867,False,False,False
CHEMBL233_Ki,75,calibration,CHEMBL233_Ki:930,CHEMBL233_Ki:932,False,False,False
CHEMBL233_Ki,34,calibration,CHEMBL233_Ki:938,CHEMBL233_Ki:940,False,False,False
CHEMBL233_Ki,77,calibration,CHEMBL233_Ki:955,CHEMBL233_Ki:957,False,False,False
CHEMBL233_Ki,74,test,CHEMBL233_Ki:960,CHEMBL233_Ki:963,False,False,False
CHEMBL233_Ki,78,test,CHEMBL233_Ki:975,CHEMBL233_Ki:1130,False,False,False
CHEMBL233_Ki,80,calibration,CHEMBL233_Ki:1000,CHEMBL233_Ki:1012,False,False,False
CHEMBL233_Ki,81,calibration,CHEMBL233_Ki:1002,CHEMBL233_Ki:1005,False,False,False
CHEMBL233_Ki,83,calibration,CHEMBL233_Ki:1018,CHEMBL233_Ki:1860,False,False,False
CHEMBL233_Ki,84,test,CHEMBL233_Ki:1032,CHEMBL233_Ki:1033,False,False,False
CHEMBL233_Ki,86,test,CHEMBL233_Ki:1086,CHEMBL233_Ki:1088,False,False,False
CHEMBL233_Ki,36,test,CHEMBL233_Ki:1146,CHEMBL233_Ki:1720,True,False,True
CHEMBL233_Ki,91,calibration,CHEMBL233_Ki:1157,CHEMBL233_Ki:1164,False,False,False
CHEMBL233_Ki,94,test,CHEMBL233_Ki:1167,CHEMBL233_Ki:1171,False,False,False
CHEMBL233_Ki,93,calibration,CHEMBL233_Ki:1180,CHEMBL233_Ki:1322,False,False,False
CHEMBL233_Ki,98,test,CHEMBL233_Ki:1210,CHEMBL233_Ki:1641,False,False,False
CHEMBL233_Ki,100,test,CHEMBL233_Ki:1214,CHEMBL233_Ki:1307,False,False,False
CHEMBL233_Ki,99,test,CHEMBL233_Ki:1275,CHEMBL233_Ki:1312,False,False,False
CHEMBL233_Ki,103,calibration,CHEMBL233_Ki:1324,CHEMBL233_Ki:1331,False,False,False
CHEMBL233_Ki,107,test,CHEMBL233_Ki:1406,CHEMBL233_Ki:1412,False,False,False
CHEMBL233_Ki,109,calibration,CHEMBL233_Ki:1426,CHEMBL233_Ki:1427,False,False,False
CHEMBL233_Ki,110,calibration,CHEMBL233_Ki:1434,CHEMBL233_Ki:2024,False,False,False
CHEMBL233_Ki,112,test,CHEMBL233_Ki:1464,CHEMBL233_Ki:1468,False,False,False
CHEMBL233_Ki,113,test,CHEMBL233_Ki:1482,CHEMBL233_Ki:1782,False,False,False
CHEMBL233_Ki,115,calibration,CHEMBL233_Ki:1488,CHEMBL233_Ki:1494,False,False,False
CHEMBL233_Ki,117,test,CHEMBL233_Ki:1555,CHEMBL233_Ki:1932,False,False,False
CHEMBL233_Ki,118,calibration,CHEMBL233_Ki:1557,CHEMBL233_Ki:1934,False,False,False
CHEMBL233_Ki,119,calibration,CHEMBL233_Ki:1584,CHEMBL233_Ki:1588,False,False,False
CHEMBL233_Ki,120,calibration,CHEMBL233_Ki:1594,CHEMBL233_Ki:1597,False,False,False
CHEMBL233_Ki,122,test,CHEMBL233_Ki:1613,CHEMBL233_Ki:1615,False,False,False
CHEMBL233_Ki,124,test,CHEMBL233_Ki:1645,CHEMBL233_Ki:1668,False,False,False
CHEMBL233_Ki,126,calibration,CHEMBL233_Ki:1654,CHEMBL233_Ki:1657,False,False,False
CHEMBL233_Ki,129,calibration,CHEMBL233_Ki:1709,CHEMBL233_Ki:1712,False,False,False
CHEMBL233_Ki,132,test,CHEMBL233_Ki:1810,CHEMBL233_Ki:1812,False,False,False
CHEMBL233_Ki,134,test,CHEMBL233_Ki:1830,CHEMBL233_Ki:1902,False,False,False
CHEMBL233_Ki,140,test,CHEMBL233_Ki:1897,CHEMBL233_Ki:1899,False,False,False
CHEMBL233_Ki,141,test,CHEMBL233_Ki:1914,CHEMBL233_Ki:2096,False,False,False
CHEMBL233_Ki,12,calibration,CHEMBL233_Ki:1940,CHEMBL233_Ki:2412,False,False,False
CHEMBL233_Ki,58,calibration,CHEMBL233_Ki:1980,CHEMBL233_Ki:1982,False,False,False
CHEMBL233_Ki,145,calibration,CHEMBL233_Ki:2052,CHEMBL233_Ki:2059,False,False,False
CHEMBL233_Ki,142,test,CHEMBL233_Ki:2083,CHEMBL233_Ki:2095,False,False,False
CHEMBL233_Ki,62,calibration,CHEMBL233_Ki:2130,CHEMBL233_Ki:2634,False,False,False
CHEMBL233_Ki,153,calibration,CHEMBL233_Ki:2344,CHEMBL233_Ki:2390,False,False,False
CHEMBL233_Ki,152,test,CHEMBL233_Ki:2356,CHEMBL233_Ki:2384,False,False,False
CHEMBL233_Ki,157,calibration,CHEMBL233_Ki:2392,CHEMBL233_Ki:2508,False,False,False
CHEMBL233_Ki,159,test,CHEMBL233_Ki:2417,CHEMBL233_Ki:2422,False,False,False
CHEMBL233_Ki,163,test,CHEMBL233_Ki:2518,CHEMBL233_Ki:2697,False,False,False
CHEMBL233_Ki,164,calibration,CHEMBL233_Ki:2520,CHEMBL233_Ki:2522,False,False,False
CHEMBL233_Ki,167,test,CHEMBL233_Ki:2630,CHEMBL233_Ki:2632,False,False,False
CHEMBL233_Ki,172,calibration,CHEMBL233_Ki:2749,CHEMBL233_Ki:2750,False,False,False
CHEMBL233_Ki,173,calibration,CHEMBL233_Ki:2759,CHEMBL233_Ki:2781,False,False,False
CHEMBL233_Ki,176,calibration,CHEMBL233_Ki:2835,CHEMBL233_Ki:2844,False,False,False
CHEMBL233_Ki,177,test,CHEMBL233_Ki:2878,CHEMBL233_Ki:2879,False,False,False
CHEMBL233_Ki,179,calibration,CHEMBL233_Ki:2944,CHEMBL233_Ki:2960,False,False,False
CHEMBL233_Ki,180,test,CHEMBL233_Ki:2984,CHEMBL233_Ki:2990,False,False,False
CHEMBL233_Ki,182,test,CHEMBL233_Ki:3072,CHEMBL233_Ki:3073,False,False,False
CHEMBL233_Ki,184,calibration,CHEMBL233_Ki:3078,CHEMBL233_Ki:3086,False,False,False
CHEMBL233_Ki,185,calibration,CHEMBL233_Ki:3107,CHEMBL233_Ki:3112,False,False,False
CHEMBL234_Ki,0,calibration,CHEMBL234_Ki:5,CHEMBL234_Ki:6,False,False,False
CHEMBL234_Ki,8,test,CHEMBL234_Ki:62,CHEMBL234_Ki:76,False,False,False
CHEMBL234_Ki,9,test,CHEMBL234_Ki:81,CHEMBL234_Ki:1103,False,False,False
CHEMBL234_Ki,10,calibration,CHEMBL234_Ki:98,CHEMBL234_Ki:100,False,False,False
CHEMBL234_Ki,11,test,CHEMBL234_Ki:105,CHEMBL234_Ki:114,False,False,False
CHEMBL234_Ki,13,test,CHEMBL234_Ki:112,CHEMBL234_Ki:136,False,False,False
CHEMBL234_Ki,14,calibration,CHEMBL234_Ki:116,CHEMBL234_Ki:117,False,False,False
CHEMBL234_Ki,15,calibration,CHEMBL234_Ki:130,CHEMBL234_Ki:133,False,False,False
CHEMBL234_Ki,19,calibration,CHEMBL234_Ki:155,CHEMBL234_Ki:175,False,False,False
CHEMBL234_Ki,21,calibration,CHEMBL234_Ki:181,CHEMBL234_Ki:194,False,False,False
CHEMBL234_Ki,22,test,CHEMBL234_Ki:183,CHEMBL234_Ki:205,False,False,False
CHEMBL234_Ki,26,test,CHEMBL234_Ki:226,CHEMBL234_Ki:333,False,False,False
CHEMBL234_Ki,27,calibration,CHEMBL234_Ki:227,CHEMBL234_Ki:242,False,False,False
CHEMBL234_Ki,31,calibration,CHEMBL234_Ki:256,CHEMBL234_Ki:260,False,False,False
CHEMBL234_Ki,33,test,CHEMBL234_Ki:259,CHEMBL234_Ki:269,False,False,False
CHEMBL234_Ki,29,calibration,CHEMBL234_Ki:270,CHEMBL234_Ki:304,False,False,False
CHEMBL234_Ki,34,calibration,CHEMBL234_Ki:272,CHEMBL234_Ki:640,False,False,False
CHEMBL234_Ki,37,test,CHEMBL234_Ki:296,CHEMBL234_Ki:2080,False,False,False
CHEMBL234_Ki,36,calibration,CHEMBL234_Ki:318,CHEMBL234_Ki:322,False,False,False
CHEMBL234_Ki,40,test,CHEMBL234_Ki:338,CHEMBL234_Ki:3483,False,False,False
CHEMBL234_Ki,4,calibration,CHEMBL234_Ki:346,CHEMBL234_Ki:356,False,False,False
CHEMBL234_Ki,47,calibration,CHEMBL234_Ki:431,CHEMBL234_Ki:434,False,False,False
CHEMBL234_Ki,48,calibration,CHEMBL234_Ki:448,CHEMBL234_Ki:474,False,False,False
CHEMBL234_Ki,49,calibration,CHEMBL234_Ki:464,CHEMBL234_Ki:473,False,False,False
CHEMBL234_Ki,52,calibration,CHEMBL234_Ki:484,CHEMBL234_Ki:555,False,False,False
CHEMBL234_Ki,53,calibration,CHEMBL234_Ki:489,CHEMBL234_Ki:1922,False,False,False
CHEMBL234_Ki,55,test,CHEMBL234_Ki:527,CHEMBL234_Ki:570,False,False,False
CHEMBL234_Ki,56,test,CHEMBL234_Ki:536,CHEMBL234_Ki:563,False,False,False
CHEMBL234_Ki,58,calibration,CHEMBL234_Ki:538,CHEMBL234_Ki:554,False,False,False
CHEMBL234_Ki,61,test,CHEMBL234_Ki:588,CHEMBL234_Ki:608,False,False,False
CHEMBL234_Ki,60,calibration,CHEMBL234_Ki:598,CHEMBL234_Ki:603,False,False,False
CHEMBL234_Ki,66,test,CHEMBL234_Ki:680,CHEMBL234_Ki:695,False,False,False
CHEMBL234_Ki,68,calibration,CHEMBL234_Ki:706,CHEMBL234_Ki:715,False,False,False
CHEMBL234_Ki,50,calibration,CHEMBL234_Ki:726,CHEMBL234_Ki:909,False,False,False
CHEMBL234_Ki,69,test,CHEMBL234_Ki:731,CHEMBL234_Ki:733,False,False,False
CHEMBL234_Ki,77,test,CHEMBL234_Ki:834,CHEMBL234_Ki:838,False,False,False
CHEMBL234_Ki,82,calibration,CHEMBL234_Ki:888,CHEMBL234_Ki:922,False,False,False
CHEMBL234_Ki,86,calibration,CHEMBL234_Ki:940,CHEMBL234_Ki:1296,False,False,False
CHEMBL234_Ki,84,test,CHEMBL234_Ki:1016,CHEMBL234_Ki:1189,False,False,False
CHEMBL234_Ki,88,test,CHEMBL234_Ki:1030,CHEMBL234_Ki:1038,False,False,False
CHEMBL234_Ki,92,calibration,CHEMBL234_Ki:1091,CHEMBL234_Ki:1095,False,False,False
CHEMBL234_Ki,93,test,CHEMBL234_Ki:1140,CHEMBL234_Ki:1142,False,False,False
CHEMBL234_Ki,28,test,CHEMBL234_Ki:1171,CHEMBL234_Ki:1177,False,False,False
CHEMBL234_Ki,98,calibration,CHEMBL234_Ki:1225,CHEMBL234_Ki:1398,False,False,False
CHEMBL234_Ki,103,test,CHEMBL234_Ki:1265,CHEMBL234_Ki:1275,False,False,False
CHEMBL234_Ki,57,calibration,CHEMBL234_Ki:1303,CHEMBL234_Ki:1325,False,False,False
CHEMBL234_Ki,108,calibration,CHEMBL234_Ki:1311,CHEMBL234_Ki:1316,False,False,False
CHEMBL234_Ki,109,calibration,CHEMBL234_Ki:1343,CHEMBL234_Ki:1350,False,False,False
CHEMBL234_Ki,114,test,CHEMBL234_Ki:1474,CHEMBL234_Ki:1475,False,False,False
CHEMBL234_Ki,99,test,CHEMBL234_Ki:1537,CHEMBL234_Ki:1557,False,False,False
CHEMBL234_Ki,118,test,CHEMBL234_Ki:1538,CHEMBL234_Ki:1558,False,False,False
CHEMBL234_Ki,121,test,CHEMBL234_Ki:1615,CHEMBL234_Ki:2034,False,False,False
CHEMBL234_Ki,123,calibration,CHEMBL234_Ki:1641,CHEMBL234_Ki:1653,False,False,False
CHEMBL234_Ki,128,test,CHEMBL234_Ki:1679,CHEMBL234_Ki:1681,False,False,False
CHEMBL234_Ki,133,test,CHEMBL234_Ki:1771,CHEMBL234_Ki:1772,False,False,False
CHEMBL234_Ki,134,test,CHEMBL234_Ki:1779,CHEMBL234_Ki:1780,False,False,False
CHEMBL234_Ki,137,calibration,CHEMBL234_Ki:1797,CHEMBL234_Ki:1799,False,False,False
CHEMBL234_Ki,138,test,CHEMBL234_Ki:1811,CHEMBL234_Ki:1817,False,False,False
CHEMBL234_Ki,140,calibration,CHEMBL234_Ki:1843,CHEMBL234_Ki:1852,False,False,False
CHEMBL234_Ki,141,test,CHEMBL234_Ki:1857,CHEMBL234_Ki:2981,False,False,False
CHEMBL234_Ki,142,test,CHEMBL234_Ki:1859,CHEMBL234_Ki:3040,False,False,False
CHEMBL234_Ki,143,test,CHEMBL234_Ki:1864,CHEMBL234_Ki:1957,False,False,False
CHEMBL234_Ki,146,test,CHEMBL234_Ki:1881,CHEMBL234_Ki:1883,False,False,False
CHEMBL234_Ki,148,calibration,CHEMBL234_Ki:1897,CHEMBL234_Ki:1902,False,False,False
CHEMBL234_Ki,44,test,CHEMBL234_Ki:1907,CHEMBL234_Ki:3441,False,False,False
CHEMBL234_Ki,150,test,CHEMBL234_Ki:1928,CHEMBL234_Ki:1935,False,False,False
CHEMBL234_Ki,152,test,CHEMBL234_Ki:2011,CHEMBL234_Ki:2069,False,False,False
CHEMBL234_Ki,154,test,CHEMBL234_Ki:2098,CHEMBL234_Ki:2117,False,False,False
CHEMBL234_Ki,159,test,CHEMBL234_Ki:2222,CHEMBL234_Ki:2223,False,False,False
CHEMBL234_Ki,160,calibration,CHEMBL234_Ki:2241,CHEMBL234_Ki:2243,False,False,False
CHEMBL234_Ki,161,test,CHEMBL234_Ki:2242,CHEMBL234_Ki:2247,False,False,False
CHEMBL234_Ki,76,test,CHEMBL234_Ki:2258,CHEMBL234_Ki:2264,False,False,False
CHEMBL234_Ki,162,test,CHEMBL234_Ki:2277,CHEMBL234_Ki:2282,False,False,False
CHEMBL234_Ki,163,calibration,CHEMBL234_Ki:2289,CHEMBL234_Ki:2291,False,False,False
CHEMBL234_Ki,165,calibration,CHEMBL234_Ki:2331,CHEMBL234_Ki:2465,False,False,False
CHEMBL234_Ki,167,calibration,CHEMBL234_Ki:2349,CHEMBL234_Ki:2353,False,False,False
CHEMBL234_Ki,168,test,CHEMBL234_Ki:2425,CHEMBL234_Ki:2429,False,False,False
CHEMBL234_Ki,169,calibration,CHEMBL234_Ki:2431,CHEMBL234_Ki:2432,False,False,False
CHEMBL234_Ki,171,test,CHEMBL234_Ki:2464,CHEMBL234_Ki:2482,False,False,False
CHEMBL234_Ki,119,calibration,CHEMBL234_Ki:2477,CHEMBL234_Ki:3191,False,False,False
CHEMBL234_Ki,174,calibration,CHEMBL234_Ki:2512,CHEMBL234_Ki:2540,False,False,False
CHEMBL234_Ki,176,test,CHEMBL234_Ki:2520,CHEMBL234_Ki:2830,False,False,False
CHEMBL234_Ki,177,calibration,CHEMBL234_Ki:2526,CHEMBL234_Ki:2874,False,False,False
CHEMBL234_Ki,178,test,CHEMBL234_Ki:2566,CHEMBL234_Ki:2608,False,False,False
CHEMBL234_Ki,179,calibration,CHEMBL234_Ki:2574,CHEMBL234_Ki:2657,False,False,False
CHEMBL234_Ki,180,calibration,CHEMBL234_Ki:2603,CHEMBL234_Ki:2621,False,False,False
CHEMBL234_Ki,182,test,CHEMBL234_Ki:2673,CHEMBL234_Ki:2905,False,False,False
CHEMBL234_Ki,39,calibration,CHEMBL234_Ki:2818,CHEMBL234_Ki:3163,False,False,False
CHEMBL234_Ki,187,calibration,CHEMBL234_Ki:2860,CHEMBL234_Ki:2898,False,False,False
CHEMBL234_Ki,183,test,CHEMBL234_Ki:2865,CHEMBL234_Ki:3155,False,False,False
CHEMBL234_Ki,188,calibration,CHEMBL234_Ki:2987,CHEMBL234_Ki:2988,False,False,False
CHEMBL234_Ki,189,test,CHEMBL234_Ki:3004,CHEMBL234_Ki:3030,False,False,False
CHEMBL234_Ki,190,calibration,CHEMBL234_Ki:3011,CHEMBL234_Ki:3017,False,False,False
CHEMBL234_Ki,194,calibration,CHEMBL234_Ki:3083,CHEMBL234_Ki:3112,False,False,False
CHEMBL234_Ki,195,calibration,CHEMBL234_Ki:3084,CHEMBL234_Ki:3091,False,False,False
CHEMBL234_Ki,196,test,CHEMBL234_Ki:3089,CHEMBL234_Ki:3100,False,False,False
CHEMBL234_Ki,197,test,CHEMBL234_Ki:3093,CHEMBL234_Ki:3095,False,False,False
CHEMBL234_Ki,198,calibration,CHEMBL234_Ki:3096,CHEMBL234_Ki:3118,False,False,False
CHEMBL234_Ki,199,calibration,CHEMBL234_Ki:3103,CHEMBL234_Ki:3104,False,False,False
CHEMBL234_Ki,202,test,CHEMBL234_Ki:3196,CHEMBL234_Ki:3213,False,False,False
CHEMBL234_Ki,205,test,CHEMBL234_Ki:3329,CHEMBL234_Ki:3330,False,False,False
CHEMBL234_Ki,207,test,CHEMBL234_Ki:3334,CHEMBL234_Ki:3338,False,False,False
CHEMBL234_Ki,208,test,CHEMBL234_Ki:3352,CHEMBL234_Ki:3353,False,False,False
CHEMBL234_Ki,210,test,CHEMBL234_Ki:3362,CHEMBL234_Ki:3367,False,False,False
CHEMBL234_Ki,211,calibration,CHEMBL234_Ki:3365,CHEMBL234_Ki:3366,False,False,False
CHEMBL234_Ki,212,test,CHEMBL234_Ki:3372,CHEMBL234_Ki:3379,False,False,False
CHEMBL234_Ki,216,calibration,CHEMBL234_Ki:3429,CHEMBL234_Ki:3438,False,False,False
CHEMBL234_Ki,217,calibration,CHEMBL234_Ki:3442,CHEMBL234_Ki:3443,False,False,False
CHEMBL234_Ki,218,calibration,CHEMBL234_Ki:3514,CHEMBL234_Ki:3515,False,False,False
CHEMBL234_Ki,219,calibration,CHEMBL234_Ki:3518,CHEMBL234_Ki:3522,False,False,False
CHEMBL234_Ki,220,test,CHEMBL234_Ki:3544,CHEMBL234_Ki:3545,False,False,False
CHEMBL234_Ki,223,test,CHEMBL234_Ki:3612,CHEMBL234_Ki:3613,False,False,False
CHEMBL234_Ki,226,test,CHEMBL234_Ki:3640,CHEMBL234_Ki:3641,False,False,False
CHEMBL235_EC50,1,test,CHEMBL235_EC50:24,CHEMBL235_EC50:1379,False,False,False
CHEMBL235_EC50,3,test,CHEMBL235_EC50:29,CHEMBL235_EC50:42,False,False,False
CHEMBL235_EC50,6,test,CHEMBL235_EC50:49,CHEMBL235_EC50:1642,False,False,False
CHEMBL235_EC50,11,calibration,CHEMBL235_EC50:69,CHEMBL235_EC50:222,False,False,False
CHEMBL235_EC50,8,test,CHEMBL235_EC50:84,CHEMBL235_EC50:229,False,False,False
CHEMBL235_EC50,13,calibration,CHEMBL235_EC50:87,CHEMBL235_EC50:89,False,False,False
CHEMBL235_EC50,5,calibration,CHEMBL235_EC50:119,CHEMBL235_EC50:1643,False,False,False
CHEMBL235_EC50,17,test,CHEMBL235_EC50:191,CHEMBL235_EC50:199,False,False,False
CHEMBL235_EC50,18,test,CHEMBL235_EC50:196,CHEMBL235_EC50:204,False,False,False
CHEMBL235_EC50,20,calibration,CHEMBL235_EC50:256,CHEMBL235_EC50:257,False,False,False
CHEMBL235_EC50,22,test,CHEMBL235_EC50:262,CHEMBL235_EC50:263,False,False,False
CHEMBL235_EC50,23,test,CHEMBL235_EC50:268,CHEMBL235_EC50:271,False,False,False
CHEMBL235_EC50,27,test,CHEMBL235_EC50:352,CHEMBL235_EC50:1747,False,False,False
CHEMBL235_EC50,30,test,CHEMBL235_EC50:365,CHEMBL235_EC50:1506,False,False,False
CHEMBL235_EC50,34,test,CHEMBL235_EC50:397,CHEMBL235_EC50:405,False,False,False
CHEMBL235_EC50,36,calibration,CHEMBL235_EC50:415,CHEMBL235_EC50:436,False,False,False
CHEMBL235_EC50,37,test,CHEMBL235_EC50:428,CHEMBL235_EC50:437,False,False,False
CHEMBL235_EC50,38,calibration,CHEMBL235_EC50:475,CHEMBL235_EC50:476,False,False,False
CHEMBL235_EC50,39,test,CHEMBL235_EC50:479,CHEMBL235_EC50:480,False,False,False
CHEMBL235_EC50,41,calibration,CHEMBL235_EC50:509,CHEMBL235_EC50:519,False,False,False
CHEMBL235_EC50,42,test,CHEMBL235_EC50:512,CHEMBL235_EC50:517,False,False,False
CHEMBL235_EC50,43,calibration,CHEMBL235_EC50:514,CHEMBL235_EC50:520,False,False,False
CHEMBL235_EC50,48,calibration,CHEMBL235_EC50:542,CHEMBL235_EC50:545,False,False,False
CHEMBL235_EC50,50,calibration,CHEMBL235_EC50:552,CHEMBL235_EC50:577,False,False,False
CHEMBL235_EC50,52,test,CHEMBL235_EC50:590,CHEMBL235_EC50:596,False,False,False
CHEMBL235_EC50,53,test,CHEMBL235_EC50:597,CHEMBL235_EC50:1780,False,False,False
CHEMBL235_EC50,24,test,CHEMBL235_EC50:598,CHEMBL235_EC50:2027,False,False,False
CHEMBL235_EC50,55,calibration,CHEMBL235_EC50:657,CHEMBL235_EC50:658,False,False,False
CHEMBL235_EC50,58,calibration,CHEMBL235_EC50:700,CHEMBL235_EC50:900,False,False,False
CHEMBL235_EC50,59,calibration,CHEMBL235_EC50:702,CHEMBL235_EC50:712,False,False,False
CHEMBL235_EC50,61,calibration,CHEMBL235_EC50:714,CHEMBL235_EC50:718,False,False,False
CHEMBL235_EC50,62,test,CHEMBL235_EC50:747,CHEMBL235_EC50:748,False,False,False
CHEMBL235_EC50,63,test,CHEMBL235_EC50:756,CHEMBL235_EC50:761,False,False,False
CHEMBL235_EC50,69,calibration,CHEMBL235_EC50:876,CHEMBL235_EC50:883,False,False,False
CHEMBL235_EC50,72,calibration,CHEMBL235_EC50:897,CHEMBL235_EC50:899,False,False,False
CHEMBL235_EC50,73,test,CHEMBL235_EC50:915,CHEMBL235_EC50:916,False,False,False
CHEMBL235_EC50,76,test,CHEMBL235_EC50:935,CHEMBL235_EC50:943,False,False,False
CHEMBL235_EC50,77,test,CHEMBL235_EC50:958,CHEMBL235_EC50:966,False,False,False
CHEMBL235_EC50,79,calibration,CHEMBL235_EC50:973,CHEMBL235_EC50:974,False,False,False
CHEMBL235_EC50,81,calibration,CHEMBL235_EC50:988,CHEMBL235_EC50:998,False,False,False
CHEMBL235_EC50,83,calibration,CHEMBL235_EC50:1021,CHEMBL235_EC50:1039,False,False,False
CHEMBL235_EC50,86,test,CHEMBL235_EC50:1051,CHEMBL235_EC50:1052,False,False,False
CHEMBL235_EC50,68,test,CHEMBL235_EC50:1070,CHEMBL235_EC50:1075,False,False,False
CHEMBL235_EC50,87,calibration,CHEMBL235_EC50:1076,CHEMBL235_EC50:1084,False,False,False
CHEMBL235_EC50,88,test,CHEMBL235_EC50:1077,CHEMBL235_EC50:1079,False,False,False
CHEMBL235_EC50,89,test,CHEMBL235_EC50:1085,CHEMBL235_EC50:1089,False,False,False
CHEMBL235_EC50,90,test,CHEMBL235_EC50:1099,CHEMBL235_EC50:1101,False,False,False
CHEMBL235_EC50,92,test,CHEMBL235_EC50:1132,CHEMBL235_EC50:1134,False,False,False
CHEMBL235_EC50,97,calibration,CHEMBL235_EC50:1226,CHEMBL235_EC50:1229,False,False,False
CHEMBL235_EC50,99,test,CHEMBL235_EC50:1279,CHEMBL235_EC50:1280,False,False,False
CHEMBL235_EC50,100,test,CHEMBL235_EC50:1290,CHEMBL235_EC50:1297,False,False,False
CHEMBL235_EC50,101,test,CHEMBL235_EC50:1331,CHEMBL235_EC50:1335,False,False,False
CHEMBL235_EC50,104,calibration,CHEMBL235_EC50:1376,CHEMBL235_EC50:1377,False,False,False
CHEMBL235_EC50,105,test,CHEMBL235_EC50:1406,CHEMBL235_EC50:1416,False,False,False
CHEMBL235_EC50,106,calibration,CHEMBL235_EC50:1442,CHEMBL235_EC50:1464,False,False,False
CHEMBL235_EC50,107,calibration,CHEMBL235_EC50:1468,CHEMBL235_EC50:1484,False,False,False
CHEMBL235_EC50,109,test,CHEMBL235_EC50:1507,CHEMBL235_EC50:1508,False,False,False
CHEMBL235_EC50,111,calibration,CHEMBL235_EC50:1515,CHEMBL235_EC50:1587,False,False,False
CHEMBL235_EC50,108,test,CHEMBL235_EC50:1568,CHEMBL235_EC50:1575,False,False,False
CHEMBL235_EC50,114,calibration,CHEMBL235_EC50:1588,CHEMBL235_EC50:1590,False,False,False
CHEMBL235_EC50,117,test,CHEMBL235_EC50:1677,CHEMBL235_EC50:1743,False,False,False
CHEMBL235_EC50,118,calibration,CHEMBL235_EC50:1684,CHEMBL235_EC50:1686,False,False,False
CHEMBL235_EC50,119,calibration,CHEMBL235_EC50:1688,CHEMBL235_EC50:1691,False,False,False
CHEMBL235_EC50,120,calibration,CHEMBL235_EC50:1701,CHEMBL235_EC50:1708,False,False,False
CHEMBL235_EC50,125,calibration,CHEMBL235_EC50:1762,CHEMBL235_EC50:1764,False,False,False
CHEMBL235_EC50,127,calibration,CHEMBL235_EC50:1858,CHEMBL235_EC50:1860,False,False,False
CHEMBL235_EC50,128,calibration,CHEMBL235_EC50:1869,CHEMBL235_EC50:1880,False,False,False
CHEMBL235_EC50,129,calibration,CHEMBL235_EC50:1903,CHEMBL235_EC50:1923,False,False,False
CHEMBL235_EC50,130,calibration,CHEMBL235_EC50:1909,CHEMBL235_EC50:1910,False,False,False
CHEMBL235_EC50,132,test,CHEMBL235_EC50:1937,CHEMBL235_EC50:1949,False,False,False
CHEMBL235_EC50,136,calibration,CHEMBL235_EC50:1990,CHEMBL235_EC50:1993,False,False,False
CHEMBL235_EC50,137,calibration,CHEMBL235_EC50:2038,CHEMBL235_EC50:2042,False,False,False
CHEMBL235_EC50,139,calibration,CHEMBL235_EC50:2095,CHEMBL235_EC50:2098,False,False,False
CHEMBL235_EC50,146,test,CHEMBL235_EC50:2227,CHEMBL235_EC50:2229,False,False,False
CHEMBL235_EC50,147,test,CHEMBL235_EC50:2240,CHEMBL235_EC50:2245,False,False,False
CHEMBL236_Ki,4,calibration,CHEMBL236_Ki:40,CHEMBL236_Ki:43,False,False,False
CHEMBL236_Ki,8,calibration,CHEMBL236_Ki:109,CHEMBL236_Ki:115,False,False,False
CHEMBL236_Ki,12,calibration,CHEMBL236_Ki:112,CHEMBL236_Ki:116,False,False,False
CHEMBL236_Ki,14,calibration,CHEMBL236_Ki:138,CHEMBL236_Ki:145,False,False,False
CHEMBL236_Ki,15,calibration,CHEMBL236_Ki:140,CHEMBL236_Ki:599,False,False,False
CHEMBL236_Ki,18,test,CHEMBL236_Ki:172,CHEMBL236_Ki:1508,False,False,False
CHEMBL236_Ki,22,test,CHEMBL236_Ki:202,CHEMBL236_Ki:1174,False,False,False
CHEMBL236_Ki,25,calibration,CHEMBL236_Ki:212,CHEMBL236_Ki:460,False,False,False
CHEMBL236_Ki,26,test,CHEMBL236_Ki:217,CHEMBL236_Ki:1999,False,False,False
CHEMBL236_Ki,33,calibration,CHEMBL236_Ki:262,CHEMBL236_Ki:315,False,False,False
CHEMBL236_Ki,35,test,CHEMBL236_Ki:280,CHEMBL236_Ki:313,False,False,False
CHEMBL236_Ki,37,calibration,CHEMBL236_Ki:333,CHEMBL236_Ki:345,False,False,False
CHEMBL236_Ki,39,calibration,CHEMBL236_Ki:337,CHEMBL236_Ki:348,False,False,False
