dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,distance_to_component_median,component_pair_count,component_median_potency_difference,original_pair_index,original_left_index,original_right_index,original_potency_difference,same_as_original,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL237_Ki,978,1171,1174,94,test,True,1.0413926851582254,0.01059464953496958,2,1.0307980356232558,978,1171,1174,1.0413926851582254,True,43,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 24], [21, 23], [22, 22], [24, 21], [25, 20], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34], [36, 35], [37, 36], [38, 37], [39, 38], [40, 39], [41, 40], [42, 41], [43, 43]]","[21, 22, 23, 24]","[40, 41, 42, 43]",True,,8,88,True
CHEMBL237_Ki,1046,1250,1253,99,test,True,1.815475573407456,0.042160442850017965,2,1.773315130557438,1046,1250,1253,1.815475573407456,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [17, 17], [18, 18], [19, 19], [20, 20], [21, 25], [22, 24], [23, 23], [25, 22], [26, 21], [27, 26], [28, 27]]","[14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 27]","[14, 15, 16, 17, 18, 19, 26]",True,,18,57,True
CHEMBL237_Ki,1149,1447,1451,107,test,True,1.6020599913279616,0.06652831341523946,4,1.5355316779127222,1150,1447,1455,1.6690067809585756,False,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [24, 24], [25, 28], [26, 27], [27, 26], [28, 25]]","[8, 9, 10, 11, 12, 13, 22, 23]","[8, 9, 10, 11, 12, 13, 22, 23]",True,,16,58,True
CHEMBL237_Ki,1155,1465,1765,108,test,True,1.671327148803723,0.0,1,1.671327148803723,1155,1465,1765,1.671327148803723,True,34,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 33], [32, 32], [33, 34], [34, 35]]","[0, 1, 2]","[13, 14, 15, 16]",True,,7,71,True
CHEMBL237_Ki,1250,1570,2602,111,test,True,1.6714262550819887,0.0,1,1.6714262550819887,1250,1570,2602,1.6714262550819887,True,35,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 33], [33, 32], [34, 34], [35, 35]]","[9, 10, 11, 12]","[0, 1, 2]",True,,7,72,True
CHEMBL237_Ki,1264,1586,1587,112,test,True,1.111792614714756,0.0,3,1.111792614714756,1266,1586,1591,1.2391285670613117,False,22,"[[2, 0], [3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21]]","[0, 1, 2, 3]",[],True,,4,46,True
CHEMBL237_Ki,1272,1612,1616,114,test,True,1.037788560889398,0.0691513490831408,2,1.1069399099725388,1273,1614,1616,1.1760912590556796,False,38,"[[1, 0], [3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 30], [32, 29], [33, 31], [34, 32], [35, 33], [36, 34], [37, 35], [38, 36], [39, 37]]","[0, 1, 2, 3]",[],True,,4,78,True
CHEMBL237_Ki,1342,1655,1808,116,test,True,1.0579919469776868,0.0,1,1.0579919469776868,1342,1655,1808,1.0579919469776868,True,26,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 23], [22, 22], [23, 24], [24, 25], [25, 26]]","[5, 7, 8, 9, 16, 24]","[5, 7, 8, 9, 10, 17, 25]",True,,13,53,True
CHEMBL237_Ki,1343,1656,1806,117,test,True,1.2477437284846218,0.0,5,1.2477437284846218,1394,1806,1819,1.3599582588115364,False,34,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 11], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34]]","[8, 9, 10, 11, 15]","[8, 9, 10, 11, 12, 16]",True,,11,69,True
CHEMBL237_Ki,1362,1742,1743,120,test,True,1.8809114724889824,0.0,1,1.8809114724889824,1362,1742,1743,1.8809114724889824,True,48,"[[0, 7], [1, 6], [2, 5], [3, 3], [4, 4], [5, 2], [6, 1], [7, 0], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 23], [23, 22], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 33], [34, 34], [35, 35], [36, 36], [37, 37], [38, 38], [39, 39], [40, 40], [41, 41], [42, 42], [43, 43], [44, 44], [45, 45], [46, 46], [47, 47], [48, 48]]","[28, 31, 32, 33]","[28, 31, 32, 33]",True,,8,98,True
CHEMBL237_Ki,1409,1855,1939,127,test,True,1.1299595379833498,0.021375990210475315,8,1.1513355281938251,1411,1855,1941,1.6452851453732418,False,39,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 35], [31, 34], [32, 33], [33, 32], [34, 31], [35, 36], [36, 37], [37, 38], [38, 39]]","[26, 30, 33, 34, 35]","[0, 1, 2, 29, 30, 31, 32, 35]",True,,13,79,True
CHEMBL237_Ki,1415,1865,1878,128,test,True,2.294869686959162,0.0,3,2.294869686959162,1420,1878,1886,2.40401415638423,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 34], [25, 33], [26, 26], [27, 27], [34, 25], [35, 24], [36, 35], [37, 36], [38, 37]]","[26, 27, 28, 29, 30, 31, 32, 33]","[26, 27, 28, 29, 30, 31, 32]",True,,15,77,True
CHEMBL237_Ki,1419,1875,1876,130,test,True,1.497782394846869,0.0,1,1.497782394846869,1419,1875,1876,1.497782394846869,True,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[7, 8, 9, 10, 20]","[7, 8, 9, 10, 20]",True,,10,66,True
CHEMBL237_Ki,1472,2013,2122,134,test,True,1.258251508820373,0.0,37,1.258251508820373,1442,1965,2000,2.6188497428265665,False,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 29], [23, 30], [25, 28], [26, 26], [27, 25], [28, 24], [29, 23], [30, 22], [31, 31], [32, 32]]","[22, 23, 24, 25, 26]","[21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",True,,15,66,True
CHEMBL237_Ki,1458,1978,2101,138,test,True,1.161302601364148,0.0,1,1.161302601364148,1458,1978,2101,1.161302601364148,True,37,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 5], [5, 6], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 32], [27, 31], [28, 30], [29, 29], [30, 28], [31, 27], [32, 26], [33, 33], [34, 34], [35, 4], [36, 35], [37, 36], [38, 37]]","[1, 3, 4, 5, 6, 7, 8, 9, 33, 35]","[1, 3, 4, 5, 6, 7, 8, 9, 33, 35]",True,,20,77,True
CHEMBL237_Ki,1477,2025,2039,141,test,True,1.1515700609681412,0.0,1,1.1515700609681412,1477,2025,2039,1.1515700609681412,True,21,"[[1, 1], [2, 2], [3, 3], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 21], [16, 20], [17, 19], [18, 18], [19, 17], [20, 16], [21, 15], [22, 22], [23, 23], [24, 24], [25, 25]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 24]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 24]",True,,22,52,True
CHEMBL237_Ki,1488,2056,2061,143,test,True,1.2398398509139117,0.0,1,1.2398398509139117,1488,2056,2061,1.2398398509139117,True,32,"[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 26], [22, 25], [23, 24], [24, 23], [25, 22], [26, 21], [27, 20], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32]]","[0, 1, 2, 3, 33]","[0, 1, 2, 32]",True,,9,67,True
CHEMBL237_Ki,1491,2125,2300,146,test,True,1.131278914639319,0.01855123575889772,8,1.1127276788804212,1764,2299,2301,1.5563025007672868,False,34,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 16], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [29, 29], [30, 30], [31, 31], [32, 33], [33, 32], [34, 36]]","[26, 27, 28, 29, 30, 31]","[26, 27, 28, 29, 30, 31, 33, 34, 35]",True,,15,72,True
CHEMBL237_Ki,1594,2233,2236,152,test,True,1.666933772335712,0.0,1,1.666933772335712,1594,2233,2236,1.666933772335712,True,37,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 38], [36, 39]]",[],"[33, 34, 35, 36, 37]",True,,5,77,True
CHEMBL237_Ki,1783,2458,2459,158,test,True,1.6497519816658368,0.0,1,1.6497519816658368,1783,2458,2459,1.6497519816658368,True,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [25, 28], [26, 29], [27, 30], [28, 31], [29, 32], [30, 34], [31, 33], [32, 35], [33, 36], [34, 37]]","[19, 20, 21, 22, 23, 24]","[19, 20, 21, 22, 23, 24, 25, 26, 27]",True,,15,73,True
CHEMBL237_Ki,1789,2465,2466,159,test,True,1.522687804638922,0.030556713167125604,2,1.4921310914717965,1789,2465,2466,1.522687804638922,True,37,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 17], [17, 16], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 39], [32, 38], [33, 33], [40, 32], [41, 31], [42, 40]]","[32, 33, 34, 35, 36, 37, 38, 39, 40]","[32, 33, 34, 35, 36, 37, 38]",True,,16,84,True
CHEMBL237_Ki,1820,2521,2522,161,test,True,1.21471305615335,0.0,3,1.21471305615335,1819,2518,2522,1.630088714928207,False,29,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 18], [16, 17], [17, 16], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","[13, 14, 15, 16]","[13, 14, 15, 16, 17]",True,,9,59,True
CHEMBL237_Ki,1822,2546,2547,162,test,True,1.1442945118261116,0.0,1,1.1442945118261116,1822,2546,2547,1.1442945118261116,True,44,"[[0, 8], [1, 7], [2, 5], [3, 3], [4, 4], [5, 2], [6, 1], [7, 0], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44]]",[],"[3, 5, 6, 7]",True,,4,89,True
CHEMBL238_Ki,1,7,12,1,test,True,1.0925070597306723,0.2020308143928098,2,1.294537874123482,2,12,107,1.496568688516292,False,18,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [17, 16], [18, 17], [19, 18]]","[13, 14, 15, 16, 17]","[13, 14, 15, 16]",True,,9,39,True
CHEMBL238_Ki,14,50,306,3,test,True,1.2498774732165998,0.0,7,1.2498774732165998,7,16,50,2.3881801713828814,False,31,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 17], [17, 16], [18, 15], [19, 20], [20, 19], [21, 18], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31]]","[7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 21, 22, 23]","[7, 8, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22]",True,,25,65,True
CHEMBL238_Ki,9,36,38,5,test,True,1.1313728466137096,0.0,1,1.1313728466137096,9,36,38,1.1313728466137096,True,24,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [24, 23]]","[1, 19, 21, 22, 23, 24]","[1, 19, 21, 22, 23]",True,,11,49,True
CHEMBL238_Ki,64,195,206,16,test,True,1.7889572207916178,0.1771199073125218,2,1.611837313479096,64,195,206,1.7889572207916178,True,28,"[[0, 0], [1, 1], [2, 2], [3, 28], [4, 27], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 4], [28, 3]]","[2, 14, 15, 16, 17, 27, 28, 29, 30]","[14, 15, 16, 17]",True,,13,60,True
CHEMBL238_Ki,70,202,1016,18,test,True,1.0626997923406432,0.0,5,1.0626997923406432,67,200,202,1.2471546148811266,False,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [15, 14], [16, 15], [17, 21], [18, 20], [19, 18], [20, 19], [21, 17], [22, 16], [24, 24], [25, 25], [26, 26], [27, 27]]","[11, 12, 13, 14, 15, 16, 23]","[11, 12, 13, 14, 15, 22, 23]",True,,14,56,True
CHEMBL238_Ki,73,221,818,20,test,True,1.2424578288512889,0.0,1,1.2424578288512889,73,221,818,1.2424578288512889,True,19,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14], [10, 5], [11, 6], [12, 7], [13, 8], [14, 9], [15, 10], [16, 11], [18, 13], [19, 19]]","[14, 16, 17, 18]","[9, 11, 12, 13]",True,,8,40,True
CHEMBL238_Ki,83,247,252,23,test,True,1.848732324669351,0.06246936830414995,2,1.786262956365201,83,247,252,1.848732324669351,True,16,"[[0, 0], [1, 1], [2, 2], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21]]","[1, 2, 3, 4, 5, 6, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8]",True,,16,44,True
CHEMBL238_Ki,95,277,279,27,test,True,1.0835460514500754,0.0,1,1.0835460514500754,95,277,279,1.0835460514500754,True,27,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [26, 27], [28, 29]]","[23, 24, 25, 26, 27, 28]","[23, 24, 25, 26, 27, 28, 29]",True,,13,59,True
CHEMBL238_Ki,106,426,438,34,test,True,1.1999899028313568,2.5314357353423134e-05,6,1.2000152171887102,105,426,427,1.4000390995572791,False,20,"[[2, 0], [3, 22], [4, 21], [5, 3], [6, 4], [7, 5], [8, 6], [9, 14], [10, 13], [11, 9], [15, 8], [16, 7], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 2], [24, 1]]","[0, 1, 2, 3, 10, 11, 12, 13, 14, 15, 16, 24]","[8, 9, 10, 11, 12, 13, 14]",True,,19,48,True
CHEMBL238_Ki,121,447,461,36,test,True,1.359624710929828,0.0,1,1.359624710929828,121,447,461,1.359624710929828,True,20,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 9], [8, 8], [9, 13], [10, 12], [11, 11], [12, 10], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20]]","[5, 6, 7, 8, 12]","[5, 6, 7, 8, 9, 13]",True,,11,41,True
CHEMBL238_Ki,130,483,489,38,test,True,1.0334605616636656,0.0,1,1.0334605616636656,130,483,489,1.0334605616636656,True,17,"[[0, 2], [1, 3], [2, 4], [3, 5], [4, 7], [5, 6], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18]]",[],"[0, 1, 2, 3]",True,,4,36,True
CHEMBL238_Ki,142,564,566,42,test,True,1.1355461847679322,0.0,1,1.1355461847679322,142,564,566,1.1355461847679322,True,18,"[[0, 7], [1, 6], [2, 8], [3, 9], [4, 10], [5, 11], [6, 12], [7, 13], [8, 14], [9, 15], [10, 5], [11, 4], [12, 1], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20]]","[11, 12, 13, 14, 15]","[0, 1, 2, 3, 4]",True,,10,42,True
CHEMBL238_Ki,159,620,621,47,test,True,1.600009687822503,0.05000944236900651,6,1.5500002454534965,160,620,622,1.8000101683438574,False,17,"[[1, 4], [2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20]]","[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5, 6]",True,,11,39,True
CHEMBL238_Ki,171,639,640,52,test,True,1.1885569800125984,0.0,5,1.1885569800125984,172,639,641,1.78855401078341,False,20,"[[0, 1], [1, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20]]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",True,,10,42,True
CHEMBL238_Ki,181,671,672,55,test,True,1.925140127735017,0.0,1,1.925140127735017,181,671,672,1.925140127735017,True,21,"[[0, 2], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21]]","[0, 1, 2, 3, 10]","[0, 1, 2, 3, 4, 11]",True,,11,43,True
CHEMBL238_Ki,190,797,801,58,test,True,1.4910198642362218,0.0,1,1.4910198642362218,190,797,801,1.4910198642362218,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25]]",[],"[6, 7, 8, 9]",True,,4,51,True
CHEMBL238_Ki,198,823,831,63,test,True,1.1100103207143972,0.0,1,1.1100103207143972,198,823,831,1.1100103207143972,True,22,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [13, 11], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23]]","[8, 9, 10, 11, 12, 13]","[8, 9, 10, 11, 12, 13]",True,,12,49,True
CHEMBL238_Ki,199,851,853,64,test,True,1.5820260860152509,0.08365059513598894,2,1.498375490879262,199,851,853,1.5820260860152509,True,22,"[[0, 0], [1, 1], [2, 2], [3, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21]]","[1, 3, 4, 5]",[],True,,4,45,True
CHEMBL238_Ki,212,961,965,70,test,True,1.3200369058102863,0.0,10,1.3200369058102863,208,960,965,1.8973376581028525,False,17,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 18], [12, 17], [13, 13], [17, 12], [18, 11], [19, 19]]","[12, 13, 14, 15, 16, 17, 18]","[12, 13, 14, 15, 16, 17, 18]",True,,14,40,True
CHEMBL239_EC50,4,1,33,1,test,True,2.51309746187963,0.0,1,2.51309746187963,4,1,33,2.51309746187963,True,25,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 21], [17, 20], [18, 18], [27, 17], [28, 16], [29, 22], [30, 23], [31, 24], [32, 25]]","[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[17, 18, 19, 20]",True,,15,59,True
CHEMBL239_EC50,54,21,34,2,test,True,1.576252727721677,0.0,69,1.576252727721677,70,22,1235,2.6989700043360187,False,28,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 12], [12, 11], [13, 14], [14, 15], [15, 24], [16, 23], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 17], [23, 16], [24, 25], [25, 26], [26, 27], [27, 28]]","[7, 10, 11, 12, 13, 14, 24]","[7, 10, 11, 12, 13, 14, 15, 25]",True,,15,57,True
CHEMBL239_EC50,109,62,64,7,test,True,1.5328392767509351,0.0,1,1.5328392767509351,109,62,64,1.5328392767509351,True,35,"[[2, 0], [3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 19], [18, 18], [19, 17], [20, 16], [21, 15], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 31], [30, 30], [31, 29], [32, 28], [33, 27], [34, 32], [35, 33], [36, 34]]","[0, 1, 2, 3]",[],True,,4,72,True
CHEMBL239_EC50,162,141,143,14,test,True,1.486881092008819,0.0,7,1.486881092008819,158,137,144,2.669006780958576,False,33,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 24], [14, 23], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 14], [24, 13], [25, 25], [26, 26], [27, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32]]","[26, 27, 28, 29]",[],True,,4,67,True
CHEMBL239_EC50,165,150,156,16,test,True,1.0142404391146096,0.0,1,1.0142404391146096,165,150,156,1.0142404391146096,True,32,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [14, 16], [15, 15], [16, 14], [17, 19], [18, 18], [19, 17], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33]]","[11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 26, 27]","[11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23, 27, 28]",True,,25,67,True
